block_targets,complete_compounds,predictor,target_pairs,positive_pairs,positive_fraction,continuous_spearman,roc_auc,average_precision,precision_at_positive_count
CHRM1|CHRM3|DRD2|HTR1A|HTR3A,20,full_sequence_identity,10,2,0.2,-0.0303030303030303,0.625,0.625,0.5
CHRM1|CHRM3|DRD2|HTR1A|HTR3A,20,equal_rank_sequence_family_residual,10,2,0.2,0.3039527718400323,0.9375,0.8333333333333333,0.5
CHRM1|CHRM3|DRD2|HTR2A|HTR3A,20,raw_docking,10,2,0.2,0.09090909090909088,0.625,0.39285714285714285,0.5
CHRM1|CHRM3|DRD2|HTR2A|HTR3A,20,residual_docking,10,2,0.2,0.6121212121212121,0.9375,0.8333333333333333,0.5
CHRM1|CHRM3|DRD2|HTR2A|HTR3A,20,full_sequence_identity,10,2,0.2,-0.18787878787878787,0.6875,0.6428571428571428,0.5
CHRM1|CHRM3|DRD2|HTR2A|HTR3A,20,equal_rank_sequence_family_residual,10,2,0.2,0.2439069733276417,0.9375,0.8333333333333333,0.5
CHRM1|CHRM3|HTR1A|HTR2A|HTR3A,20,raw_docking,10,2,0.2,0.1515151515151515,0.625,0.39285714285714285,0.5
CHRM1|CHRM3|HTR1A|HTR2A|HTR3A,20,residual_docking,10,2,0.2,0.6727272727272726,1.0,1.0,1.0
CHRM1|CHRM3|HTR1A|HTR2A|HTR3A,20,full_sequence_identity,10,2,0.2,-0.16363636363636364,0.625,0.625,0.5
CHRM1|CHRM3|HTR1A|HTR2A|HTR3A,20,equal_rank_sequence_family_residual,10,2,0.2,0.5183023183212385,0.9375,0.8333333333333333,0.5
CHRM1|DRD2|HRH1|HTR1A|HTR2A,21,raw_docking,10,2,0.2,-0.22424242424242422,0.25,0.19642857142857142,0.0
CHRM1|DRD2|HRH1|HTR1A|HTR2A,21,residual_docking,10,2,0.2,0.10303030303030303,0.8125,0.5,0.5
CHRM1|DRD2|HRH1|HTR1A|HTR2A,21,full_sequence_identity,10,2,0.2,-0.18787878787878787,0.4375,0.35,0.5
CHRM1|DRD2|HRH1|HTR1A|HTR2A,21,equal_rank_sequence_family_residual,10,2,0.2,0.10397991115082295,0.65625,0.39285714285714285,0.5
CHRM1|DRD2|HTR1A|HTR1B|HTR2A,20,raw_docking,10,2,0.2,0.6606060606060605,0.5625,0.29166666666666663,0.0
CHRM1|DRD2|HTR1A|HTR1B|HTR2A,20,residual_docking,10,2,0.2,0.5878787878787878,0.5625,0.29166666666666663,0.0
CHRM1|DRD2|HTR1A|HTR1B|HTR2A,20,full_sequence_identity,10,2,0.2,0.006060606060606061,0.25,0.19642857142857142,0.0
CHRM1|DRD2|HTR1A|HTR1B|HTR2A,20,equal_rank_sequence_family_residual,10,2,0.2,0.6524511536514415,0.5625,0.29166666666666663,0.0
CHRM1|DRD2|HTR1A|HTR2A|HTR3A,25,raw_docking,10,2,0.2,0.09090909090909088,0.5,0.26785714285714285,0.0
CHRM1|DRD2|HTR1A|HTR2A|HTR3A,25,residual_docking,10,2,0.2,0.2727272727272727,0.625,0.625,0.5
CHRM1|DRD2|HTR1A|HTR2A|HTR3A,25,full_sequence_identity,10,2,0.2,-0.4424242424242424,0.375,0.225,0.0
CHRM1|DRD2|HTR1A|HTR2A|HTR3A,25,equal_rank_sequence_family_residual,10,2,0.2,0.12766016417281356,0.75,0.41666666666666663,0.0
CHRM2|CHRM3|DRD2|HTR1A|HTR2A,21,raw_docking,10,2,0.2,0.042553388057604516,0.5,0.26785714285714285,0.0
CHRM2|CHRM3|DRD2|HTR1A|HTR2A,21,residual_docking,10,2,0.2,0.36474332620803873,0.875,0.75,0.5
CHRM2|CHRM3|DRD2|HTR1A|HTR2A,21,full_sequence_identity,10,2,0.2,-0.18237166310401937,0.5625,0.6111111111111112,0.5
CHRM2|CHRM3|DRD2|HTR1A|HTR2A,21,equal_rank_sequence_family_residual,10,2,0.2,0.17231503369628506,0.6875,0.6428571428571428,0.5
CHRM2|DRD2|HRH1|HTR1A|HTR2A,20,raw_docking,10,2,0.2,-0.0303030303030303,0.5,0.26785714285714285,0.0
CHRM2|DRD2|HRH1|HTR1A|HTR2A,20,residual_docking,10,2,0.2,0.07878787878787878,0.9375,0.8333333333333333,0.5
CHRM2|DRD2|HRH1|HTR1A|HTR2A,20,full_sequence_identity,10,2,0.2,-0.1515151515151515,0.5,0.3611111111111111,0.5
CHRM2|DRD2|HRH1|HTR1A|HTR2A,20,equal_rank_sequence_family_residual,10,2,0.2,-0.06173898221471968,0.65625,0.375,0.5
CHRM2|DRD2|HTR1A|HTR2A|HTR3A,24,raw_docking,10,2,0.2,-0.24848484848484845,0.25,0.19444444444444442,0.0
CHRM2|DRD2|HTR1A|HTR2A|HTR3A,24,residual_docking,10,2,0.2,-0.43030303030303024,0.125,0.1736111111111111,0.0
CHRM2|DRD2|HTR1A|HTR2A|HTR3A,24,full_sequence_identity,10,2,0.2,-0.5757575757575757,0.25,0.2,0.0
CHRM2|DRD2|HTR1A|HTR2A|HTR3A,24,equal_rank_sequence_family_residual,10,2,0.2,-0.4564729416209274,0.375,0.26666666666666666,0.0
CHRM3|DRD2|HTR1A|HTR2A|HTR3A,21,raw_docking,10,2,0.2,-0.12727272727272726,0.3125,0.20833333333333331,0.0
CHRM3|DRD2|HTR1A|HTR2A|HTR3A,21,residual_docking,10,2,0.2,-0.16363636363636364,0.25,0.19642857142857142,0.0
CHRM3|DRD2|HTR1A|HTR2A|HTR3A,21,full_sequence_identity,10,2,0.2,-0.406060606060606,0.375,0.2361111111111111,0.0
CHRM3|DRD2|HTR1A|HTR2A|HTR3A,21,equal_rank_sequence_family_residual,10,2,0.2,-0.23136299780786726,0.375,0.26666666666666666,0.0
DRD1|DRD2|HRH1|HTR1A|HTR2A,23,raw_docking,10,2,0.2,0.29696969696969694,0.8125,0.5,0.5
DRD1|DRD2|HRH1|HTR1A|HTR2A,23,residual_docking,10,2,0.2,0.309090909090909,0.75,0.41666666666666663,0.0
DRD1|DRD2|HRH1|HTR1A|HTR2A,23,full_sequence_identity,10,2,0.2,-0.4787878787878787,0.5,0.26666666666666666,0.0
DRD1|DRD2|HRH1|HTR1A|HTR2A,23,equal_rank_sequence_family_residual,10,2,0.2,0.09203146787097732,0.6875,0.4,0.0
DRD1|DRD2|HTR1A|HTR1B|HTR2A,29,raw_docking,10,2,0.2,-0.06666666666666665,0.125,0.17142857142857143,0.0
DRD1|DRD2|HTR1A|HTR1B|HTR2A,29,residual_docking,10,2,0.2,0.09090909090909088,0.25,0.19444444444444442,0.0
DRD1|DRD2|HTR1A|HTR1B|HTR2A,29,full_sequence_identity,10,2,0.2,-0.09090909090909088,0.375,0.22619047619047616,0.0
DRD1|DRD2|HTR1A|HTR1B|HTR2A,29,equal_rank_sequence_family_residual,10,2,0.2,0.10366046366424772,0.375,0.22619047619047616,0.0
DRD1|DRD2|HTR1A|HTR1B|HTR2B,25,raw_docking,10,2,0.2,0.7333333333333332,0.8125,0.5,0.5
DRD1|DRD2|HTR1A|HTR1B|HTR2B,25,residual_docking,10,2,0.2,0.4666666666666666,0.625,0.325,0.0
DRD1|DRD2|HTR1A|HTR1B|HTR2B,25,full_sequence_identity,10,2,0.2,0.06666666666666665,0.5625,0.30952380952380953,0.0
DRD1|DRD2|HTR1A|HTR1B|HTR2B,25,equal_rank_sequence_family_residual,10,2,0.2,0.45122790065613705,0.75,0.3666666666666667,0.5
DRD1|DRD2|HTR1A|HTR2A|HTR2B,27,raw_docking,10,2,0.2,0.3939393939393939,0.3125,0.20833333333333331,0.0
DRD1|DRD2|HTR1A|HTR2A|HTR2B,27,residual_docking,10,2,0.2,0.3696969696969697,0.375,0.225,0.0
DRD1|DRD2|HTR1A|HTR2A|HTR2B,27,full_sequence_identity,10,2,0.2,0.5030303030303029,0.8125,0.7,0.5
DRD1|DRD2|HTR1A|HTR2A|HTR2B,27,equal_rank_sequence_family_residual,10,2,0.2,0.5426930156540026,0.71875,0.41666666666666663,0.5
DRD1|DRD2|HTR1B|HTR2A|HTR2B,23,raw_docking,10,2,0.2,-0.6484848484848483,0.0,0.15555555555555556,0.0
DRD1|DRD2|HTR1B|HTR2A|HTR2B,23,residual_docking,10,2,0.2,-0.4424242424242424,0.1875,0.18333333333333335,0.0
DRD1|DRD2|HTR1B|HTR2A|HTR2B,23,full_sequence_identity,10,2,0.2,0.32121212121212117,0.5,0.26666666666666666,0.0
DRD1|DRD2|HTR1B|HTR2A|HTR2B,23,equal_rank_sequence_family_residual,10,2,0.2,-0.22771925831176554,0.3125,0.19444444444444442,0.0
DRD1|HTR1A|HTR1B|HTR2A|HTR2B,25,raw_docking,10,2,0.2,0.3696969696969697,0.625,0.39285714285714285,0.5
DRD1|HTR1A|HTR1B|HTR2A|HTR2B,25,residual_docking,10,2,0.2,0.34545454545454546,0.5625,0.29166666666666663,0.0
DRD1|HTR1A|HTR1B|HTR2A|HTR2B,25,full_sequence_identity,10,2,0.2,0.2727272727272727,0.375,0.22619047619047616,0.0
DRD1|HTR1A|HTR1B|HTR2A|HTR2B,25,equal_rank_sequence_family_residual,10,2,0.2,0.395138603392042,0.46875,0.2777777777777778,0.0
DRD2|HRH1|HTR1A|HTR1B|HTR2A,22,raw_docking,10,2,0.2,0.4545454545454545,0.5625,0.29166666666666663,0.0
DRD2|HRH1|HTR1A|HTR1B|HTR2A,22,residual_docking,10,2,0.2,0.2606060606060606,0.4375,0.24285714285714285,0.0
DRD2|HRH1|HTR1A|HTR1B|HTR2A,22,full_sequence_identity,10,2,0.2,-0.2121212121212121,0.25,0.19642857142857142,0.0
DRD2|HRH1|HTR1A|HTR1B|HTR2A,22,equal_rank_sequence_family_residual,10,2,0.2,0.2727272727272727,0.4375,0.25,0.0
DRD2|HRH1|HTR1A|HTR2A|HTR3A,20,raw_docking,10,2,0.2,-0.406060606060606,0.1875,0.18253968253968253,0.0
DRD2|HRH1|HTR1A|HTR2A|HTR3A,20,residual_docking,10,2,0.2,-0.2606060606060606,0.5625,0.375,0.5
DRD2|HRH1|HTR1A|HTR2A|HTR3A,20,full_sequence_identity,10,2,0.2,-0.2727272727272727,0.3125,0.20833333333333331,0.0
DRD2|HRH1|HTR1A|HTR2A|HTR3A,20,equal_rank_sequence_family_residual,10,2,0.2,-0.2796365500928297,0.34375,0.225,0.0
DRD2|HTR1A|HTR1B|HTR2A|HTR2B,30,raw_docking,10,2,0.2,-0.13939393939393938,0.25,0.19642857142857142,0.0
DRD2|HTR1A|HTR1B|HTR2A|HTR2B,30,residual_docking,10,2,0.2,-0.24848484848484845,0.3125,0.20833333333333331,0.0
DRD2|HTR1A|HTR1B|HTR2A|HTR2B,30,full_sequence_identity,10,2,0.2,0.09090909090909088,0.6875,0.6428571428571428,0.5
DRD2|HTR1A|HTR1B|HTR2A|HTR2B,30,equal_rank_sequence_family_residual,10,2,0.2,-0.14589733048321551,0.4375,0.2777777777777778,0.0
DRD2|HTR1A|HTR1B|HTR2A|HTR3A,20,raw_docking,10,2,0.2,-0.309090909090909,0.0,0.15555555555555556,0.0
DRD2|HTR1A|HTR1B|HTR2A|HTR3A,20,residual_docking,10,2,0.2,-0.309090909090909,0.0,0.15555555555555556,0.0
DRD2|HTR1A|HTR1B|HTR2A|HTR3A,20,full_sequence_identity,10,2,0.2,0.49090909090909085,0.5625,0.29166666666666663,0.0
DRD2|HTR1A|HTR1B|HTR2A|HTR3A,20,equal_rank_sequence_family_residual,10,2,0.2,0.4391326286724072,0.5625,0.29166666666666663,0.0
