panel,support,transform,bootstrap_unit,target_a,target_b,full_map_correlation,full_map_sign,full_map_top_decile,bootstrap_sign_matches_full_fraction,bootstrap_top_decile_inclusion_fraction,repeats,valid_repeats,seed
DAVIS,released_full_panel,two_way_centered,ligand,PLK1,SRC,-0.25356086667602895,-1,False,0.999,0.0,2000,2000,20360850
DAVIS,released_full_panel,two_way_centered,ligand,PTK2,ROCK1,0.2488097214024771,1,False,0.991,0.043,2000,2000,20360850
DAVIS,released_full_panel,two_way_centered,ligand,PTK2,SRC,-0.22103237189491795,-1,False,0.896,0.0005,2000,2000,20360850
DAVIS,released_full_panel,two_way_centered,ligand,ROCK1,SRC,-0.36780625393808053,-1,False,1.0,0.0,2000,2000,20360850
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,AKT1,-0.4253822428889693,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,AKT2,-0.4537628879637819,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,CDK2,-0.36403113464238557,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,CSF1R,0.3367959910380168,1,False,0.993,0.232,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,EGFR,-0.017533249278167604,-1,False,0.5855,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,FGFR1,-0.12017089562751931,-1,False,0.765,0.0025,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,IGF1R,-0.38029857574553194,-1,False,0.9985,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,JAK2,-0.17910367352054835,-1,False,0.973,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,KDR,-0.09380405065881313,-1,False,0.772,0.0005,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,KIT,0.35232857237968385,1,False,0.9985,0.2635,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,LCK,0.7860131576947633,1,True,1.0,0.999,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,MAP2K1,-0.13760056764805936,-1,False,0.8265,0.001,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,MAPK1,-0.4572830390704225,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,MAPK14,0.052393771876750886,1,False,0.6695,0.004,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,MAPKAPK2,-0.5084018265912329,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,MET,-0.17390775771678552,-1,False,0.9335,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,PLK1,-0.38450359647433097,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,PTK2,-0.394382847468958,-1,False,0.9995,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,ROCK1,-0.40254765799614467,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,ABL1,SRC,0.598464528886245,1,True,1.0,0.865,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,AKT2,0.9559404563798161,1,True,1.0,1.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,CDK2,0.35275177094130067,1,False,1.0,0.3575,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,CSF1R,-0.40482556844666784,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,EGFR,0.038351255336751086,1,False,0.7445,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,FGFR1,-0.17969864786693274,-1,False,0.945,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,IGF1R,0.10122020287450126,1,False,0.79,0.017,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,JAK2,-0.16041223435183566,-1,False,0.962,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,KDR,-0.2623600739176211,-1,False,0.998,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,KIT,-0.4400116705396238,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,LCK,-0.503063786184922,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,MAP2K1,-0.13792656312571705,-1,False,0.9105,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,MAPK1,0.4928164910148033,1,True,1.0,0.765,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,MAPK14,0.12333737437576342,1,False,0.8995,0.0135,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,MAPKAPK2,0.5846192765835271,1,True,1.0,0.9685,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,MET,-0.029669777083176994,-1,False,0.604,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,PLK1,0.18322064458279047,1,False,0.9935,0.0115,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,PTK2,-0.008116825384039251,-1,False,0.501,0.001,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,ROCK1,0.5452966702238011,1,True,0.9995,0.8205,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT1,SRC,-0.3672821420567694,-1,False,0.9995,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,CDK2,0.3727496870018992,1,False,1.0,0.461,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,CSF1R,-0.39824917719961317,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,EGFR,0.04110810417582697,1,False,0.7535,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,FGFR1,-0.17722230953300072,-1,False,0.927,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,IGF1R,0.09387628906547674,1,False,0.7615,0.029,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,JAK2,-0.1527114324397031,-1,False,0.9475,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,KDR,-0.2369988701436927,-1,False,0.996,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,KIT,-0.43052268370761043,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,LCK,-0.5240115352986761,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,MAP2K1,-0.1149096316137745,-1,False,0.853,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,MAPK1,0.511443956605085,1,True,1.0,0.813,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,MAPK14,0.12839161906485808,1,False,0.91,0.0185,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,MAPKAPK2,0.6228260728480528,1,True,1.0,0.983,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,MET,-0.032367729790714464,-1,False,0.6045,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,PLK1,0.1933362154343816,1,False,0.9925,0.02,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,PTK2,-0.006479629703037509,-1,False,0.494,0.003,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,ROCK1,0.4701578557243552,1,True,0.9995,0.7225,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,AKT2,SRC,-0.3977700979017783,-1,False,0.9995,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,CSF1R,-0.35259402088663466,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,EGFR,-0.01091397006635226,-1,False,0.5625,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,FGFR1,-0.08604072066415672,-1,False,0.8215,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,IGF1R,0.10299840010097996,1,False,0.846,0.0015,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,JAK2,-0.07193046769923454,-1,False,0.803,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,KDR,-0.20783290505263063,-1,False,0.995,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,KIT,-0.4020312779408852,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,LCK,-0.4420081356782803,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,MAP2K1,0.0026796614422620654,1,False,0.4935,0.002,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,MAPK1,0.3584309842235328,1,False,0.994,0.346,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,MAPK14,0.07701132613461695,1,False,0.826,0.0015,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,MAPKAPK2,0.5674365278257625,1,True,1.0,0.9795,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,MET,-0.0378759095515895,-1,False,0.6735,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,PLK1,0.16601468364791494,1,False,0.998,0.0095,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,PTK2,0.024831208102341632,1,False,0.598,0.0005,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,ROCK1,0.38052629881323435,1,True,1.0,0.3595,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CDK2,SRC,-0.3313770682724391,-1,False,0.9995,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,EGFR,-0.33940844644542023,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,FGFR1,-0.08119355876562274,-1,False,0.75,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,IGF1R,-0.34341136367610464,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,JAK2,-0.18973274264587803,-1,False,0.9515,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,KDR,0.49314504279830484,1,True,0.9995,0.683,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,KIT,0.82290902735129,1,True,1.0,1.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,LCK,0.2373102225292909,1,False,0.958,0.058,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,MAP2K1,-0.13746259903017766,-1,False,0.9205,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,MAPK1,-0.4501526114104677,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,MAPK14,-0.13417722255538822,-1,False,0.9015,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,MAPKAPK2,-0.4804591513216083,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,MET,-0.10261521915922905,-1,False,0.8625,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,PLK1,-0.4199013709905167,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,PTK2,-0.33562206755408563,-1,False,0.9995,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,ROCK1,-0.3894864600751679,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,CSF1R,SRC,0.03945943833373564,1,False,0.5875,0.001,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,FGFR1,-0.22139740840075817,-1,False,0.9855,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,IGF1R,-0.07637231495418016,-1,False,0.9015,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,JAK2,-0.2517946180785292,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,KDR,-0.3091647791644575,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,KIT,-0.3382174840054717,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,LCK,0.15404861375190873,1,False,0.935,0.006,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,MAP2K1,0.006808009854005162,1,False,0.476,0.003,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,MAPK1,0.1840085567228727,1,False,0.996,0.001,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,MAPK14,0.07322541601285504,1,False,0.8635,0.001,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,MAPKAPK2,0.13711426028098292,1,False,0.969,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,MET,-0.0856942486592864,-1,False,0.9175,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,PLK1,0.02152438949000859,1,False,0.704,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,PTK2,-0.039709309743617346,-1,False,0.7205,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,ROCK1,-0.11284778188466285,-1,False,0.94,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,EGFR,SRC,0.17997904412093702,1,False,0.9905,0.015,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,FGFR1,IGF1R,0.05359369016852976,1,False,0.6545,0.014,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,FGFR1,JAK2,0.19583104725078443,1,False,0.938,0.0835,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,FGFR1,KDR,0.4066497809853305,1,True,0.9975,0.473,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,FGFR1,KIT,0.14858623371167018,1,False,0.8815,0.0175,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,FGFR1,LCK,-0.07946211535912134,-1,False,0.686,0.0025,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,FGFR1,MAP2K1,-0.04684697189983139,-1,False,0.6415,0.0005,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,FGFR1,MAPK1,-0.12439424403249069,-1,False,0.8265,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,FGFR1,MAPK14,-0.1772766168864286,-1,False,0.9705,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,FGFR1,MAPKAPK2,-0.168776887729315,-1,False,0.8755,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,FGFR1,MET,-0.08027650378422002,-1,False,0.746,0.001,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,FGFR1,PLK1,-0.09895330904975383,-1,False,0.8565,0.0005,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,FGFR1,PTK2,-0.011657560181509154,-1,False,0.5325,0.004,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,FGFR1,ROCK1,-0.0414815451991394,-1,False,0.64,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,FGFR1,SRC,0.08458335254018258,1,False,0.653,0.082,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,IGF1R,JAK2,0.09273424812991755,1,False,0.878,0.0015,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,IGF1R,KDR,-0.1842049213489882,-1,False,0.94,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,IGF1R,KIT,-0.3913119758673522,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,IGF1R,LCK,-0.3295731657268154,-1,False,0.9855,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,IGF1R,MAP2K1,-0.011168252204101989,-1,False,0.5255,0.0025,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,IGF1R,MAPK1,0.3862922099865375,1,True,0.9995,0.416,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,IGF1R,MAPK14,-0.08915867760639762,-1,False,0.7905,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,IGF1R,MAPKAPK2,0.1644692959953185,1,False,0.8145,0.1055,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,IGF1R,MET,0.17620107542966196,1,False,0.9895,0.0335,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,IGF1R,PLK1,0.3453700175475831,1,False,0.995,0.308,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,IGF1R,PTK2,0.7001836557924938,1,True,1.0,0.9745,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,IGF1R,ROCK1,0.1520884857152863,1,False,0.906,0.0125,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,IGF1R,SRC,-0.33114159447455727,-1,False,0.9925,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,JAK2,KDR,-0.1662067290978771,-1,False,0.957,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,JAK2,KIT,-0.17573372671693321,-1,False,0.9435,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,JAK2,LCK,0.0011008075420459538,1,False,0.538,0.001,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,JAK2,MAP2K1,0.18595757271806815,1,False,0.947,0.039,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,JAK2,MAPK1,-0.21959437432410062,-1,False,0.981,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,JAK2,MAPK14,-0.2805494510881833,-1,False,0.9995,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,JAK2,MAPKAPK2,-0.15233766993834322,-1,False,0.9205,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,JAK2,MET,0.015571843634763324,1,False,0.56,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,JAK2,PLK1,0.08926733160581471,1,False,0.7535,0.019,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,JAK2,PTK2,0.16499674474094728,1,False,0.9205,0.034,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,JAK2,ROCK1,0.35198721524971144,1,False,0.9795,0.3055,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,JAK2,SRC,0.00822538742741036,1,False,0.525,0.0025,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,KDR,KIT,0.7120648989132331,1,True,1.0,0.9905,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,KDR,LCK,-0.17981035434573364,-1,False,0.93,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,KDR,MAP2K1,0.007477805074909961,1,False,0.511,0.0015,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,KDR,MAPK1,-0.2571195099763754,-1,False,0.9915,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,KDR,MAPK14,-0.20784066530706483,-1,False,0.9935,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,KDR,MAPKAPK2,-0.25194771915274744,-1,False,0.985,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,KDR,MET,-0.06560633819209198,-1,False,0.7075,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,KDR,PLK1,-0.30496346024392806,-1,False,1.0,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,KDR,PTK2,-0.24151284948214097,-1,False,0.98,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,KDR,ROCK1,-0.2610180568064855,-1,False,0.9925,0.0,2000,2000,20360851
DAVIS,released_full_panel,two_way_centered,butina_cluster,KDR,SRC,-0.2516601431608241,-1,False,0.9745,0.0,2000,2000,20360851
