null_repetition,panel,fixed_experimental_endpoint,raw_docking_concordance,centered_docking_concordance,centered_minus_raw_docking
1094,PKIS1,raw_experimental_target_geometry,0.032593700656527884,0.009639281449697543,-0.02295441920683034
1094,PKIS1,two_way_centered_experimental_target_geometry,-0.07169669374133414,0.012699287485730033,0.08439598122706417
1094,KiRHub,raw_experimental_target_geometry,0.1151403814947491,0.0661417942762666,-0.048998587218482506
1094,KiRHub,two_way_centered_experimental_target_geometry,0.04013261775730776,0.08923792902850496,0.049105311271197195
1095,DAVIS,raw_experimental_target_geometry,-0.014242412313506281,0.012090435512865936,0.026332847826372217
1095,DAVIS,two_way_centered_experimental_target_geometry,-0.03496087513723227,-0.015587835207565164,0.019373039929667105
1095,PKIS2,raw_experimental_target_geometry,-0.013026457942412752,-0.034644202128357546,-0.021617744185944796
1095,PKIS2,two_way_centered_experimental_target_geometry,-0.015965743328653224,-0.014590577665805004,0.0013751656628482201
1095,PKIS1,raw_experimental_target_geometry,-0.081163642089517,-0.03317280986060264,0.04799083222891436
1095,PKIS1,two_way_centered_experimental_target_geometry,-0.021011516575032696,-0.03218430019201582,-0.011172783616983123
1095,KiRHub,raw_experimental_target_geometry,-0.040302326496870454,0.03138474458397302,0.07168707108084348
1095,KiRHub,two_way_centered_experimental_target_geometry,0.0024975177909870665,0.004236594977846012,0.0017390771868589457
1096,DAVIS,raw_experimental_target_geometry,-0.0015422500404589136,0.07412685290888653,0.07566910294934544
1096,DAVIS,two_way_centered_experimental_target_geometry,0.09073731449041451,0.0926286046704895,0.0018912901800749865
1096,PKIS2,raw_experimental_target_geometry,0.12058330818319798,0.06980365398662451,-0.05077965419657347
1096,PKIS2,two_way_centered_experimental_target_geometry,0.1430670918133029,0.11966653107463249,-0.023400560738670417
1096,PKIS1,raw_experimental_target_geometry,0.03874170592274753,0.04870378389254113,0.0099620779697936
1096,PKIS1,two_way_centered_experimental_target_geometry,0.13201327927147716,0.09939071063347725,-0.03262256863799991
1096,KiRHub,raw_experimental_target_geometry,0.027357223774969713,0.0857895174235764,0.05843229364860669
1096,KiRHub,two_way_centered_experimental_target_geometry,0.01584327310422654,0.0310208330599623,0.015177559955735762
1097,DAVIS,raw_experimental_target_geometry,-0.04915867329755454,0.0280885459722605,0.07724721926981504
1097,DAVIS,two_way_centered_experimental_target_geometry,-0.044650019464017816,-0.02345742191429709,0.021192597549720728
1097,PKIS2,raw_experimental_target_geometry,0.11602391668525591,-0.03376941481102407,-0.14979333149628
1097,PKIS2,two_way_centered_experimental_target_geometry,0.047465085051196926,0.02283282376972099,-0.024632261281475935
1097,PKIS1,raw_experimental_target_geometry,0.07770998176068446,0.031197540098063664,-0.04651244166262079
1097,PKIS1,two_way_centered_experimental_target_geometry,0.12029987709238193,0.06099279612644177,-0.059307080965940166
1097,KiRHub,raw_experimental_target_geometry,0.04879826092281315,0.047905977859132996,-0.0008922830636801521
1097,KiRHub,two_way_centered_experimental_target_geometry,-0.021490900024931443,-0.036838168720229894,-0.015347268695298451
1098,DAVIS,raw_experimental_target_geometry,-0.038379543973371476,-0.004520026068662057,0.03385951790470942
1098,DAVIS,two_way_centered_experimental_target_geometry,0.02332795339133173,0.027040550766094993,0.0037125973747632636
1098,PKIS2,raw_experimental_target_geometry,-0.06067787269220172,-0.0897173124784037,-0.02903943978620198
1098,PKIS2,two_way_centered_experimental_target_geometry,-0.03107157072436764,-0.02358689043726244,0.007484680287105198
1098,PKIS1,raw_experimental_target_geometry,-0.013999221439287574,-0.008962196066081434,0.00503702537320614
1098,PKIS1,two_way_centered_experimental_target_geometry,0.013958981222690235,-0.013890747811938225,-0.02784972903462846
1098,KiRHub,raw_experimental_target_geometry,-0.055924278409811616,0.0011258512774081802,0.05705012968721979
1098,KiRHub,two_way_centered_experimental_target_geometry,-0.041843701750012036,-0.024293718589667886,0.01754998316034415
1099,DAVIS,raw_experimental_target_geometry,-0.03481391086792024,-0.026508680077156243,0.008305230790763996
1099,DAVIS,two_way_centered_experimental_target_geometry,-0.010361855773814994,0.00862802731086005,0.018989883084675044
1099,PKIS2,raw_experimental_target_geometry,-0.011133418187703116,-0.07652027100911091,-0.0653868528214078
1099,PKIS2,two_way_centered_experimental_target_geometry,-0.01660433807030666,-0.011976713161612583,0.004627624908694077
1099,PKIS1,raw_experimental_target_geometry,-0.06819054617346158,-0.05449837508255806,0.013692171090903524
1099,PKIS1,two_way_centered_experimental_target_geometry,0.01686852384014137,-0.02504428610794001,-0.04191280994808138
1099,KiRHub,raw_experimental_target_geometry,-0.12041534901826996,-0.037779439873680716,0.08263590914458924
1099,KiRHub,two_way_centered_experimental_target_geometry,-0.04864604792959712,-0.03663521806260854,0.012010829866988579
1100,DAVIS,raw_experimental_target_geometry,-0.022444418200824923,0.043078901442086905,0.06552331964291183
1100,DAVIS,two_way_centered_experimental_target_geometry,-0.022377934364707582,0.046770503921234156,0.06914843828594174
1100,PKIS2,raw_experimental_target_geometry,0.02800631596443115,-0.0283264881225752,-0.05633280408700635
1100,PKIS2,two_way_centered_experimental_target_geometry,0.042226858595004094,0.0528712706723178,0.010644412077313703
1100,PKIS1,raw_experimental_target_geometry,0.009625284852620208,-0.004976665048310129,-0.014601949900930337
1100,PKIS1,two_way_centered_experimental_target_geometry,0.07900641656497265,0.059873068360254925,-0.019133348204717723
1100,KiRHub,raw_experimental_target_geometry,-0.009602540382369537,0.022320198401763577,0.03192273878413311
1100,KiRHub,two_way_centered_experimental_target_geometry,-0.06114500911965779,-0.023539651922126436,0.03760535719753136
1101,DAVIS,raw_experimental_target_geometry,0.0739064065049185,0.06542271910141848,-0.008483687403500029
1101,DAVIS,two_way_centered_experimental_target_geometry,0.15299067914113382,0.1462075782825301,-0.00678310085860373
1101,PKIS2,raw_experimental_target_geometry,0.04040030267641181,-0.04391869726672703,-0.08431899994313884
1101,PKIS2,two_way_centered_experimental_target_geometry,0.18582319673529374,0.12796301399222315,-0.05786018274307059
1101,PKIS1,raw_experimental_target_geometry,0.07736706513228972,0.036761187436304556,-0.040605877695985164
1101,PKIS1,two_way_centered_experimental_target_geometry,0.23120191403465032,0.16317845223879945,-0.06802346179585086
1101,KiRHub,raw_experimental_target_geometry,0.07045974447462462,0.06914581392398973,-0.0013139305506348897
1101,KiRHub,two_way_centered_experimental_target_geometry,0.16089700691519376,0.11833685435228561,-0.042560152562908155
1102,DAVIS,raw_experimental_target_geometry,0.03176615185433042,0.07680545167456163,0.04503929982023121
1102,DAVIS,two_way_centered_experimental_target_geometry,0.10737926841536652,0.1022355189894457,-0.0051437494259208155
1102,PKIS2,raw_experimental_target_geometry,0.03260944682823989,0.008052417256054623,-0.024557029572185265
1102,PKIS2,two_way_centered_experimental_target_geometry,0.1315706368889064,0.09628871480621275,-0.035281922082693665
1102,PKIS1,raw_experimental_target_geometry,0.05228691274433903,0.04055076609499316,-0.011736146649345872
1102,PKIS1,two_way_centered_experimental_target_geometry,0.09036465509323047,0.05559535837849423,-0.034769296714736234
1102,KiRHub,raw_experimental_target_geometry,0.07206235483997954,0.13521850000218696,0.06315614516220742
1102,KiRHub,two_way_centered_experimental_target_geometry,0.15346831301639793,0.11729935659392811,-0.036168956422469825
1103,DAVIS,raw_experimental_target_geometry,-0.02588408193258014,0.012821757710156718,0.038705839642736856
1103,DAVIS,two_way_centered_experimental_target_geometry,0.01317692136099411,0.03156320119670905,0.01838627983571494
1103,PKIS2,raw_experimental_target_geometry,0.023873820677347824,-0.01634540102437595,-0.040219221701723776
1103,PKIS2,two_way_centered_experimental_target_geometry,0.02776137551557778,0.028800622848569945,0.0010392473329921652
1103,PKIS1,raw_experimental_target_geometry,-0.009422334194998841,-0.03279840088878392,-0.02337606669378508
1103,PKIS1,two_way_centered_experimental_target_geometry,0.046571052412882126,0.019923281152269854,-0.026647771260612272
1103,KiRHub,raw_experimental_target_geometry,-0.057670353895209234,0.005678244476811576,0.06334859837202081
1103,KiRHub,two_way_centered_experimental_target_geometry,0.016996242788472057,0.020462150139747275,0.003465907351275218
1104,DAVIS,raw_experimental_target_geometry,-0.07072393024445933,0.020542630572941954,0.09126656081740128
1104,DAVIS,two_way_centered_experimental_target_geometry,-0.04176672046608668,0.012797263665271381,0.054563984131358066
1104,PKIS2,raw_experimental_target_geometry,0.058706102078932065,-0.01503322004837574,-0.0737393221273078
1104,PKIS2,two_way_centered_experimental_target_geometry,-0.03310632602448531,-0.0014390251370135635,0.031667300887471744
1104,PKIS1,raw_experimental_target_geometry,-0.054304172298110034,-0.01709246939337874,0.037211702904731296
1104,PKIS1,two_way_centered_experimental_target_geometry,0.0027687018593604428,0.0043870583964273685,0.0016183565370669257
1104,KiRHub,raw_experimental_target_geometry,0.018016244800482886,0.058174231389993315,0.04015798658951043
1104,KiRHub,two_way_centered_experimental_target_geometry,-0.054794053195816775,-0.03543500986322701,0.019359043332589768
1105,DAVIS,raw_experimental_target_geometry,-0.12298372458196102,0.015925503112055883,0.1389092276940169
1105,DAVIS,two_way_centered_experimental_target_geometry,0.10077812331876815,0.1028076298949818,0.0020295065762136466
1105,PKIS2,raw_experimental_target_geometry,-0.000775936350474791,-9.622660490668206e-06,0.0007663136899841228
1105,PKIS2,two_way_centered_experimental_target_geometry,0.15832688177686802,0.12417168575889989,-0.034155196017968126
1105,PKIS1,raw_experimental_target_geometry,-0.03998215433872641,0.04559129061746863,0.08557344495619504
1105,PKIS1,two_way_centered_experimental_target_geometry,0.143576218031991,0.10180337405468297,-0.04177284397730803
1105,KiRHub,raw_experimental_target_geometry,-0.04459578265034314,0.02302702655416902,0.06762280920451216
1105,KiRHub,two_way_centered_experimental_target_geometry,0.07946305554462073,0.05589803479029162,-0.023565020754329105
1106,DAVIS,raw_experimental_target_geometry,0.09497828340484722,0.08466629050812022,-0.010311992896727004
1106,DAVIS,two_way_centered_experimental_target_geometry,0.05174104545832295,0.10140622061261358,0.04966517515429063
1106,PKIS2,raw_experimental_target_geometry,0.06750821206594147,-0.029360486731663367,-0.09686869879760485
1106,PKIS2,two_way_centered_experimental_target_geometry,0.0526438259698111,0.07792692901538315,0.025283103045572047
1106,PKIS1,raw_experimental_target_geometry,0.05325967624121387,0.007086652057718468,-0.0461730241834954
1106,PKIS1,two_way_centered_experimental_target_geometry,0.041079137634662574,0.03965323430740902,-0.0014259033272535568
1106,KiRHub,raw_experimental_target_geometry,-0.027126279923193677,-0.0019988890201069866,0.02512739090308669
1106,KiRHub,two_way_centered_experimental_target_geometry,0.018777309766563006,0.025539415729550756,0.0067621059629877495
1107,DAVIS,raw_experimental_target_geometry,-0.04409365473019372,-0.00801917533799595,0.03607447939219777
1107,DAVIS,two_way_centered_experimental_target_geometry,0.009480070157942852,-0.007251112073377162,-0.016731182231320012
1107,PKIS2,raw_experimental_target_geometry,-0.009236879283724145,-0.025859587887694806,-0.01662270860397066
1107,PKIS2,two_way_centered_experimental_target_geometry,-0.01501572430202907,-0.019030998088589712,-0.004015273786560643
1107,PKIS1,raw_experimental_target_geometry,-0.03377116438565874,-0.0040056511260699755,0.029765513259588764
1107,PKIS1,two_way_centered_experimental_target_geometry,0.02634946878540155,-0.003167604876064507,-0.029517073661466057
1107,KiRHub,raw_experimental_target_geometry,-0.1802193091804555,-0.08717168138496328,0.09304762779549222
1107,KiRHub,two_way_centered_experimental_target_geometry,-0.08571953443818972,-0.09296977172424957,-0.007250237286059849
1108,DAVIS,raw_experimental_target_geometry,-0.055017998749054144,-0.022988535912206346,0.032029462836847794
1108,DAVIS,two_way_centered_experimental_target_geometry,-0.10191009810739765,-0.03338100924212801,0.06852908886526965
1108,PKIS2,raw_experimental_target_geometry,-0.06993837123349386,-0.17541322765902542,-0.10547485642553156
1108,PKIS2,two_way_centered_experimental_target_geometry,-0.06896035901271505,-0.03113630498585032,0.03782405402686473
1108,PKIS1,raw_experimental_target_geometry,-0.01816145949516024,-0.057929290941139945,-0.0397678314459797
1108,PKIS1,two_way_centered_experimental_target_geometry,-0.010129162347404288,-0.014693802569250352,-0.004564640221846064
1108,KiRHub,raw_experimental_target_geometry,-0.11381945264557555,-0.06735949822199477,0.04645995442358078
1108,KiRHub,two_way_centered_experimental_target_geometry,-0.045491564863292616,-0.021207468934115396,0.02428409592917722
1109,DAVIS,raw_experimental_target_geometry,0.0622664864604793,0.009012933730486776,-0.05325355272999253
1109,DAVIS,two_way_centered_experimental_target_geometry,-0.08765806313340069,-0.04880001049744781,0.03885805263595288
1109,PKIS2,raw_experimental_target_geometry,0.1381035485747528,-0.005242600392779507,-0.1433461489675323
1109,PKIS2,two_way_centered_experimental_target_geometry,-0.0032025963687578466,-0.008818730946038744,-0.005616134577280898
1109,PKIS1,raw_experimental_target_geometry,0.07177542459989415,0.012879493673100728,-0.058895930926793426
1109,PKIS1,two_way_centered_experimental_target_geometry,-0.027596915499919085,-0.02316524295030771,0.004431672549611375
1109,KiRHub,raw_experimental_target_geometry,0.07314534153883838,0.04870553346717579,-0.024439808071662586
1109,KiRHub,two_way_centered_experimental_target_geometry,-0.08833164936774748,-0.06407904578199426,0.02425260358575322
1110,DAVIS,raw_experimental_target_geometry,-0.06715479798973875,-0.00013734160882135533,0.0670174563809174
1110,DAVIS,two_way_centered_experimental_target_geometry,0.0101921470342523,0.015353392206519793,0.005161245172267494
1110,PKIS2,raw_experimental_target_geometry,0.07137652158319009,-0.06867342877262966,-0.14004995035581974
1110,PKIS2,two_way_centered_experimental_target_geometry,0.05252485489465374,0.007735744247179904,-0.04478911064747384
1110,PKIS1,raw_experimental_target_geometry,-0.031209787120506326,-0.016058470784290572,0.015151316336215755
1110,PKIS1,two_way_centered_experimental_target_geometry,-0.01997226924204053,-0.01547411285631181,0.004498156385728721
1110,KiRHub,raw_experimental_target_geometry,0.0504043704374374,0.05030814383253072,-9.622660490668511e-05
1110,KiRHub,two_way_centered_experimental_target_geometry,0.02878137752758861,0.011177157553569789,-0.01760421997401882
1111,DAVIS,raw_experimental_target_geometry,0.012582065985207348,0.05846291120471336,0.04588084521950601
1111,DAVIS,two_way_centered_experimental_target_geometry,-0.04212888241546274,0.02212774519195021,0.06425662760741295
1111,PKIS2,raw_experimental_target_geometry,-0.021116491053112713,-0.053670826280360594,-0.03255433522724788
1111,PKIS2,two_way_centered_experimental_target_geometry,-0.04387845705012969,0.0034790291610352236,0.04735748621116491
1111,PKIS1,raw_experimental_target_geometry,-0.08998499739750775,-0.04114912062004925,0.048835876777458494
1111,PKIS1,two_way_centered_experimental_target_geometry,-0.08166751958430107,-0.04945435141081326,0.032213168173487815
1111,KiRHub,raw_experimental_target_geometry,0.00019857672103469848,0.050110441898813356,0.04991186517777866
1111,KiRHub,two_way_centered_experimental_target_geometry,-0.02347316808600909,0.016257922292642602,0.03973109037865169
1112,DAVIS,raw_experimental_target_geometry,-0.11930086997598711,-0.07006084145792055,0.04924002851806657
1112,DAVIS,two_way_centered_experimental_target_geometry,-0.062264736885844635,-0.04726913269211423,0.014995604193730402
1112,PKIS2,raw_experimental_target_geometry,-0.05511597492859549,-0.05525069217546485,-0.00013471724686935777
1112,PKIS2,two_way_centered_experimental_target_geometry,-0.014324642321335627,-0.0023890441636377157,0.01193559815769791
1112,PKIS1,raw_experimental_target_geometry,-0.08308292546374664,-0.08955985076128367,-0.006476925297537031
1112,PKIS1,two_way_centered_experimental_target_geometry,-0.04590096532780469,-0.05750939302881988,-0.011608427701015195
1112,KiRHub,raw_experimental_target_geometry,-0.1639132735853596,-0.06679963433890136,0.09711363924645823
1112,KiRHub,two_way_centered_experimental_target_geometry,-0.13534271980124835,-0.12560808653396144,0.009734633267286907
1113,DAVIS,raw_experimental_target_geometry,-0.017759057329186843,0.06134446062800982,0.07910351795719667
1113,DAVIS,two_way_centered_experimental_target_geometry,0.0572382089604465,0.0553749119745262,-0.0018632969859202972
1113,PKIS2,raw_experimental_target_geometry,-0.10191884598057098,-0.10293359926867783,-0.001014753288106851
1113,PKIS2,two_way_centered_experimental_target_geometry,0.02546418402026008,-0.0033810529814938747,-0.028845237001753954
1113,PKIS1,raw_experimental_target_geometry,-0.036920398728059245,-0.01861634890017365,0.018304049827885596
1113,PKIS1,two_way_centered_experimental_target_geometry,0.009007685006582776,-0.025234989743118705,-0.03424267474970148
1113,KiRHub,raw_experimental_target_geometry,-0.02723475355054303,0.015958745030114557,0.04319349858065759
1113,KiRHub,two_way_centered_experimental_target_geometry,0.0011206025535041794,-0.018556863362594968,-0.019677465916099146
1114,DAVIS,raw_experimental_target_geometry,-0.038514261220240834,0.01679329213085069,0.055307553351091526
1114,DAVIS,two_way_centered_experimental_target_geometry,0.01682128532500536,0.04571376084189532,0.028892475516889962
1114,PKIS2,raw_experimental_target_geometry,-0.058881059542398764,-0.08688125199560857,-0.02800019245320981
1114,PKIS2,two_way_centered_experimental_target_geometry,-0.027383467394489717,0.013323885630306134,0.04070735302479585
1114,PKIS1,raw_experimental_target_geometry,-0.11838759201669097,-0.05964212450847888,0.058745467508212086
1114,PKIS1,two_way_centered_experimental_target_geometry,0.00507464122785148,-0.002158100311861679,-0.007232741539713159
1114,KiRHub,raw_experimental_target_geometry,0.008234373018059985,0.05692503510084112,0.04869066208278113
1114,KiRHub,two_way_centered_experimental_target_geometry,0.05122667051573087,0.05586479287223294,0.004638122356502072
1115,DAVIS,raw_experimental_target_geometry,-0.12579704059450547,-0.017757307754552174,0.1080397328399533
1115,DAVIS,two_way_centered_experimental_target_geometry,-0.05867286016087339,-0.039221089372646276,0.019451770788227116
1115,PKIS2,raw_experimental_target_geometry,-0.13326597470989868,-0.12286825265607301,0.010397722053825664
1115,PKIS2,two_way_centered_experimental_target_geometry,-0.08924667690167828,-0.07087089451377135,0.018375782387906936
1115,PKIS1,raw_experimental_target_geometry,-0.16924422749718976,-0.0524688685063444,0.11677535899084536
1115,PKIS1,two_way_centered_experimental_target_geometry,-0.032392499573541185,-0.029232767783332676,0.0031597317902085087
1115,KiRHub,raw_experimental_target_geometry,-0.010954961574967087,0.00595642684372362,0.016911388418690707
1115,KiRHub,two_way_centered_experimental_target_geometry,-0.0065792754136650535,-0.019347671097464433,-0.01276839568379938
1116,DAVIS,raw_experimental_target_geometry,0.06145993255389784,0.05152234862898959,-0.009937583924908247
1116,DAVIS,two_way_centered_experimental_target_geometry,0.06380086341508222,0.08758982972264868,0.023788966307566467
1116,PKIS2,raw_experimental_target_geometry,0.11600992008817856,-0.0032638314809711895,-0.11927375156914975
1116,PKIS2,two_way_centered_experimental_target_geometry,0.07312609621785704,0.06419976643178628,-0.00892632978607076
1116,PKIS1,raw_experimental_target_geometry,0.08409592917721878,0.005107883145910152,-0.07898804603130863
1116,PKIS1,two_way_centered_experimental_target_geometry,0.03662122146553119,0.013656304810892852,-0.02296491665463834
1116,KiRHub,raw_experimental_target_geometry,0.13870365267444354,0.10903436601976146,-0.029669286654682075
1116,KiRHub,two_way_centered_experimental_target_geometry,0.09850542586833577,0.07304386621002769,-0.025461559658308083
1117,DAVIS,raw_experimental_target_geometry,-0.06582862041666121,-0.036078853328784445,0.029749767087876765
1117,DAVIS,two_way_centered_experimental_target_geometry,-0.21576891618225322,-0.11645256247074931,0.09931635371150391
1117,PKIS2,raw_experimental_target_geometry,-0.09352088773416962,-0.13289156573807995,-0.03937067800391032
1117,PKIS2,two_way_centered_experimental_target_geometry,-0.21500785121617308,-0.15414714797464865,0.06086070324152443
1117,PKIS1,raw_experimental_target_geometry,-0.006971180131830451,-0.031111810940964983,-0.024140630809134533
1117,PKIS1,two_way_centered_experimental_target_geometry,-0.12492050370253732,-0.08010864858481283,0.044811855117724494
1117,KiRHub,raw_experimental_target_geometry,-0.04672326540609815,0.013777025460684874,0.06050029086678302
1117,KiRHub,two_way_centered_experimental_target_geometry,-0.1578300025806226,-0.08786451294029139,0.06996548964033121
1118,DAVIS,raw_experimental_target_geometry,-0.003195598070219178,-0.010687276655863043,-0.007491678585643865
1118,DAVIS,two_way_centered_experimental_target_geometry,-0.05885306634824408,-0.018166708219064243,0.04068635812917984
1118,PKIS2,raw_experimental_target_geometry,-0.06898485305760038,-0.1481181137835864,-0.07913326072598603
1118,PKIS2,two_way_centered_experimental_target_geometry,-0.047834245299111657,-0.051111198589842845,-0.0032769532907311882
1118,PKIS1,raw_experimental_target_geometry,-0.03932606385072629,-0.06124123572456447,-0.02191517187383818
1118,PKIS1,two_way_centered_experimental_target_geometry,-0.0013917866218775563,0.003276078503413858,0.004667865125291415
1118,KiRHub,raw_experimental_target_geometry,-0.008125899390710635,-0.009021681603660112,-0.000895782212949477
1118,KiRHub,two_way_centered_experimental_target_geometry,0.0074033250665931855,0.006748984153227747,-0.0006543409133654386
1119,DAVIS,raw_experimental_target_geometry,-0.13014473356165285,0.00945207696378818,0.13959681052544104
1119,DAVIS,two_way_centered_experimental_target_geometry,-0.050486600445266754,0.011201651598455127,0.06168825204372188
1119,PKIS2,raw_experimental_target_geometry,-0.06773390719381352,-0.07793217773928715,-0.010198270545473634
1119,PKIS2,two_way_centered_experimental_target_geometry,-0.07974648663543676,-0.043418318921212284,0.03632816771422448
1119,PKIS1,raw_experimental_target_geometry,-0.10326951759853388,-0.04097591273121723,0.06229360486731665
1119,PKIS1,two_way_centered_experimental_target_geometry,-0.0418507000485507,-0.0414273029869613,0.00042339706158940615
1119,KiRHub,raw_experimental_target_geometry,-0.03859649122807018,0.005471794669920877,0.044068285897991055
1119,KiRHub,two_way_centered_experimental_target_geometry,-0.06764117973817615,-0.0545281178513474,0.013113061886828752
1120,DAVIS,raw_experimental_target_geometry,-0.022880062284856992,0.08211191154150647,0.10499197382636347
1120,DAVIS,two_way_centered_experimental_target_geometry,0.039002392543312905,0.0401991015934251,0.0011967090501121963
1120,PKIS2,raw_experimental_target_geometry,-0.032429240640869196,0.007840718725259923,0.04026995936612912
1120,PKIS2,two_way_centered_experimental_target_geometry,0.035900396716048416,0.02088904635060601,-0.015011350365442405
1120,PKIS1,raw_experimental_target_geometry,-0.06998735932326454,0.03352272478753603,0.10351008411080057
1120,PKIS1,two_way_centered_experimental_target_geometry,-0.0449684420475272,-0.04866004452667447,-0.0036916024791472657
1120,KiRHub,raw_experimental_target_geometry,-0.07800565987394316,0.06152116766611118,0.13952682754005435
1120,KiRHub,two_way_centered_experimental_target_geometry,0.019403657485773773,0.00360149938546191,-0.015802158100311863
1121,DAVIS,raw_experimental_target_geometry,-0.022346442021283577,-0.02573011936472945,-0.003383677343445874
1121,DAVIS,two_way_centered_experimental_target_geometry,-0.09045738254886783,-0.04369125256422033,0.0467661299846475
1121,PKIS2,raw_experimental_target_geometry,-0.003018891032117817,-0.09708827041425554,-0.09406937938213772
1121,PKIS2,two_way_centered_experimental_target_geometry,-0.06074960525222306,-0.03925083214143561,0.021498773110787447
1121,PKIS1,raw_experimental_target_geometry,0.04158126555481199,-0.05371106649695793,-0.09529233205176992
1121,PKIS1,two_way_centered_experimental_target_geometry,-0.08261928818555989,-0.05162907268170427,0.03099021550385562
1121,KiRHub,raw_experimental_target_geometry,-0.008696260721612059,8.660394441601386e-05,0.008782864666028073
1121,KiRHub,two_way_centered_experimental_target_geometry,-0.08471177944862156,-0.05654887655438772,0.028162902894233836
1122,DAVIS,raw_experimental_target_geometry,-0.10718681520555316,-0.03534753113149366,0.07183928407405951
1122,DAVIS,two_way_centered_experimental_target_geometry,-0.09666312377803148,-0.051191679023037534,0.04547144475499394
1122,PKIS2,raw_experimental_target_geometry,-0.03845302610802749,-0.10719381350409184,-0.06874078739606435
1122,PKIS2,two_way_centered_experimental_target_geometry,-0.11989572535177385,-0.09153162137455331,0.028364103977220542
1122,PKIS1,raw_experimental_target_geometry,-0.09867513460789847,-0.09351039028636163,0.005164744321536838
1122,PKIS1,two_way_centered_experimental_target_geometry,-0.1781373153652019,-0.12739090308668707,0.05074641227851481
1122,KiRHub,raw_experimental_target_geometry,-0.011259387561399136,0.015342894758711789,0.026602282320110925
1122,KiRHub,two_way_centered_experimental_target_geometry,-0.09303800513500157,-0.08082247503575693,0.012215530099244643
1123,DAVIS,raw_experimental_target_geometry,0.10942627073792685,0.0788716993181033,-0.030554571419823554
1123,DAVIS,two_way_centered_experimental_target_geometry,0.023228227637155718,0.09392328990014304,0.07069506226298732
1123,PKIS2,raw_experimental_target_geometry,0.05658911677098506,-0.040765963775057194,-0.09735508054604225
1123,PKIS2,two_way_centered_experimental_target_geometry,-0.03423655123848015,0.032941866008826606,0.06717841724730675
1123,PKIS1,raw_experimental_target_geometry,0.10593411976713163,0.022194229028067555,-0.08373989073906407
1123,PKIS1,two_way_centered_experimental_target_geometry,-0.02845595664554056,0.026351218360036222,0.05480717500557678
1123,KiRHub,raw_experimental_target_geometry,0.13294755212638928,0.0982867290390024,-0.03466082308738688
1123,KiRHub,two_way_centered_experimental_target_geometry,0.03399510993889611,0.06803308445634156,0.034037974517445446
1124,DAVIS,raw_experimental_target_geometry,-0.039808946449894377,-0.08109190952949565,-0.04128296307960127
1124,DAVIS,two_way_centered_experimental_target_geometry,-0.15508491997883017,-0.06629575684411727,0.0887891631347129
1124,PKIS2,raw_experimental_target_geometry,0.0014040336443202248,-0.1141571205500663,-0.11556115419438652
1124,PKIS2,two_way_centered_experimental_target_geometry,-0.14488664943335652,-0.08583500636407773,0.05905164306927879
1124,PKIS1,raw_experimental_target_geometry,-0.05882507315408942,-0.10720256137726515,-0.04837748822317573
1124,PKIS1,two_way_centered_experimental_target_geometry,-0.11126857282823113,-0.07311909791931837,0.03814947490891277
1124,KiRHub,raw_experimental_target_geometry,-0.05549038390041423,-0.05518245876471284,0.0003079251357013882
1124,KiRHub,two_way_centered_experimental_target_geometry,-0.22232982106225427,-0.1379005979171314,0.08442922314512286
1125,DAVIS,raw_experimental_target_geometry,0.0906218425645265,0.06151591894220718,-0.02910592362231932
1125,DAVIS,two_way_centered_experimental_target_geometry,-0.059542398754302873,0.02302002825563035,0.08256242700993323
1125,PKIS2,raw_experimental_target_geometry,0.03786166988151006,-0.08138583806811969,-0.11924750794962975
1125,PKIS2,two_way_centered_experimental_target_geometry,-0.0637221325565222,-0.015447869236791808,0.04827426331973039
1125,PKIS1,raw_experimental_target_geometry,-0.0007829346490134586,-0.05107795667178417,-0.05029502202277071
1125,PKIS1,two_way_centered_experimental_target_geometry,-0.07074842428934466,-0.015243169004535774,0.05550525528480889
1125,KiRHub,raw_experimental_target_geometry,0.025572657647609427,0.022274709461262233,-0.003297948186347193
1125,KiRHub,two_way_centered_experimental_target_geometry,0.002054875408416329,0.03381140460225608,0.031756529193839755
1126,DAVIS,raw_experimental_target_geometry,-0.028274000883535193,-0.018206948435661584,0.01006705244787361
1126,DAVIS,two_way_centered_experimental_target_geometry,-0.10972369842582023,-0.02970690250932742,0.08001679591649281
1126,PKIS2,raw_experimental_target_geometry,0.005688741924619577,-0.10477940050825146,-0.11046814243287104
1126,PKIS2,two_way_centered_experimental_target_geometry,-0.19891351415187186,-0.09817125711311439,0.10074225703875747
1126,PKIS1,raw_experimental_target_geometry,0.02230970095395557,-0.032242036154959824,-0.054551737108915394
1126,PKIS1,two_way_centered_experimental_target_geometry,-0.12849838383043125,-0.07027079041408059,0.058227593416350656
1126,KiRHub,raw_experimental_target_geometry,0.005765723208544924,0.012746526000866041,0.006980802792321117
1126,KiRHub,two_way_centered_experimental_target_geometry,-0.04812117553919703,0.0003000520498453814,0.04842122758904241
1127,DAVIS,raw_experimental_target_geometry,-0.013885499088034221,0.027966075747833816,0.04185157483586804
1127,DAVIS,two_way_centered_experimental_target_geometry,-0.04246655031995347,0.02588408193258014,0.06835063225253361
1127,PKIS2,raw_experimental_target_geometry,-0.01314192986830077,-0.0635051853018235,-0.050363255433522734
1127,PKIS2,two_way_centered_experimental_target_geometry,-0.05395600694581131,-0.0012728155467202037,0.05268319139909111
