sampling_scheme,repetition,sample_size,metric,DAVIS_augmented_minus_baseline,PKIS2_augmented_minus_baseline,KiRHub_augmented_minus_baseline,mean_locked_delta,minimum_locked_panel_delta,positive_on_every_locked_panel
uniform_random,177,20,top_10_average_precision,0.03213634507628488,0.04374775165111257,0.06235433294316134,0.046079476556852926,0.03213634507628488,True
uniform_random,177,40,continuous_spearman,0.13012286387871952,0.11823625381079228,0.08598284542070705,0.11144732103673961,0.08598284542070705,True
uniform_random,177,40,top_10_roc_auc,0.05170821791320401,0.032009849184364336,0.08125577100646353,0.054991279368010626,0.032009849184364336,True
uniform_random,177,40,top_10_average_precision,0.06394768820175506,0.05761820689923777,0.08474698592216762,0.06877096034105348,0.05761820689923777,True
uniform_random,177,80,continuous_spearman,0.13088567841943427,0.1347102485708162,0.06770328963770683,0.11109973887598577,0.06770328963770683,True
uniform_random,177,80,top_10_roc_auc,0.030163127116035637,0.056940597106802104,0.045552477685441684,0.04421873396942647,0.030163127116035637,True
uniform_random,177,80,top_10_average_precision,0.10341076546690542,0.09250284650522544,0.10528496687896771,0.10039952628369953,0.09250284650522544,True
uniform_random,177,160,continuous_spearman,0.10586151241979297,0.12275365551750234,0.04658942294654611,0.09173486362794714,0.04658942294654611,True
uniform_random,177,160,top_10_roc_auc,0.07571560480147743,0.08925823330255467,0.08402585410895658,0.08299989740432956,0.07571560480147743,True
uniform_random,177,160,top_10_average_precision,0.07080990301996853,0.0682888082792619,0.07165712246603928,0.07025194458842324,0.0682888082792619,True
uniform_random,177,360,continuous_spearman,0.21442261850087696,0.23629755015811782,0.14194299011052935,0.19755438625650804,0.14194299011052935,True
uniform_random,177,360,top_10_roc_auc,0.1157279162819328,0.12496152662357651,0.13111726685133884,0.12393556991894938,0.1157279162819328,True
uniform_random,177,360,top_10_average_precision,0.09150416230618391,0.07791047465532819,0.09683264607456388,0.08874909434535866,0.07791047465532819,True
uniform_random,178,10,continuous_spearman,0.16344176322131682,0.17974954839104743,0.19284511453152953,0.17867880871463127,0.16344176322131682,True
uniform_random,178,10,top_10_roc_auc,0.10618651892890119,0.13850415512465375,0.11203447214527551,0.11890838206627681,0.10618651892890119,True
uniform_random,178,10,top_10_average_precision,0.022094066021485587,0.019836509788486403,0.036427574287743125,0.02611938336590504,0.019836509788486403,True
uniform_random,178,20,continuous_spearman,0.14519894850564455,0.12682666526700698,0.0337003066129547,0.10190864012853541,0.0337003066129547,True
uniform_random,178,20,top_10_roc_auc,-0.025854108956602007,0.06802092951677441,-0.044629116651277334,-0.000820765363701644,-0.044629116651277334,False
uniform_random,178,20,top_10_average_precision,0.0004880213868423966,0.020455212537690212,-0.01382120144369009,0.0023740108269475063,-0.01382120144369009,False
uniform_random,178,40,continuous_spearman,0.2942084705655937,0.2861219366041631,0.17448332874069994,0.2516045786368189,0.17448332874069994,True
uniform_random,178,40,top_10_roc_auc,0.05540166204986152,0.06863650353955064,0.06802092951677441,0.06401969836872885,0.05540166204986152,True
uniform_random,178,40,top_10_average_precision,0.129228120175204,0.07452454968512276,0.13329934400848997,0.11235067128960557,0.07452454968512276,True
uniform_random,178,80,continuous_spearman,0.2988798348401545,0.33056463147397286,0.20520935847472088,0.27821794159628277,0.20520935847472088,True
uniform_random,178,80,top_10_roc_auc,0.12126808248691912,0.12065250846414277,0.1323484148968913,0.12475633528265107,0.12065250846414277,True
uniform_random,178,80,top_10_average_precision,0.10518294650385868,0.08910761397688666,0.10824211447468962,0.10084422498514499,0.08910761397688666,True
uniform_random,178,160,continuous_spearman,0.1999413892497387,0.21009941957861494,0.13118135653269303,0.18040738845368223,0.13118135653269303,True
uniform_random,178,160,top_10_roc_auc,0.10433979686057249,0.0861803631886735,0.11357340720221609,0.10136452241715403,0.0861803631886735,True
uniform_random,178,160,top_10_average_precision,0.05722774788973048,0.02952452603406086,0.059965718185196915,0.04890599736966275,0.02952452603406086,True
uniform_random,178,360,continuous_spearman,0.21442261850087696,0.23629755015811782,0.14194299011052935,0.19755438625650804,0.14194299011052935,True
uniform_random,178,360,top_10_roc_auc,0.1157279162819328,0.12496152662357651,0.13111726685133884,0.12393556991894938,0.1157279162819328,True
uniform_random,178,360,top_10_average_precision,0.09150416230618391,0.07791047465532819,0.09683264607456388,0.08874909434535866,0.07791047465532819,True
uniform_random,179,10,continuous_spearman,-0.022618500876974257,-0.019743949752216494,-0.1440162360526097,-0.06212622889393348,-0.1440162360526097,False
uniform_random,179,10,top_10_roc_auc,-0.048014773776546615,-0.020006155740227682,-0.011388119421360421,-0.02646968297937824,-0.048014773776546615,False
uniform_random,179,10,top_10_average_precision,0.05162874633866593,-0.020255518123291988,0.05647746049895222,0.02928356290477539,-0.020255518123291988,False
uniform_random,179,20,continuous_spearman,0.04536122155300992,0.14611922476347933,-0.05094586378686683,0.04684486084320747,-0.05094586378686683,False
uniform_random,179,20,top_10_roc_auc,0.04863034779932296,0.12373037857802405,0.1194213604185903,0.09726069559864577,0.04863034779932296,True
uniform_random,179,20,top_10_average_precision,0.07957335825190956,0.04451363237804101,0.18955343367375457,0.10454680810123505,0.04451363237804101,True
uniform_random,179,40,continuous_spearman,0.12526604469288405,0.1674815310527628,0.07725071841908437,0.12333276472157707,0.07725071841908437,True
uniform_random,179,40,top_10_roc_auc,0.07386888273314862,0.07448445675592485,0.10310864881501991,0.08382066276803113,0.07386888273314862,True
uniform_random,179,40,top_10_average_precision,0.1289589119794004,0.047995076295320044,0.1729262716267893,0.11662675330050325,0.047995076295320044,True
uniform_random,179,80,continuous_spearman,0.10449159548084874,0.13175521701286375,0.06046005065018567,0.09890228771463272,0.06046005065018567,True
uniform_random,179,80,top_10_roc_auc,0.05724838411819022,0.061249615266235735,0.09295167743921207,0.07048322560787934,0.05724838411819022,True
uniform_random,179,80,top_10_average_precision,0.05543118659840829,0.049738102603774675,0.11485463420764802,0.073341307803277,0.049738102603774675,True
uniform_random,179,160,continuous_spearman,0.1872254808049793,0.17997699309355414,0.11649717662393327,0.16123321684082223,0.11649717662393327,True
uniform_random,179,160,top_10_roc_auc,0.0732533087103725,0.06340412434595266,0.10126192674669132,0.07930645326767216,0.06340412434595266,True
uniform_random,179,160,top_10_average_precision,0.06042381979801398,0.046006549156454385,0.076927455109844,0.061119274688104124,0.046006549156454385,True
uniform_random,179,360,continuous_spearman,0.21442261850087696,0.23629755015811782,0.14194299011052935,0.19755438625650804,0.14194299011052935,True
uniform_random,179,360,top_10_roc_auc,0.1157279162819328,0.12496152662357651,0.13111726685133884,0.12393556991894938,0.1157279162819328,True
uniform_random,179,360,top_10_average_precision,0.09150416230618391,0.07791047465532819,0.09683264607456388,0.08874909434535866,0.07791047465532819,True
uniform_random,180,10,continuous_spearman,0.014841641625879712,0.017670703810136162,0.00412024826464065,0.012210864566885507,0.00412024826464065,True
uniform_random,180,10,top_10_roc_auc,0.061249615266235735,0.06494305940289324,0.04155124653739606,0.05591464040217501,0.04155124653739606,True
uniform_random,180,10,top_10_average_precision,0.014343885334961892,0.011829646561529197,0.006546094285390047,0.010906542060627045,0.006546094285390047,True
uniform_random,180,20,continuous_spearman,-0.009951580521985581,0.09944407265983457,-0.030582564613978236,0.01963664250795692,-0.030582564613978236,False
uniform_random,180,20,top_10_roc_auc,0.10587873191751307,0.19913819636811336,0.11849799938442607,0.14117164255668416,0.10587873191751307,True
uniform_random,180,20,top_10_average_precision,0.07748337048751414,0.0979146637986793,0.0745783235461299,0.08332545261077444,0.0745783235461299,True
uniform_random,180,40,continuous_spearman,0.21658159360005597,0.24470600585232716,0.1774383602986524,0.21290865325034516,0.1774383602986524,True
uniform_random,180,40,top_10_roc_auc,0.09879963065558639,0.10126192674669132,0.15912588488765778,0.11972914742997849,0.09879963065558639,True
uniform_random,180,40,top_10_average_precision,0.12380631699195832,0.1381758840235286,0.17599830433149696,0.14599350178232795,0.12380631699195832,True
uniform_random,180,80,continuous_spearman,0.21683528192208268,0.23667720785384055,0.137353855843798,0.19695544853990707,0.137353855843798,True
uniform_random,180,80,top_10_roc_auc,0.11572791628193291,0.15112342259156664,0.1542012927054478,0.14035087719298245,0.11572791628193291,True
uniform_random,180,80,top_10_average_precision,0.15599869859266854,0.1376659483491714,0.1703097458067269,0.15465813091618894,0.1376659483491714,True
uniform_random,180,160,continuous_spearman,0.19987665498825596,0.21690526490746936,0.1221780454626969,0.17965332178614077,0.1221780454626969,True
uniform_random,180,160,top_10_roc_auc,0.10864881502000612,0.13080947983995073,0.11603570329332102,0.11849799938442596,0.10864881502000612,True
uniform_random,180,160,top_10_average_precision,0.09276405762736892,0.08435957448895154,0.09084223164583,0.0893219545873835,0.08435957448895154,True
uniform_random,180,360,continuous_spearman,0.21442261850087696,0.23629755015811782,0.14194299011052935,0.19755438625650804,0.14194299011052935,True
uniform_random,180,360,top_10_roc_auc,0.1157279162819328,0.12496152662357651,0.13111726685133884,0.12393556991894938,0.1157279162819328,True
uniform_random,180,360,top_10_average_precision,0.09150416230618391,0.07791047465532819,0.09683264607456388,0.08874909434535866,0.07791047465532819,True
uniform_random,181,10,continuous_spearman,0.3280277482537058,0.37350619130723844,0.2985036762937011,0.33334587195154847,0.2985036762937011,True
uniform_random,181,10,top_10_roc_auc,0.3133271775931056,0.3139427516158818,0.23791935980301637,0.2883964296706679,0.23791935980301637,True
uniform_random,181,10,top_10_average_precision,0.10856066986790952,0.08303059174209626,0.08082675006922453,0.09080600389307676,0.08082675006922453,True
uniform_random,181,20,continuous_spearman,0.20979849274145224,0.24203440538519075,0.15493183219829681,0.20225491010831323,0.15493183219829681,True
uniform_random,181,20,top_10_roc_auc,0.19482917820867962,0.21852877808556476,0.13788858110187752,0.18374884579870732,0.13788858110187752,True
uniform_random,181,20,top_10_average_precision,0.1178233089973335,0.08948118483439038,0.08846989265212624,0.09859146216128338,0.08846989265212624,True
uniform_random,181,40,continuous_spearman,0.13968428925717435,0.19075787199237187,0.0690014740166297,0.13314787842205864,0.0690014740166297,True
uniform_random,181,40,top_10_roc_auc,0.13173284087411508,0.1742074484456756,0.12588488765774075,0.14394172565917715,0.12588488765774075,True
uniform_random,181,40,top_10_average_precision,0.09122180506352115,0.08182668922764912,0.0774416841518768,0.08349672614768235,0.0774416841518768,True
uniform_random,181,80,continuous_spearman,0.1028679902198778,0.1129350426677514,0.0346153341468855,0.0834727890115049,0.0346153341468855,True
uniform_random,181,80,top_10_roc_auc,0.1046475838719606,0.1286549707602339,0.12742382271468145,0.12024212578229199,0.1046475838719606,True
uniform_random,181,80,top_10_average_precision,0.09203243513188952,0.06684335135250319,0.10135684120419858,0.08674420922953043,0.06684335135250319,True
uniform_random,181,160,continuous_spearman,0.19488861770482052,0.22218898030416356,0.11932099008428576,0.17879952936442325,0.11932099008428576,True
uniform_random,181,160,top_10_roc_auc,0.11849799938442596,0.15481686672822403,0.12988611880578638,0.13440032830614546,0.11849799938442596,True
uniform_random,181,160,top_10_average_precision,0.12372027835446042,0.09753477762575204,0.1225783404929115,0.11461113215770798,0.09753477762575204,True
uniform_random,181,360,continuous_spearman,0.21442261850087696,0.23629755015811782,0.14194299011052935,0.19755438625650804,0.14194299011052935,True
uniform_random,181,360,top_10_roc_auc,0.1157279162819328,0.12496152662357651,0.13111726685133884,0.12393556991894938,0.1157279162819328,True
uniform_random,181,360,top_10_average_precision,0.09150416230618391,0.07791047465532819,0.09683264607456388,0.08874909434535866,0.07791047465532819,True
uniform_random,182,10,continuous_spearman,0.052980619086984426,0.02569250351008412,0.005742103950976907,0.028138408849348484,0.005742103950976907,True
uniform_random,182,10,top_10_roc_auc,0.03416435826408126,-0.021545090797168376,0.045552477685441684,0.019390581717451522,-0.021545090797168376,False
uniform_random,182,10,top_10_average_precision,-0.027939776246723197,-0.05666982115903674,-0.012785117121534267,-0.0324649048424314,-0.05666982115903674,False
uniform_random,182,20,continuous_spearman,0.1166283947215333,0.07777734038411915,0.05907963626343349,0.08449512378969531,0.05907963626343349,True
uniform_random,182,20,top_10_roc_auc,0.031086488150200098,-0.015389350569405935,0.035703293321021845,0.017133476967272004,-0.015389350569405935,False
uniform_random,182,20,top_10_average_precision,-0.0060162659970833254,-0.01940594928047787,-0.0009855610500575096,-0.008802592109206234,-0.01940594928047787,False
