dataset,calibration_ligands,repetition,panel_targets_k,reference_scope,cluster_adjusted_rand_index,sample_vs_fixed_full_source_panel_medoid_overlap,sample_vs_fixed_full_source_panel_medoid_jaccard,fixed_full_source_panel_mean_nearest_distance_on_reference_map,sample_map_medoids_mean_nearest_distance_on_reference_map,sample_minus_fixed_full_source_panel_mean_nearest_distance_on_reference_map,sample_map_medoids_maximum_nearest_distance_on_reference_map,random_panels_on_reference_map,fraction_random_panels_with_mean_coverage_no_worse_than_sample,random_mean_nearest_distance_median,random_mean_nearest_distance_q025,random_mean_nearest_distance_q975
Docking-44,500,59,10,row_disjoint_complement_map,0.65239627154994639,7,0.53846153846153844,0.36479325287936787,0.37707299091557561,0.012279738036207744,0.70714070207830304,200,0,0.4135072059711879,0.39220369519008796,0.44931293190261978
Docking-44,500,60,6,full_source_map_including_calibration_rows,0.64682136898720144,3,0.33333333333333331,0.43214781831379373,0.43840896030396409,0.0062611419901703602,0.8157280261450961,10000,0.0001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,60,6,row_disjoint_complement_map,0.64682136898720144,3,0.33333333333333331,0.43279689122990539,0.43963162637680075,0.0068347351468953654,0.81180057794908966,200,0,0.49273092321834311,0.45768376900050078,0.54029843774921282
Docking-44,500,60,8,full_source_map_including_calibration_rows,0.68246351227031998,5,0.45454545454545453,0.39776751007762828,0.4047384528232616,0.0069709427456333128,0.77228973156250647,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,60,8,row_disjoint_complement_map,0.68246351227031998,5,0.45454545454545453,0.39836845523793224,0.40596903919002653,0.0076005839520942864,0.7759147582807876,200,0,0.45212670092755142,0.42543194431012527,0.49152322246350405
Docking-44,500,60,10,full_source_map_including_calibration_rows,0.83713609118186483,6,0.42857142857142855,0.36509410302902534,0.37133469182096002,0.0062405887919346759,0.71586601120942073,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,60,10,row_disjoint_complement_map,0.83713609118186483,6,0.42857142857142855,0.36582691331220762,0.37247615606485263,0.0066492427526450015,0.72028121958512104,200,0,0.41390780352448775,0.39342079244851619,0.44970977762772207
Docking-44,500,61,6,full_source_map_including_calibration_rows,0.84391810139378476,2,0.20000000000000001,0.43214781831379373,0.44532627249865758,0.013178454184863853,0.81011935575628824,10000,0.00059999999999999995,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,61,6,row_disjoint_complement_map,0.83896312048565103,2,0.20000000000000001,0.43120466133686891,0.44586614618447257,0.014661484847603656,0.8144710219749941,200,0,0.49106754440558409,0.45737095667153771,0.53769831281195624
Docking-44,500,61,8,full_source_map_including_calibration_rows,0.55872354564972904,3,0.23076923076923078,0.39776751007762828,0.41180514131851692,0.014037631240888637,0.80278043618439665,10000,0.00089999999999999998,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,61,8,row_disjoint_complement_map,0.54205820377014635,3,0.23076923076923078,0.39700280642908475,0.41223690199189184,0.015234095562807082,0.80429079192414332,200,0,0.45044834725764094,0.42353057334687255,0.49000823300063018
Docking-44,500,61,10,full_source_map_including_calibration_rows,0.60938731691203518,6,0.42857142857142855,0.36509410302902534,0.37729044933229389,0.012196346303268546,0.73727854012080951,10000,0.0001,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,61,10,row_disjoint_complement_map,0.5412750825501651,6,0.42857142857142855,0.36438483463796417,0.37768691107393271,0.013302076435968535,0.73951190165052805,200,0,0.41314487899573693,0.39177298557797929,0.44879998702868679
Docking-44,500,62,6,full_source_map_including_calibration_rows,0.74094907750761607,2,0.20000000000000001,0.43214781831379373,0.44722596306885803,0.015078144755064304,0.80001247747940463,10000,0.0015,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,62,6,row_disjoint_complement_map,0.74094907750761607,2,0.20000000000000001,0.43203038619376744,0.44793666811286831,0.015906281919100873,0.80286256998144967,200,0,0.49209234257286227,0.45764705943329415,0.53913182103185586
Docking-44,500,62,8,full_source_map_including_calibration_rows,0.71148332947017845,4,0.33333333333333331,0.39776751007762828,0.40927529319888123,0.011507783121252946,0.80001247747940463,10000,0.0001,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,62,8,row_disjoint_complement_map,0.71148332947017845,4,0.33333333333333331,0.39770651168441035,0.40991232006525169,0.012205808380841343,0.80230699057179922,200,0,0.45154869021184268,0.42496615098420937,0.49037367625420208
Docking-44,500,62,10,full_source_map_including_calibration_rows,0.72971612438010625,6,0.42857142857142855,0.36509410302902534,0.36736837538163203,0.0022742723526066877,0.71586601120942073,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,62,10,row_disjoint_complement_map,0.72971612438010625,6,0.42857142857142855,0.36500218614616936,0.36767942615247279,0.0026772400063034274,0.71703577544828234,200,0,0.41380465129555144,0.39210527754690999,0.44938099234284457
Docking-44,500,63,6,full_source_map_including_calibration_rows,0.75443595837467403,4,0.5,0.43214781831379373,0.43409219866244675,0.0019443803486530187,0.80278043618439665,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,63,6,row_disjoint_complement_map,0.72448709424992497,4,0.5,0.43251939705519094,0.43453181673038582,0.0020124196751948875,0.80445378870401485,200,0,0.49259378163061496,0.45805800268144969,0.53977953916260502
Docking-44,500,63,8,full_source_map_including_calibration_rows,0.74149354915964061,5,0.45454545454545453,0.39776751007762828,0.3981201155592578,0.00035260548162951988,0.73727854012080951,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,63,8,row_disjoint_complement_map,0.74149354915964061,5,0.45454545454545453,0.39809342529872943,0.39854844067423156,0.00045501537550213245,0.73556964268890035,200,0,0.45180397031509839,0.42529686956730561,0.49109962357048048
Docking-44,500,63,10,full_source_map_including_calibration_rows,0.86319546830138905,9,0.81818181818181823,0.36509410302902534,0.36834070381617495,0.0032466007871496116,0.73727854012080951,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,63,10,row_disjoint_complement_map,0.86319546830138905,9,0.81818181818181823,0.36547622869538032,0.36881541562568371,0.0033391869303033839,0.73556964268890035,200,0,0.41383193866328732,0.39294420050847118,0.44961539375758358
Docking-44,500,64,6,full_source_map_including_calibration_rows,0.88998953388800206,5,0.7142857142857143,0.43214781831379373,0.43408964186672866,0.0019418235529349293,0.8013062475385585,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,64,6,row_disjoint_complement_map,0.86077439725990745,5,0.7142857142857143,0.43231138775958139,0.43435850367669321,0.0020471159171118192,0.79942529244081217,200,0,0.49206401224258312,0.45740654257266944,0.53883357648925412
Docking-44,500,64,8,full_source_map_including_calibration_rows,0.67283913164824227,6,0.59999999999999998,0.39776751007762828,0.40007221986698754,0.0023047097893592605,0.8013062475385585,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,64,8,row_disjoint_complement_map,0.67283913164824227,6,0.59999999999999998,0.39790528880343851,0.40039481630556745,0.0024895275021289409,0.79942529244081217,200,0,0.45153878846022377,0.42473896585197712,0.49033824366714318
Docking-44,500,64,10,full_source_map_including_calibration_rows,0.77219718600571052,8,0.66666666666666663,0.36509410302902534,0.36758362481406998,0.0024895217850446349,0.66754095774761002,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,64,10,row_disjoint_complement_map,0.77219718600571052,8,0.66666666666666663,0.3650954080398669,0.36797076862143013,0.0028753605815632355,0.67153892585212316,200,0,0.41350895527186826,0.39160157660356482,0.44893185241162764
Docking-44,500,65,6,full_source_map_including_calibration_rows,0.90682581682469876,2,0.20000000000000001,0.43214781831379373,0.45059191220025929,0.018444093886465562,0.80278043618439665,10000,0.0047999999999999996,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,65,6,row_disjoint_complement_map,0.90682581682469876,2,0.20000000000000001,0.43189557365894815,0.45100190338586438,0.019106329726916227,0.80468753997614029,200,0.0050000000000000001,0.49238069736419193,0.45732788261562479,0.53930260801997232
Docking-44,500,65,8,full_source_map_including_calibration_rows,0.91658859706164375,6,0.59999999999999998,0.39776751007762828,0.40939896227012545,0.011631452192497171,0.74373136588926536,10000,0.0001,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,65,8,row_disjoint_complement_map,0.91658859706164375,6,0.59999999999999998,0.39742343602662999,0.40959618247248136,0.012172746445851368,0.74535534648824009,200,0,0.45159285034118446,0.42499327001777237,0.49143223241216916
Docking-44,500,65,10,full_source_map_including_calibration_rows,0.96167583808784307,6,0.42857142857142855,0.36509410302902534,0.38036083254866676,0.01526672951964142,0.71977076775496396,10000,0.00069999999999999999,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,65,10,row_disjoint_complement_map,0.96167583808784307,6,0.42857142857142855,0.36407489436902196,0.38059359045154212,0.016518696082520157,0.72525827770937079,200,0,0.41383172943315538,0.39222669935594151,0.44960304559253533
Docking-44,500,66,6,full_source_map_including_calibration_rows,0.84232415643238501,4,0.5,0.43214781831379373,0.43524389019453119,0.003096071880737461,0.8013062475385585,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,66,6,row_disjoint_complement_map,0.84232415643238501,4,0.5,0.43273331780798246,0.4360174533375506,0.0032841355295681329,0.80341245987668286,200,0,0.49186290280517742,0.45710449244631302,0.53874512442447942
Docking-44,500,66,8,full_source_map_including_calibration_rows,0.88362391938893048,5,0.45454545454545453,0.39776751007762828,0.40347903480310554,0.0057115247254772572,0.78155764060529975,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,66,8,row_disjoint_complement_map,0.88362391938893048,5,0.45454545454545453,0.39832879545608346,0.40455989118810343,0.0062310957320199645,0.78676257395204452,200,0,0.45139827695937501,0.42486294368373712,0.4903828448334509
Docking-44,500,66,10,full_source_map_including_calibration_rows,0.78563668307703771,6,0.42857142857142855,0.36509410302902534,0.36845048932816832,0.0033563862991429771,0.70267986218669864,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,66,10,row_disjoint_complement_map,0.78563668307703771,6,0.42857142857142855,0.36528704265324075,0.36936021992015461,0.0040731772669138633,0.70346104049766767,200,0,0.41372692379146414,0.39278956341714172,0.44920355409289359
Docking-44,500,67,6,full_source_map_including_calibration_rows,0.78445833049617897,4,0.5,0.43214781831379373,0.43836321263362166,0.0062153943198279271,0.8013062475385585,10000,0.0001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,67,6,row_disjoint_complement_map,0.78445833049617897,4,0.5,0.43188350479852899,0.438071404625414,0.0061878998268850016,0.80246342588388764,200,0,0.4918218413199098,0.457528504172588,0.53855205653544957
Docking-44,500,67,8,full_source_map_including_calibration_rows,0.5562395578974425,7,0.77777777777777779,0.39776751007762828,0.4030372705963966,0.0052697605187683183,0.71586601120942073,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,67,8,row_disjoint_complement_map,0.5562395578974425,7,0.77777777777777779,0.39740217635655095,0.4027380501550496,0.0053358737984986471,0.71546990039964986,200,0,0.45105357006997859,0.42416693623574692,0.49006138839980468
Docking-44,500,67,10,full_source_map_including_calibration_rows,0.64909119813470406,6,0.42857142857142855,0.36509410302902534,0.37347819256175901,0.008384089532733674,0.71586601120942073,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,67,10,row_disjoint_complement_map,0.64909119813470406,6,0.42857142857142855,0.36508816695125063,0.37340714946672332,0.0083189825154726948,0.71546990039964986,200,0,0.41318015165336497,0.39220387809827262,0.44868462137188775
Docking-44,500,68,6,full_source_map_including_calibration_rows,0.74526264359200711,1,0.090909090909090912,0.43214781831379373,0.45560226576217283,0.023454447448379101,0.77999122035591717,10000,0.016899999999999998,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,68,6,row_disjoint_complement_map,0.72950569371110041,1,0.090909090909090912,0.43163773360772861,0.45591472364086649,0.02427699003313788,0.78582055163566111,200,0.014999999999999999,0.49233310948366599,0.45750131463203858,0.54005085750712878
Docking-44,500,68,8,full_source_map_including_calibration_rows,0.74812412257346173,3,0.23076923076923078,0.39776751007762828,0.4096246270971729,0.011857117019544616,0.77999122035591717,10000,0.00020000000000000001,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,68,8,row_disjoint_complement_map,0.74162469761271621,3,0.23076923076923078,0.39710579738781521,0.409899307763326,0.012793510375510797,0.78582055163566111,200,0,0.45124661359510826,0.42450520906972544,0.490998040969996
Docking-44,500,68,10,full_source_map_including_calibration_rows,0.8184472607387403,7,0.53846153846153844,0.36509410302902534,0.37594756716861344,0.010853464139588098,0.77999122035591717,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,68,10,row_disjoint_complement_map,0.81486891673714157,7,0.53846153846153844,0.36492770854583972,0.37642633537953984,0.011498626833700121,0.78582055163566111,200,0,0.41371608207805172,0.39263715475375521,0.44891516941909426
Docking-44,500,69,6,full_source_map_including_calibration_rows,0.79645940572486862,4,0.5,0.43214781831379373,0.43424770044265576,0.0020998821288620295,0.8013062475385585,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,69,6,row_disjoint_complement_map,0.7810006264128333,4,0.5,0.43164326804754261,0.43394274115873244,0.0022994731111898314,0.79762739136916272,200,0,0.49122702579298227,0.45716754420272826,0.53811929391550017
Docking-44,500,69,8,full_source_map_including_calibration_rows,0.85936463646135897,7,0.77777777777777779,0.39776751007762828,0.39842854470215899,0.00066103462453070971,0.71586601120942073,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,69,8,row_disjoint_complement_map,0.83069423375206664,7,0.77777777777777779,0.39739575947730832,0.39810067518497694,0.00070491570766861855,0.7213806970465575,200,0,0.45089758453692497,0.42433852340950978,0.48977947722927717
Docking-44,500,69,10,full_source_map_including_calibration_rows,0.55947264357637427,7,0.53846153846153844,0.36509410302902534,0.36736837538163203,0.0022742723526066877,0.71586601120942073,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,69,10,row_disjoint_complement_map,0.54046367318796862,7,0.53846153846153844,0.36438311092331116,0.36716864066334803,0.0027855297400368739,0.7213806970465575,200,0,0.41297095984922944,0.39190942065155193,0.448477660473313
Docking-44,500,70,6,full_source_map_including_calibration_rows,1,5,0.7142857142857143,0.43214781831379373,0.43615311870349288,0.0040053003896991513,0.7530352020993426,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,70,6,row_disjoint_complement_map,0.9614341390762674,5,0.7142857142857143,0.43250186794590301,0.43667360433751307,0.0041717363916100592,0.75187624897510741,200,0,0.49171894597873522,0.45752355257080807,0.53864920284725448
Docking-44,500,70,8,full_source_map_including_calibration_rows,1,6,0.59999999999999998,0.39776751007762828,0.39879143093858338,0.0010239208609550965,0.71586601120942073,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,70,8,row_disjoint_complement_map,1,6,0.59999999999999998,0.39806350916944827,0.39929432893649836,0.0012308197670500842,0.7195170566018998,200,0,0.45131843999805088,0.4246718118178176,0.48956107382559955
Docking-44,500,70,10,full_source_map_including_calibration_rows,0.59664272269811391,7,0.53846153846153844,0.36509410302902534,0.36736837538163203,0.0022742723526066877,0.71586601120942073,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,70,10,row_disjoint_complement_map,0.59664272269811391,7,0.53846153846153844,0.36503026003490274,0.36783575599654728,0.002805495961644533,0.7195170566018998,200,0,0.41334775524276612,0.39220612733167354,0.44872512467439984
Docking-44,500,71,6,full_source_map_including_calibration_rows,0.7333952449714688,2,0.20000000000000001,0.43214781831379373,0.44486079886934143,0.012712980555547704,0.80278043618439665,10000,0.00040000000000000002,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,71,6,row_disjoint_complement_map,0.71308250173119969,2,0.20000000000000001,0.43194371013945682,0.44548839052168032,0.013544680382223506,0.80604137317366686,200,0,0.49228764066033726,0.45805831718448703,0.53931618331208664
Docking-44,500,71,8,full_source_map_including_calibration_rows,0.78418682836044906,4,0.33333333333333331,0.39776751007762828,0.41143281305471774,0.013665302977089455,0.78464214215580474,10000,0.00089999999999999998,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,71,8,row_disjoint_complement_map,0.77177661950856291,4,0.33333333333333331,0.39772904071160781,0.41205824435703664,0.014329203645428834,0.78713449006918246,200,0,0.45102640037531555,0.42445798593340561,0.48988999744922079
Docking-44,500,71,10,full_source_map_including_calibration_rows,0.74370003679298924,8,0.66666666666666663,0.36509410302902534,0.37587296390672403,0.010778860877698693,0.71984168127088488,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,71,10,row_disjoint_complement_map,0.73900337204945676,8,0.66666666666666663,0.36549968745595418,0.37640483729887841,0.010905149842924233,0.72375124409723801,200,0,0.41346671842228955,0.39241929136079401,0.44914739246054963
Docking-44,500,72,6,full_source_map_including_calibration_rows,0.9509440553714813,5,0.7142857142857143,0.43214781831379373,0.43615311870349288,0.0040053003896991513,0.7530352020993426,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,72,6,row_disjoint_complement_map,0.92512513714594513,5,0.7142857142857143,0.43274617199932314,0.43691609246499274,0.0041699204656696076,0.75255822604324174,200,0,0.49277502748272917,0.45851577429836832,0.54031360875529133
Docking-44,500,72,8,full_source_map_including_calibration_rows,0.98652797794348013,7,0.77777777777777779,0.39776751007762828,0.39842854470215899,0.00066103462453070971,0.71586601120942073,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,72,8,row_disjoint_complement_map,0.96251323245532105,7,0.77777777777777779,0.39839528713716704,0.39907647300457932,0.00068118586741228171,0.71558116867780308,200,0,0.45236038722116539,0.42536509728035987,0.49119255692768388
Docking-44,500,72,10,full_source_map_including_calibration_rows,0.78902362094343592,6,0.42857142857142855,0.36509410302902534,0.36959990886859129,0.0045058058395659462,0.71586601120942073,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,72,10,row_disjoint_complement_map,0.73061863743148003,6,0.42857142857142855,0.36578256413553684,0.37040272210810571,0.0046201579725688724,0.71558116867780308,200,0,0.41423052752375866,0.39302059551792679,0.44894140587813258
Docking-44,500,73,6,full_source_map_including_calibration_rows,0.85859184327964733,4,0.5,0.43214781831379373,0.43412025379430685,0.0019724354805131239,0.8157280261450961,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,73,6,row_disjoint_complement_map,0.82773915454066127,4,0.5,0.4323721339726509,0.43409989372791152,0.0017277597552606272,0.81192031918060736,200,0,0.49221842700269625,0.45794480872340998,0.53972643641806717
Docking-44,500,73,8,full_source_map_including_calibration_rows,0.9310925544995251,3,0.23076923076923078,0.39776751007762828,0.40057545049094256,0.0028079404133142805,0.71586601120942073,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,73,8,row_disjoint_complement_map,0.90145662251080749,3,0.23076923076923078,0.39778968160571765,0.40082082210680042,0.0030311405010827741,0.71725092398669488,200,0,0.45150657092165059,0.42485316122791084,0.49103993046486905
Docking-44,500,73,10,full_source_map_including_calibration_rows,0.86832295606238585,7,0.53846153846153844,0.36509410302902534,0.37252699145663376,0.0074328884276084195,0.71586601120942073,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,73,10,row_disjoint_complement_map,0.80688132754814645,7,0.53846153846153844,0.36514513598324394,0.37288029558931901,0.0077351596060750705,0.71725092398669488,200,0,0.41347523786374113,0.39222855850197641,0.44898247272627462
Docking-44,500,74,6,full_source_map_including_calibration_rows,0.69407233464826157,2,0.20000000000000001,0.43214781831379373,0.45035386015702183,0.018206041843228105,0.81011935575628824,10000,0.0045999999999999999,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,74,6,row_disjoint_complement_map,0.66099907352915466,2,0.20000000000000001,0.43089329678045463,0.45035120149573254,0.019457904715277918,0.80967762418177658,200,0.01,0.49119327636086352,0.45694575800718534,0.53636284078904972
Docking-44,500,74,8,full_source_map_including_calibration_rows,0.72287114025355592,4,0.33333333333333331,0.39776751007762828,0.41737058755956669,0.019603077481938402,0.71984168127088488,10000,0.0044000000000000003,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,74,8,row_disjoint_complement_map,0.69320435129074698,4,0.33333333333333331,0.39678951429839981,0.41761158927019421,0.020822074971794391,0.71826852230696359,200,0.0050000000000000001,0.45044427976976315,0.42339487188973718,0.49038734659326494
Docking-44,500,74,10,full_source_map_including_calibration_rows,0.84069394979541234,4,0.25,0.36509410302902534,0.38871675527249444,0.0236226522434691,0.71984168127088488,10000,0.0086,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,74,10,row_disjoint_complement_map,0.78862116205979527,4,0.25,0.36415749762555866,0.38916490492890909,0.025007407303350437,0.71826852230696359,200,0.025000000000000001,0.41279875551076928,0.391661844262371,0.44884586991731878
Docking-44,500,75,6,full_source_map_including_calibration_rows,0.68017859437952977,2,0.20000000000000001,0.43214781831379373,0.44486079886934143,0.012712980555547704,0.80278043618439665,10000,0.00040000000000000002,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,75,6,row_disjoint_complement_map,0.68017859437952977,2,0.20000000000000001,0.43203320951922036,0.44563530718940814,0.013602097670187774,0.80518848065851745,200,0,0.49254503093435165,0.45818643622528737,0.53985451555580199
Docking-44,500,75,8,full_source_map_including_calibration_rows,0.63197993240257189,5,0.45454545454545453,0.39776751007762828,0.40353435601237986,0.0057668459347515744,0.77999122035591717,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,75,8,row_disjoint_complement_map,0.63197993240257189,5,0.45454545454545453,0.39750000292004989,0.40378617135980749,0.0062861684397576001,0.7791116647272085,200,0,0.45199610377942734,0.42518236844730389,0.49101499493190653
Docking-44,500,75,10,full_source_map_including_calibration_rows,0.68505236341002684,9,0.81818181818181823,0.36509410302902534,0.36953760074953124,0.0044434977205058956,0.70267986218669864,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,75,10,row_disjoint_complement_map,0.68505236341002684,9,0.81818181818181823,0.36537220212453148,0.36991108833442204,0.0045388862098905691,0.6992863410448511,200,0,0.41408434805335387,0.39293824226963331,0.44863564918703397
Docking-44,500,76,6,full_source_map_including_calibration_rows,0.81152019126915054,4,0.5,0.43214781831379373,0.43779960766033904,0.0056517893465453106,0.81011935575628824,10000,0.0001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,76,6,row_disjoint_complement_map,0.79168021140274525,4,0.5,0.43124996384945358,0.43790369868918194,0.0066537348397283647,0.81273653784579869,200,0,0.49189974325903435,0.45762721061873257,0.53886131438787888
Docking-44,500,76,8,full_source_map_including_calibration_rows,0.87337189947970617,6,0.59999999999999998,0.39776751007762828,0.39957750667622366,0.0018099965985953759,0.77999122035591717,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,76,8,row_disjoint_complement_map,0.85510169873591857,6,0.59999999999999998,0.39715705607093504,0.39919719853666025,0.0020401424657252032,0.78505400591055075,200,0,0.45096235216284658,0.42415867136986607,0.49052390431102921
Docking-44,500,76,10,full_source_map_including_calibration_rows,0.70359049780989225,9,0.81818181818181823,0.36509410302902534,0.36856050410921243,0.003466401080187087,0.77999122035591717,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,76,10,row_disjoint_complement_map,0.69274740978921046,9,0.81818181818181823,0.36465933951009755,0.36834361711830943,0.0036842776082118833,0.78505400591055075,200,0,0.41314510348142885,0.39143396671824598,0.44854266911640805
Docking-44,500,77,6,full_source_map_including_calibration_rows,0.73980311035217805,5,0.7142857142857143,0.43214781831379373,0.43560708403583809,0.0034592657220443579,0.76335687371682004,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,77,6,row_disjoint_complement_map,0.73980311035217805,5,0.7142857142857143,0.43163973392884269,0.43527701477837794,0.0036372808495352404,0.76133927242172295,200,0,0.49163354277262894,0.45692253234293184,0.53798797687643707
Docking-44,500,77,8,full_source_map_including_calibration_rows,0.76150478392404752,7,0.77777777777777779,0.39776751007762828,0.40114362776728885,0.0033761176896605627,0.73512325265515122,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,77,8,row_disjoint_complement_map,0.76150478392404752,7,0.77777777777777779,0.39734507099504623,0.40089743961882401,0.0035523686237777796,0.73455498465732139,200,0,0.45099743164404649,0.42394333562803066,0.49000600342184397
Docking-44,500,77,10,full_source_map_including_calibration_rows,0.8199865759737609,6,0.42857142857142855,0.36509410302902534,0.36618886576133819,0.0010947627323128484,0.69910649235557942,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,77,10,row_disjoint_complement_map,0.8199865759737609,6,0.42857142857142855,0.36460480010861984,0.3658726307557823,0.0012678306471624601,0.70145885846709422,200,0,0.41314264682110113,0.3918868735909094,0.44864327175439089
Docking-44,500,78,6,full_source_map_including_calibration_rows,0.84732973876786477,3,0.33333333333333331,0.43214781831379373,0.43724594690917978,0.0050981285953860533,0.77999122035591717,10000,0.0001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,78,6,row_disjoint_complement_map,0.87835991620635523,3,0.33333333333333331,0.43174393152183738,0.43772358245110732,0.0059796509292699418,0.78038541316903653,200,0,0.49144107889616973,0.4573171891325653,0.5389629712627042
Docking-44,500,78,8,full_source_map_including_calibration_rows,0.89089057550678241,3,0.23076923076923078,0.39776751007762828,0.40580387457645356,0.0080363644988252769,0.7577920351247901,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,78,8,row_disjoint_complement_map,0.89089057550678241,3,0.23076923076923078,0.39749245959816631,0.4063055243412389,0.008813064743072585,0.7596613647712922,200,0,0.45120611881587602,0.42449553845177396,0.49095044639131385
Docking-44,500,78,10,full_source_map_including_calibration_rows,0.49835065856682759,8,0.66666666666666663,0.36509410302902534,0.37103459261145777,0.0059404895824324289,0.75104722736956664,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,78,10,row_disjoint_complement_map,0.49835065856682759,8,0.66666666666666663,0.36532019087225687,0.37143895029934826,0.0061187594270913914,0.75184966371634887,200,0,0.41353630299206068,0.39228323992388264,0.44842482298052067
Docking-44,500,79,6,full_source_map_including_calibration_rows,0.73922892592208478,4,0.5,0.43214781831379373,0.44268816432971553,0.010540346015921798,0.8013062475385585,10000,0.00040000000000000002,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,79,6,row_disjoint_complement_map,0.73922892592208478,4,0.5,0.43207893328566399,0.44303607649968091,0.010957143214016918,0.80529487012828627,200,0,0.49214504187487085,0.45755507235012705,0.53811487995706797
Docking-44,500,79,8,full_source_map_including_calibration_rows,0.77864872769815741,5,0.45454545454545453,0.39776751007762828,0.40774095196028032,0.0099734418826520344,0.8013062475385585,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,79,8,row_disjoint_complement_map,0.77864872769815741,5,0.45454545454545453,0.39758873530764449,0.40807744680779368,0.010488711500149184,0.80529487012828627,200,0,0.45163934261356387,0.42457677810168615,0.49092279790091142
Docking-44,500,79,10,full_source_map_including_calibration_rows,0.80505019931607857,7,0.53846153846153844,0.36509410302902534,0.37620723721582311,0.011113134186797768,0.8013062475385585,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
