dataset,calibration_ligands,repetition,reference_scope,geometry_spearman,geometry_dissimilarity,edge_correlation_rmse,edge_sign_agreement,first_pr,second_pr,reference_abs_top10pct_edges,reference_abs_top10pct_sign_agreement,top_positive_10_intersection,top_positive_10_precision,top_positive_10_recall,top_positive_10_jaccard,top_negative_10_intersection,top_negative_10_precision,top_negative_10_recall,top_negative_10_jaccard,top_positive_25_intersection,top_positive_25_precision,top_positive_25_recall,top_positive_25_jaccard,top_negative_25_intersection,top_negative_25_precision,top_negative_25_recall,top_negative_25_jaccard
DOCKSTRING-58,200,27,row_disjoint_complement_map,0.9017308897187758,0.098269110281224203,0.080568213616364417,0.86388384754990921,18.204583098648857,17.953749979139189,166,1,5,0.5,0.5,0.33333333333333331,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,28,full_source_map_including_calibration_rows,0.90676278486862649,0.093237215131373508,0.077465091066857061,0.85601935874168178,18.20587553764161,17.417155365941362,166,1,8,0.80000000000000004,0.80000000000000004,0.66666666666666663,3,0.29999999999999999,0.29999999999999999,0.17647058823529413,21,0.83999999999999997,0.83999999999999997,0.72413793103448276,21,0.83999999999999997,0.83999999999999997,0.72413793103448276
DOCKSTRING-58,200,28,row_disjoint_complement_map,0.90662895531206011,0.093371044687939886,0.07752330443527336,0.85601935874168178,18.204947678091393,17.417155365941362,166,1,8,0.80000000000000004,0.80000000000000004,0.66666666666666663,3,0.29999999999999999,0.29999999999999999,0.17647058823529413,21,0.83999999999999997,0.83999999999999997,0.72413793103448276,21,0.83999999999999997,0.83999999999999997,0.72413793103448276
DOCKSTRING-58,200,29,full_source_map_including_calibration_rows,0.9213914749871065,0.078608525012893504,0.072761128995712215,0.87537810042347253,18.20587553764161,16.847241211562036,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,21,0.83999999999999997,0.83999999999999997,0.72413793103448276,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
DOCKSTRING-58,200,29,row_disjoint_complement_map,0.92126270402411814,0.07873729597588186,0.07281615455511399,0.87537810042347253,18.205683051919426,16.847241211562036,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,21,0.83999999999999997,0.83999999999999997,0.72413793103448276,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
DOCKSTRING-58,200,30,full_source_map_including_calibration_rows,0.92735693305038014,0.072643066949619861,0.077364802224102636,0.8784029038112523,18.20587553764161,15.700823890919878,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,20,0.80000000000000004,0.80000000000000004,0.66666666666666663,19,0.76000000000000001,0.76000000000000001,0.61290322580645162
DOCKSTRING-58,200,30,row_disjoint_complement_map,0.92723746362946924,0.072762536370530762,0.077422539037223445,0.8784029038112523,18.20647463187672,15.700823890919878,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,20,0.80000000000000004,0.80000000000000004,0.66666666666666663,19,0.76000000000000001,0.76000000000000001,0.61290322580645162
DOCKSTRING-58,200,31,full_source_map_including_calibration_rows,0.91350968670987531,0.086490313290124687,0.080882728421827157,0.87114337568058076,18.20587553764161,15.787457467748601,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,18,0.71999999999999997,0.71999999999999997,0.5625,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,31,row_disjoint_complement_map,0.91335635871934495,0.086643641280655048,0.080952421146933462,0.87114337568058076,18.206403339759415,15.787457467748601,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,18,0.71999999999999997,0.71999999999999997,0.5625,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,32,full_source_map_including_calibration_rows,0.89747403805702153,0.10252596194297847,0.079630046469199439,0.85662431941923778,18.20587553764161,17.470315205178792,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,8,0.80000000000000004,0.80000000000000004,0.66666666666666663,18,0.71999999999999997,0.71999999999999997,0.5625,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
DOCKSTRING-58,200,32,row_disjoint_complement_map,0.89732705190623396,0.10267294809376604,0.079691013215264478,0.85662431941923778,18.204938798450769,17.470315205178792,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,8,0.80000000000000004,0.80000000000000004,0.66666666666666663,18,0.71999999999999997,0.71999999999999997,0.5625,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
DOCKSTRING-58,200,33,full_source_map_including_calibration_rows,0.91632369676747516,0.08367630323252484,0.081084922092012443,0.88626739261947973,18.20587553764161,16.007090757541992,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,18,0.71999999999999997,0.71999999999999997,0.5625,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,33,row_disjoint_complement_map,0.91618518057274134,0.083814819427258658,0.081150036217443919,0.88626739261947973,18.206109103742566,16.007090757541992,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,18,0.71999999999999997,0.71999999999999997,0.5625,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,34,full_source_map_including_calibration_rows,0.93156869308912849,0.068431306910871514,0.073292162295216678,0.87961282516636419,18.20587553764161,15.808500824126096,166,1,5,0.5,0.5,0.33333333333333331,9,0.90000000000000002,0.90000000000000002,0.81818181818181823,21,0.83999999999999997,0.83999999999999997,0.72413793103448276,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,34,row_disjoint_complement_map,0.931438779691666,0.068561220308334003,0.073351174020010415,0.87961282516636419,18.206627578388165,15.808500824126096,166,1,5,0.5,0.5,0.33333333333333331,9,0.90000000000000002,0.90000000000000002,0.81818181818181823,21,0.83999999999999997,0.83999999999999997,0.72413793103448276,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,35,full_source_map_including_calibration_rows,0.91611145901045277,0.083888540989547233,0.07640842778332553,0.87174833635813676,18.20587553764161,16.885776955316242,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,8,0.80000000000000004,0.80000000000000004,0.66666666666666663,18,0.71999999999999997,0.71999999999999997,0.5625,19,0.76000000000000001,0.76000000000000001,0.61290322580645162
DOCKSTRING-58,200,35,row_disjoint_complement_map,0.91597498325682569,0.084025016743174308,0.076467157370710692,0.87174833635813676,18.205476173094393,16.885776955316242,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,8,0.80000000000000004,0.80000000000000004,0.66666666666666663,18,0.71999999999999997,0.71999999999999997,0.5625,19,0.76000000000000001,0.76000000000000001,0.61290322580645162
DOCKSTRING-58,200,36,full_source_map_including_calibration_rows,0.92445847848738227,0.075541521512617726,0.072243067242380221,0.87416817906836053,18.20587553764161,16.745193779331636,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,18,0.71999999999999997,0.71999999999999997,0.5625,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,36,row_disjoint_complement_map,0.92433484847952674,0.075665151520473262,0.072300042292843703,0.87416817906836053,18.205823218749227,16.745193779331636,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,18,0.71999999999999997,0.71999999999999997,0.5625,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,37,full_source_map_including_calibration_rows,0.921103236112496,0.078896763887503996,0.078271916440658729,0.87174833635813676,18.20587553764161,15.94113933801942,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,37,row_disjoint_complement_map,0.92096647873548709,0.079033521264512907,0.07833189855255579,0.87174833635813676,18.206312525989063,15.94113933801942,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,38,full_source_map_including_calibration_rows,0.89419506513898339,0.10580493486101661,0.086964020406221934,0.85299455535390201,18.20587553764161,17.332149444624491,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
DOCKSTRING-58,200,38,row_disjoint_complement_map,0.89402703693927965,0.10597296306072035,0.087036159360076693,0.85299455535390201,18.204486271185864,17.332149444624491,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
DOCKSTRING-58,200,39,full_source_map_including_calibration_rows,0.93190709812126871,0.068092901878731293,0.076111248719694005,0.88687235329703573,18.20587553764161,15.774469084376404,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,9,0.90000000000000002,0.90000000000000002,0.81818181818181823,18,0.71999999999999997,0.71999999999999997,0.5625,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,39,row_disjoint_complement_map,0.9317881892902975,0.068211810709702503,0.076166586844066062,0.88687235329703573,18.206489655510314,15.774469084376404,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,9,0.90000000000000002,0.90000000000000002,0.81818181818181823,18,0.71999999999999997,0.71999999999999997,0.5625,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,40,full_source_map_including_calibration_rows,0.899456783566283,0.100543216433717,0.084231861814724224,0.85662431941923778,18.20587553764161,16.59264371125553,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
DOCKSTRING-58,200,40,row_disjoint_complement_map,0.89933547827974081,0.10066452172025919,0.084290036583091948,0.85662431941923778,18.205457456471073,16.59264371125553,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
DOCKSTRING-58,200,41,full_source_map_including_calibration_rows,0.93340448167267021,0.066595518327329795,0.071028221761274574,0.88929219600725951,18.20587553764161,15.867351825499707,166,1,8,0.80000000000000004,0.80000000000000004,0.66666666666666663,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,18,0.71999999999999997,0.71999999999999997,0.5625,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,41,row_disjoint_complement_map,0.93328805697247386,0.066711943027526144,0.071083380045375705,0.88929219600725951,18.206657524200647,15.867351825499707,166,1,8,0.80000000000000004,0.80000000000000004,0.66666666666666663,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,18,0.71999999999999997,0.71999999999999997,0.5625,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,42,full_source_map_including_calibration_rows,0.91668258857224072,0.08331741142775928,0.074192063458483587,0.86327888687235332,18.20587553764161,17.220380145794721,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,21,0.83999999999999997,0.83999999999999997,0.72413793103448276
DOCKSTRING-58,200,42,row_disjoint_complement_map,0.91657959146235013,0.083420408537649871,0.074245579734337583,0.86327888687235332,18.205310381746472,17.220380145794721,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,21,0.83999999999999997,0.83999999999999997,0.72413793103448276
DOCKSTRING-58,200,43,full_source_map_including_calibration_rows,0.93271888814706216,0.067281111852937836,0.074428839976915198,0.88626739261947973,18.20587553764161,15.475292473972324,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,43,row_disjoint_complement_map,0.93258946360528161,0.06741053639471839,0.074485509360599458,0.88626739261947973,18.207108404041918,15.475292473972324,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,44,full_source_map_including_calibration_rows,0.92374447022526429,0.076255529774735709,0.073491665212238225,0.87477313974591653,18.20587553764161,17.083275031576342,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,18,0.71999999999999997,0.71999999999999997,0.5625,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,44,row_disjoint_complement_map,0.92363143563294881,0.076368564367051195,0.073546770774156292,0.87477313974591653,18.20539152549275,17.083275031576342,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,18,0.71999999999999997,0.71999999999999997,0.5625,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,45,full_source_map_including_calibration_rows,0.92626409883033778,0.073735901169662221,0.074719827453763168,0.87295825771324864,18.20587553764161,16.358536753869682,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,45,row_disjoint_complement_map,0.92615726260924991,0.073842737390750091,0.074773610303907431,0.87295825771324864,18.206033382530705,16.358536753869682,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,46,full_source_map_including_calibration_rows,0.91374815795060971,0.086251842049390293,0.078436516860461616,0.8663036902601331,18.20587553764161,17.014858314915852,166,1,5,0.5,0.5,0.33333333333333331,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,20,0.80000000000000004,0.80000000000000004,0.66666666666666663,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,46,row_disjoint_complement_map,0.91360694773597673,0.086393052264023273,0.078495474431233933,0.8663036902601331,18.205291644824992,17.014858314915852,166,1,5,0.5,0.5,0.33333333333333331,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,20,0.80000000000000004,0.80000000000000004,0.66666666666666663,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,47,full_source_map_including_calibration_rows,0.91831059755003275,0.081689402449967252,0.077928839849312911,0.88263762855414396,18.20587553764161,16.622354677936432,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,15,0.59999999999999998,0.59999999999999998,0.42857142857142855
DOCKSTRING-58,200,47,row_disjoint_complement_map,0.91819739557778279,0.081802604422217207,0.077981465916661455,0.88263762855414396,18.205680983225879,16.622354677936432,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,15,0.59999999999999998,0.59999999999999998,0.42857142857142855
DOCKSTRING-58,200,48,full_source_map_including_calibration_rows,0.92176839068831729,0.078231609311682715,0.073020749587349359,0.87356321839080464,18.20587553764161,16.950821552760193,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,48,row_disjoint_complement_map,0.92163236393800685,0.078367636061993151,0.073077241908535956,0.87356321839080464,18.20559812023544,16.950821552760193,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,49,full_source_map_including_calibration_rows,0.92826736565094126,0.071732634349058744,0.074681194928092109,0.88868723532970362,18.20587553764161,16.097020242820481,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,14,0.56000000000000005,0.56000000000000005,0.3888888888888889,19,0.76000000000000001,0.76000000000000001,0.61290322580645162
DOCKSTRING-58,200,49,row_disjoint_complement_map,0.92813417107539642,0.071865828924603581,0.074744604838730119,0.88868723532970362,18.206320051229518,16.097020242820481,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,14,0.56000000000000005,0.56000000000000005,0.3888888888888889,19,0.76000000000000001,0.76000000000000001,0.61290322580645162
DOCKSTRING-58,200,50,full_source_map_including_calibration_rows,0.91447513682924397,0.085524863170756027,0.079416712207847545,0.87356321839080464,18.20587553764161,16.650001894933688,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
DOCKSTRING-58,200,50,row_disjoint_complement_map,0.91434508793373936,0.085654912066260636,0.079472932458972925,0.87356321839080464,18.20577076055017,16.650001894933688,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
DOCKSTRING-58,200,51,full_source_map_including_calibration_rows,0.92830437255742515,0.07169562744257485,0.075578449635528511,0.87537810042347253,18.20587553764161,16.043556985776,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
DOCKSTRING-58,200,51,row_disjoint_complement_map,0.92819400807358965,0.071805991926410351,0.075631749137238621,0.87537810042347253,18.20636411710467,16.043556985776,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
DOCKSTRING-58,200,52,full_source_map_including_calibration_rows,0.92262541049198321,0.077374589508016789,0.071903233884836978,0.8784029038112523,18.20587553764161,16.824744329575097,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,9,0.90000000000000002,0.90000000000000002,0.81818181818181823,18,0.71999999999999997,0.71999999999999997,0.5625,21,0.83999999999999997,0.83999999999999997,0.72413793103448276
DOCKSTRING-58,200,52,row_disjoint_complement_map,0.92251662150499214,0.07748337849500786,0.071959550430621078,0.8784029038112523,18.205602571857767,16.824744329575097,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,9,0.90000000000000002,0.90000000000000002,0.81818181818181823,18,0.71999999999999997,0.71999999999999997,0.5625,21,0.83999999999999997,0.83999999999999997,0.72413793103448276
DOCKSTRING-58,200,53,full_source_map_including_calibration_rows,0.91748733269983662,0.082512667300163378,0.080385935529031324,0.88324258923169996,18.20587553764161,15.557975234768112,166,1,5,0.5,0.5,0.33333333333333331,8,0.80000000000000004,0.80000000000000004,0.66666666666666663,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
DOCKSTRING-58,200,53,row_disjoint_complement_map,0.91731908929735972,0.082680910702640276,0.08045665362767225,0.88324258923169996,18.206658060590712,15.557975234768112,166,1,5,0.5,0.5,0.33333333333333331,8,0.80000000000000004,0.80000000000000004,0.66666666666666663,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
DOCKSTRING-58,200,54,full_source_map_including_calibration_rows,0.94236766919790638,0.057632330802093623,0.074288418450355928,0.89897156684815482,18.20587553764161,14.719191290043947,166,1,8,0.80000000000000004,0.80000000000000004,0.66666666666666663,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,54,row_disjoint_complement_map,0.94227329082623346,0.057726709173766544,0.074345356757725467,0.89897156684815482,18.207769042437782,14.719191290043947,166,1,8,0.80000000000000004,0.80000000000000004,0.66666666666666663,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,55,full_source_map_including_calibration_rows,0.9288300146293782,0.071169985370621802,0.07433747135472385,0.88203266787658807,18.20587553764161,15.845711902730537,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,20,0.80000000000000004,0.80000000000000004,0.66666666666666663,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,55,row_disjoint_complement_map,0.92870013311380806,0.071299866886191943,0.074393942008198238,0.88203266787658807,18.20648276385662,15.845711902730537,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,20,0.80000000000000004,0.80000000000000004,0.66666666666666663,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,56,full_source_map_including_calibration_rows,0.93101456188958365,0.068985438110416353,0.070666534664667893,0.88687235329703573,18.20587553764161,16.177792086750429,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,9,0.90000000000000002,0.90000000000000002,0.81818181818181823,20,0.80000000000000004,0.80000000000000004,0.66666666666666663,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,56,row_disjoint_complement_map,0.93090257142924093,0.069097428570759067,0.070721394436331964,0.88687235329703573,18.206335592145752,16.177792086750429,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,9,0.90000000000000002,0.90000000000000002,0.81818181818181823,20,0.80000000000000004,0.80000000000000004,0.66666666666666663,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,57,full_source_map_including_calibration_rows,0.93584224820562201,0.064157751794377993,0.076916362849516501,0.89171203871748339,18.20587553764161,15.176923332920806,166,1,5,0.5,0.5,0.33333333333333331,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,18,0.71999999999999997,0.71999999999999997,0.5625,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,57,row_disjoint_complement_map,0.93573780844010501,0.064262191559894988,0.076973863903680953,0.89171203871748339,18.20712225011453,15.176923332920806,166,1,5,0.5,0.5,0.33333333333333331,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,18,0.71999999999999997,0.71999999999999997,0.5625,18,0.71999999999999997,0.71999999999999997,0.5625
DOCKSTRING-58,200,58,full_source_map_including_calibration_rows,0.92364538396082896,0.076354616039171042,0.076787548751979157,0.89352692075015128,18.20587553764161,15.715087636743162,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,18,0.71999999999999997,0.71999999999999997,0.5625,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,58,row_disjoint_complement_map,0.92352136605661717,0.076478633943382834,0.0768486385985091,0.89352692075015128,18.206549582638193,15.715087636743162,166,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,18,0.71999999999999997,0.71999999999999997,0.5625,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,59,full_source_map_including_calibration_rows,0.90570738264696538,0.094292617353034625,0.092392292509899859,0.87295825771324864,18.20587553764161,16.147498312760572,166,0.98192771084337349,5,0.5,0.5,0.33333333333333331,2,0.20000000000000001,0.20000000000000001,0.1111111111111111,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,12,0.47999999999999998,0.47999999999999998,0.31578947368421051
DOCKSTRING-58,200,59,row_disjoint_complement_map,0.90557631884455592,0.094423681155444084,0.092475691263980087,0.87295825771324864,18.20491547951697,16.147498312760572,166,0.98192771084337349,5,0.5,0.5,0.33333333333333331,2,0.20000000000000001,0.20000000000000001,0.1111111111111111,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,12,0.47999999999999998,0.47999999999999998,0.31578947368421051
DOCKSTRING-58,200,60,full_source_map_including_calibration_rows,0.90684973210256958,0.093150267897430417,0.078825734808732353,0.8669086509376891,18.20587553764161,17.364865540771888,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,22,0.88,0.88,0.7857142857142857
DOCKSTRING-58,200,60,row_disjoint_complement_map,0.9067327654102042,0.0932672345897958,0.078879814678166404,0.8669086509376891,18.205235781972931,17.364865540771888,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,22,0.88,0.88,0.7857142857142857
DOCKSTRING-58,200,61,full_source_map_including_calibration_rows,0.91954034058607226,0.080459659413927742,0.076836126248777448,0.87658802177858441,18.20587553764161,16.79665127096219,166,1,10,1,1,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,61,row_disjoint_complement_map,0.91941709847457309,0.080582901525426909,0.076893915773685928,0.87658802177858441,18.205558298961972,16.79665127096219,166,1,10,1,1,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,20,0.80000000000000004,0.80000000000000004,0.66666666666666663
DOCKSTRING-58,200,62,full_source_map_including_calibration_rows,0.90715474085252845,0.092845259147471548,0.08026745149073361,0.86751361161524498,18.20587553764161,16.196547975976824,166,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,21,0.83999999999999997,0.83999999999999997,0.72413793103448276,18,0.71999999999999997,0.71999999999999997,0.5625
