dataset,transformation,tail_fraction_per_side,ligands_per_support,repetition,geometry_spearman,geometry_dissimilarity,edge_correlation_rmse,edge_sign_agreement,first_pr,second_pr
Docking-44,raw,0.25,3162,81,0.99504604822745313,0.0049539517725468718,0.019185455431635783,0.9968287526427061,1.7954142705470826,1.8215867020537302
Docking-44,row_centered_residual,0.25,3162,81,0.98982676363880151,0.01017323636119849,0.041498029109598544,0.95771670190274838,9.1252709761848436,9.2356405617042245
Docking-44,raw,0.29999999999999999,3795,81,0.9947821612122586,0.0052178387877414023,0.017221519169088879,0.9968287526427061,1.8039642978844175,1.8376312377123227
Docking-44,row_centered_residual,0.29999999999999999,3795,81,0.98973852725970779,0.01026147274029221,0.043914571796265275,0.95454545454545459,8.987418593988922,9.372352694901096
Docking-44,raw,0.34999999999999998,4427,81,0.993958040518783,0.0060419594812169963,0.02370432111497419,0.9978858350951374,1.8114360221787591,1.8557361820191023
Docking-44,row_centered_residual,0.34999999999999998,4427,81,0.98882378886799194,0.011176211132008063,0.046659015048180451,0.95877378435517968,8.9966142156300624,9.2961258777464106
Docking-44,raw,0.40000000000000002,5060,81,0.99533827010558895,0.0046617298944110486,0.023478151764070289,0.9978858350951374,1.819001388008112,1.8457115102060351
Docking-44,row_centered_residual,0.40000000000000002,5060,81,0.99183936102970494,0.0081606389702950644,0.040634935238293861,0.96300211416490489,9.1267037337583634,9.4120912026791572
Docking-44,raw,0.10000000000000001,1265,82,0.98750883293993708,0.012491167060062924,0.027076945134023797,0.9989429175475687,1.8009737407253645,1.821774477767834
Docking-44,row_centered_residual,0.10000000000000001,1265,82,0.97819356602294127,0.021806433977058726,0.063035996977449091,0.93551797040169138,8.763159847324415,9.3942537023475126
Docking-44,raw,0.14999999999999999,1897,82,0.99298837586698885,0.0070116241330111517,0.023612744961523942,0.9968287526427061,1.8085803863668437,1.8572241467812376
Docking-44,row_centered_residual,0.14999999999999999,1897,82,0.98857506858783828,0.011424931412161721,0.045748836446864005,0.96617336152219868,9.0322133650356982,9.4611329019196795
Docking-44,raw,0.20000000000000001,2530,82,0.9946010250374091,0.0053989749625908967,0.020905604750767807,0.9978858350951374,1.8128279850779099,1.8553112407384471
Docking-44,row_centered_residual,0.20000000000000001,2530,82,0.9908458264883695,0.0091541735116305034,0.040304921442800665,0.95877378435517968,9.164222086748083,9.2338600716005956
Docking-44,raw,0.25,3162,82,0.99489224052471514,0.0051077594752848565,0.018455558428955531,0.9978858350951374,1.8321639034457706,1.877538126733505
Docking-44,row_centered_residual,0.25,3162,82,0.99266197922419508,0.007338020775804921,0.038327865798582952,0.95983086680761098,9.1103279030941788,9.581934830107814
Docking-44,raw,0.29999999999999999,3795,82,0.99570893377037628,0.004291066229623719,0.01659000400011448,0.9978858350951374,1.8330847692180301,1.8632665167956044
Docking-44,row_centered_residual,0.29999999999999999,3795,82,0.99313214801046612,0.0068678519895338797,0.035044333661777033,0.96511627906976749,9.292613016201706,9.1075680979837763
Docking-44,raw,0.34999999999999998,4427,82,0.99636028125505272,0.0036397187449472845,0.014635289107417694,0.9989429175475687,1.8447201328130003,1.8277369215525856
Docking-44,row_centered_residual,0.34999999999999998,4427,82,0.99431491237684588,0.005685087623154117,0.031771004509483808,0.96723044397462998,9.1672487332531887,9.3143055101012937
Docking-44,raw,0.40000000000000002,5060,82,0.99748423554322208,0.0025157644567779247,0.011516433973160021,0.9989429175475687,1.833665975007696,1.8209702219574522
Docking-44,row_centered_residual,0.40000000000000002,5060,82,0.99537380562404498,0.0046261943759550173,0.028862895401185546,0.97251585623678649,9.2355041331841559,9.2195989109716159
Docking-44,raw,0.10000000000000001,1265,83,0.98796390586376082,0.012036094136239184,0.028566360393592248,0.9978858350951374,1.8059789782873152,1.7497525912048588
Docking-44,row_centered_residual,0.10000000000000001,1265,83,0.97558148571139403,0.024418514288605975,0.064951182907326863,0.93023255813953487,9.6799718708643816,9.1404579250709919
Docking-44,raw,0.14999999999999999,1897,83,0.99465383929419671,0.0053461607058032934,0.026742726730089917,0.9978858350951374,1.7790989059676432,1.8387741836463092
Docking-44,row_centered_residual,0.14999999999999999,1897,83,0.98687329004364432,0.013126709956355676,0.047464994473734451,0.94820295983086678,9.6156992339478151,9.1048942072811112
Docking-44,raw,0.20000000000000001,2530,83,0.99395711917506546,0.0060428808249345378,0.025899830148074166,0.9978858350951374,1.778552669484325,1.8573797497166511
Docking-44,row_centered_residual,0.20000000000000001,2530,83,0.98539052198834598,0.01460947801165402,0.048712463822360004,0.94503171247357298,9.5029736174098485,9.3123126252427184
Docking-44,raw,0.25,3162,83,0.99328235538544718,0.0067176446145528201,0.023290057353415612,0.9989429175475687,1.8074468334790033,1.8459376253618354
Docking-44,row_centered_residual,0.25,3162,83,0.9863383578812962,0.013661642118703798,0.048390772919672594,0.95348837209302328,9.4618993181860844,9.0580105243113973
Docking-44,raw,0.29999999999999999,3795,83,0.99569620505255663,0.0043037949474433734,0.017271783172516732,0.9989429175475687,1.8088376164701623,1.8381657555605484
Docking-44,row_centered_residual,0.29999999999999999,3795,83,0.9927011008958897,0.0072988991041103013,0.035951995334626785,0.96194503171247359,9.392199578527423,9.299046258680427
Docking-44,raw,0.34999999999999998,4427,83,0.9964837413131904,0.0035162586868096035,0.016464088942536731,0.9978858350951374,1.8137479516856452,1.8474454109932092
Docking-44,row_centered_residual,0.34999999999999998,4427,83,0.99328684870788442,0.0067131512921155823,0.034841866930255691,0.96934460887949259,9.4965651443743671,9.124019234698487
Docking-44,raw,0.40000000000000002,5060,83,0.99770388388546094,0.0022961161145390596,0.01298392662874648,0.9989429175475687,1.8182887109626664,1.8463587776285106
Docking-44,row_centered_residual,0.40000000000000002,5060,83,0.99544951172858132,0.0045504882714186845,0.029997400424283657,0.96934460887949259,9.4495980782751747,8.990999096754031
Docking-44,raw,0.10000000000000001,1265,84,0.98807703269774427,0.011922967302255727,0.021074933472145604,1,1.804135960765614,1.7997097131841306
Docking-44,row_centered_residual,0.10000000000000001,1265,84,0.97956427033316096,0.020435729666839042,0.059602781048354432,0.94608879492600417,9.7551193431357905,9.0979486595098233
Docking-44,raw,0.14999999999999999,1897,84,0.98352322758894295,0.01647677241105705,0.034034940868759467,0.9968287526427061,1.8062227739860943,1.8224138944656154
Docking-44,row_centered_residual,0.14999999999999999,1897,84,0.97272051502546797,0.027279484974532031,0.076032462283345176,0.94608879492600417,10.038370536599064,8.3921449829309154
Docking-44,raw,0.20000000000000001,2530,84,0.9930919207263107,0.0069080792736893049,0.02484180541043261,0.9989429175475687,1.8022013279054589,1.8563572985710197
Docking-44,row_centered_residual,0.20000000000000001,2530,84,0.98758527611944746,0.012414723880552536,0.047357344472304629,0.95454545454545459,9.4967619563011816,9.0441836592821598
Docking-44,raw,0.25,3162,84,0.99544445142539473,0.0045555485746052726,0.016123202019715135,0.9989429175475687,1.8137531469912673,1.8197796331552598
Docking-44,row_centered_residual,0.25,3162,84,0.99131233824880816,0.0086876617511918441,0.039094096454118515,0.95348837209302328,9.3488120096815752,9.230349070411501
Docking-44,raw,0.29999999999999999,3795,84,0.9968559216514814,0.0031440783485185975,0.01454875110970948,1,1.815670421597722,1.8507891202470621
Docking-44,row_centered_residual,0.29999999999999999,3795,84,0.99484683954122299,0.0051531604587770063,0.031362417605117932,0.96828752642706128,9.2115410956512189,9.5273781998484317
Docking-44,raw,0.34999999999999998,4427,84,0.99594631443554593,0.0040536855644540681,0.014308876946053439,0.9978858350951374,1.8300364299234473,1.8205752752592641
Docking-44,row_centered_residual,0.34999999999999998,4427,84,0.99271331933103479,0.0072866806689652064,0.035765053159398756,0.96194503171247359,9.3428709762155542,9.4601331807489402
Docking-44,raw,0.40000000000000002,5060,84,0.99610491312561478,0.0038950868743852229,0.013029562290334229,0.9978858350951374,1.8302445684268003,1.8169516984844354
Docking-44,row_centered_residual,0.40000000000000002,5060,84,0.99309339487625858,0.0069066051237414161,0.033763788484173302,0.96405919661733619,9.302874700838931,9.3742607170642902
Docking-44,raw,0.10000000000000001,1265,85,0.99103628949654343,0.0089637105034565678,0.026473779786945983,0.9936575052854123,1.8477976371977176,1.8997778880756069
Docking-44,row_centered_residual,0.10000000000000001,1265,85,0.97980939028555736,0.020190609714442642,0.057734376345131955,0.93340380549682878,9.3842963696529029,9.3374983269318967
Docking-44,raw,0.14999999999999999,1897,85,0.99547111369512564,0.0045288863048743577,0.015931307132823463,0.9989429175475687,1.8374282631203804,1.8332368852922214
Docking-44,row_centered_residual,0.14999999999999999,1897,85,0.98866823769945,0.011331762300549997,0.046265552173085027,0.95771670190274838,9.464064764220689,8.9775973058982608
Docking-44,raw,0.20000000000000001,2530,85,0.99330684895381216,0.0066931510461878396,0.030621901897101688,0.9978858350951374,1.8726414696746003,1.7786628990669153
Docking-44,row_centered_residual,0.20000000000000001,2530,85,0.98988762902222771,0.010112370977772289,0.047103905258010455,0.96300211416490489,9.4397785968005063,8.70390737114265
Docking-44,raw,0.25,3162,85,0.99459656006400921,0.0054034399359907948,0.031476506288091483,0.9978858350951374,1.8638559137148802,1.7653251032690973
Docking-44,row_centered_residual,0.25,3162,85,0.99131488966217973,0.0086851103378202676,0.039610770235746232,0.95771670190274838,9.3282651014660711,9.1777330604546155
Docking-44,raw,0.29999999999999999,3795,85,0.99662918604987782,0.0033708139501221757,0.018766689150601423,0.9978858350951374,1.8353701047240902,1.7931372923259306
Docking-44,row_centered_residual,0.29999999999999999,3795,85,0.99370892335210481,0.0062910766478951885,0.033153520401333257,0.96300211416490489,9.2644431839635697,9.176061543010908
Docking-44,raw,0.34999999999999998,4427,85,0.99724295688540165,0.0027570431145983454,0.014553089678678778,0.9978858350951374,1.8291947262754711,1.8078131772426609
Docking-44,row_centered_residual,0.34999999999999998,4427,85,0.99394875620901491,0.0060512437909850947,0.032561908329970912,0.96405919661733619,9.2111760006511467,9.2811853626597998
Docking-44,raw,0.40000000000000002,5060,85,0.99739190272821554,0.0026080972717844597,0.013582929274187647,0.9978858350951374,1.8249986489351755,1.8297979425125768
Docking-44,row_centered_residual,0.40000000000000002,5060,85,0.99380312720358377,0.0061968727964162307,0.033500874629063843,0.96511627906976749,9.1141851742913698,9.4714221811224135
Docking-44,raw,0.10000000000000001,1265,86,0.98720636288475971,0.012793637115240286,0.041403464042361129,0.9989429175475687,1.834459177302431,1.7639748813659006
Docking-44,row_centered_residual,0.10000000000000001,1265,86,0.97839189588901021,0.02160810411098979,0.067066530657656803,0.92494714587737847,8.4101113393970532,9.4646906036194487
Docking-44,raw,0.14999999999999999,1897,86,0.98916426080788433,0.010835739192115668,0.027710220838269965,0.9978858350951374,1.8151420073494033,1.7921324080112235
Docking-44,row_centered_residual,0.14999999999999999,1897,86,0.98313916900395604,0.016860830996043963,0.056710862930449628,0.94714587737843547,8.8165784591368919,9.5853767162601784
Docking-44,raw,0.20000000000000001,2530,86,0.99164178241312873,0.0083582175868712749,0.024886577241735756,1,1.8014122185495733,1.8090365897426199
Docking-44,row_centered_residual,0.20000000000000001,2530,86,0.98671133199263628,0.013288668007363724,0.051087549417485445,0.94608879492600417,8.9725400802324362,9.6961039764076453
Docking-44,raw,0.25,3162,86,0.99435963298343866,0.0056403670165613429,0.018729269457103716,0.9989429175475687,1.8089769889938847,1.8051733596815245
Docking-44,row_centered_residual,0.25,3162,86,0.99023646392817077,0.0097635360718292263,0.04336070462527148,0.95560253699788589,9.1607498734531188,9.7961156672440097
Docking-44,raw,0.29999999999999999,3795,86,0.99602589018369547,0.0039741098163045274,0.01556974766569369,0.9989429175475687,1.8048194408782781,1.8116536593745207
Docking-44,row_centered_residual,0.29999999999999999,3795,86,0.9932918523129961,0.0067081476870038959,0.033912995456408863,0.96511627906976749,9.2523772153797754,9.5291567098076353
Docking-44,raw,0.34999999999999998,4427,86,0.9969156814224468,0.0030843185775532023,0.027513170440355759,0.9978858350951374,1.7952821874670131,1.8799112045824258
Docking-44,row_centered_residual,0.34999999999999998,4427,86,0.99469615023260549,0.0053038497673945084,0.029933067447246435,0.97251585623678649,9.3957787055654318,9.1457703416783769
Docking-44,raw,0.40000000000000002,5060,86,0.99690480956658101,0.0030951904334189928,0.024018355688631744,0.9978858350951374,1.8062322321364099,1.8683065201308051
Docking-44,row_centered_residual,0.40000000000000002,5060,86,0.99468729115839916,0.0053127088416008439,0.030891030291129221,0.97040169133192389,9.3737744652203858,8.9993522096581469
Docking-44,raw,0.10000000000000001,1265,87,0.987412644655836,0.012587355344163997,0.031707572601282132,1,1.8139671829452995,1.8794897361899678
Docking-44,row_centered_residual,0.10000000000000001,1265,87,0.9769873711771011,0.023012628822898895,0.067635708945156248,0.94608879492600417,9.3085931248491924,8.4789119905150052
Docking-44,raw,0.14999999999999999,1897,87,0.99516604970302058,0.0048339502969794168,0.019355201552248541,0.9978858350951374,1.8400139997038634,1.8453054306896688
Docking-44,row_centered_residual,0.14999999999999999,1897,87,0.98834035273218979,0.011659647267810214,0.044408405670829237,0.95243128964059198,9.1322386516628011,9.0829969026450339
Docking-44,raw,0.20000000000000001,2530,87,0.9896952808030629,0.010304719196937095,0.022470379345071775,0.9968287526427061,1.8488314263051906,1.8287014367917449
Docking-44,row_centered_residual,0.20000000000000001,2530,87,0.9825673689183918,0.017432631081608196,0.054377667095204307,0.94820295983086678,8.9312271594725878,9.32332649869854
Docking-44,raw,0.25,3162,87,0.99140445844603386,0.0085955415539661351,0.021785791636847417,0.9989429175475687,1.8495731288827855,1.8126092422156048
Docking-44,row_centered_residual,0.25,3162,87,0.98386445077832785,0.016135549221672152,0.052483306326014119,0.94608879492600417,9.0357091198717931,9.4302264171241266
Docking-44,raw,0.29999999999999999,3795,87,0.99484438734948288,0.0051556126505171163,0.016687251560898245,0.9968287526427061,1.843160784128675,1.8151674726972118
Docking-44,row_centered_residual,0.29999999999999999,3795,87,0.99007709981409031,0.0099229001859096888,0.040654500727867901,0.94714587737843547,9.1485761708364528,9.3266371493349975
Docking-44,raw,0.34999999999999998,4427,87,0.99638603635558509,0.0036139636444149081,0.014634253004236705,1,1.8380029697025726,1.8145217228438493
Docking-44,row_centered_residual,0.34999999999999998,4427,87,0.99321604698682853,0.0067839530131714731,0.034409590545060716,0.95243128964059198,9.1169702908383137,9.3840813321543042
Docking-44,raw,0.40000000000000002,5060,87,0.99699837556471704,0.0030016244352829569,0.013166520390957356,0.9978858350951374,1.8396345088478299,1.8252360503995582
Docking-44,row_centered_residual,0.40000000000000002,5060,87,0.99400638980217082,0.00599361019782918,0.033091037454789168,0.96088794926004228,9.1724532293456758,9.3328241182913612
Docking-44,raw,0.10000000000000001,1265,88,0.9907468883476348,0.0092531116523651979,0.020902537444055735,0.9989429175475687,1.7780690274174769,1.7918125134955247
Docking-44,row_centered_residual,0.10000000000000001,1265,88,0.98369553303862378,0.016304466961376218,0.055240229797932631,0.94608879492600417,8.8738866402004355,8.9201406015591225
Docking-44,raw,0.14999999999999999,1897,88,0.9932993222843669,0.0067006777156330966,0.024372056433401987,0.9989429175475687,1.7833125557755511,1.822086705430739
Docking-44,row_centered_residual,0.14999999999999999,1897,88,0.98718228037743749,0.012817719622562507,0.051322458592809136,0.94503171247357298,8.6879913637146515,9.4730049687303808
Docking-44,raw,0.20000000000000001,2530,88,0.99460136522585862,0.0053986347741413754,0.02073561087107053,0.9989429175475687,1.7853790886216889,1.8457211430389
Docking-44,row_centered_residual,0.20000000000000001,2530,88,0.9895805380739443,0.010419461926055695,0.044542775365543817,0.96723044397462998,8.9688973697016472,9.4128074607806038
Docking-44,raw,0.25,3162,88,0.99330465190340911,0.0066953480965908918,0.024595107431110343,0.9989429175475687,1.7949466029703591,1.8639059602183792
Docking-44,row_centered_residual,0.25,3162,88,0.99126946032965024,0.0087305396703497573,0.039246363181485451,0.96088794926004228,9.1711303065078411,9.1220844458962187
Docking-44,raw,0.29999999999999999,3795,88,0.99409247165441739,0.0059075283455826133,0.019239757486860763,0.9989429175475687,1.8023075894700249,1.8601472705428626
Docking-44,row_centered_residual,0.29999999999999999,3795,88,0.99092317683707842,0.0090768231629215768,0.040609440427111884,0.96300211416490489,9.1090866249637497,9.3681199347324657
Docking-44,raw,0.34999999999999998,4427,88,0.99648041030128875,0.0035195896987112452,0.016976254034107342,0.9989429175475687,1.805560937736221,1.8399606753516857
Docking-44,row_centered_residual,0.34999999999999998,4427,88,0.99343155636959801,0.0065684436304019878,0.034289285576669166,0.96300211416490489,9.073639784693869,9.4188893710815957
Docking-44,raw,0.40000000000000002,5060,88,0.99709800825686967,0.0029019917431303277,0.014608306062213923,0.9989429175475687,1.8152946596614603,1.8285780228157127
Docking-44,row_centered_residual,0.40000000000000002,5060,88,0.99426574097137177,0.0057342590286282302,0.030661961765996094,0.97040169133192389,9.2346804812791632,9.2887923458019053
Docking-44,raw,0.10000000000000001,1265,89,0.98514249625961026,0.014857503740389744,0.02901889089416396,0.9989429175475687,1.797445812825166,1.8169462778180863
Docking-44,row_centered_residual,0.10000000000000001,1265,89,0.97231141006588551,0.027688589934114494,0.072340551041465501,0.93446088794926008,9.2874989038847922,8.9604523674761332
Docking-44,raw,0.14999999999999999,1897,89,0.99232412957026783,0.0076758704297321678,0.020436187672334273,0.9989429175475687,1.8369893258516177,1.8183854361680716
Docking-44,row_centered_residual,0.14999999999999999,1897,89,0.98437853222362437,0.01562146777637563,0.04999538585472553,0.94080338266384778,9.3390656602625164,9.4212616232601718
Docking-44,raw,0.20000000000000001,2530,89,0.99399669443135941,0.0060033055686405934,0.021367687106059144,1,1.8088580039836133,1.8623255810049126
Docking-44,row_centered_residual,0.20000000000000001,2530,89,0.98974330407251965,0.010256695927480353,0.042127758783386773,0.95243128964059198,9.2373819708596638,9.3123948718281433
Docking-44,raw,0.25,3162,89,0.99633720513856072,0.003662794861439278,0.019807767510058145,0.9989429175475687,1.8189194332647252,1.857876571472366
Docking-44,row_centered_residual,0.25,3162,89,0.99329389344369301,0.0067061065563069899,0.035133687342893259,0.96405919661733619,9.4389656670066433,9.0984990429317403
Docking-44,raw,0.29999999999999999,3795,89,0.99546887412116647,0.0045311258788335307,0.018157165264518264,1,1.8284362049469451,1.8093112970955862
Docking-44,row_centered_residual,0.29999999999999999,3795,89,0.99172198184010263,0.0082780181598973712,0.038444458185722029,0.95877378435517968,9.4419579675692518,9.1794646775704258
Docking-44,raw,0.34999999999999998,4427,89,0.99695118859186516,0.0030488114081348439,0.017927396141282002,0.9989429175475687,1.8236153532627692,1.8393087174508189
Docking-44,row_centered_residual,0.34999999999999998,4427,89,0.99467532786459123,0.00532467213540877,0.031645028623616747,0.96723044397462998,9.4023210226086924,9.0209655298210123
Docking-44,raw,0.40000000000000002,5060,89,0.99731005905706915,0.0026899409429308463,0.013620144669793983,0.9978858350951374,1.8366051253088123,1.8313990797915911
Docking-44,row_centered_residual,0.40000000000000002,5060,89,0.99503889009549484,0.0049611099045051565,0.029308218572398473,0.96617336152219868,9.3158582832352455,9.1806228884786201
Docking-44,raw,0.10000000000000001,1265,90,0.98407742292224476,0.01592257707775524,0.03252622098953474,0.9936575052854123,1.8704409178597334,1.8460144743323859
Docking-44,row_centered_residual,0.10000000000000001,1265,90,0.97134473623754325,0.028655263762456751,0.073526132503521274,0.92071881606765327,8.9605862428729814,9.9763091334288294
Docking-44,raw,0.14999999999999999,1897,90,0.99377954080441722,0.0062204591955827837,0.026560225579480609,0.9978858350951374,1.8763032414522027,1.829295719287537
Docking-44,row_centered_residual,0.14999999999999999,1897,90,0.98837435740262281,0.011625642597377195,0.046406885976732482,0.95454545454545459,9.4102106098104112,9.2440069251848485
Docking-44,raw,0.20000000000000001,2530,90,0.99269365927355657,0.0073063407264434277,0.021412692908159121,0.9989429175475687,1.8595712040613968,1.8603542385029486
Docking-44,row_centered_residual,0.20000000000000001,2530,90,0.98971341001251845,0.010286589987481554,0.045843069401503532,0.96194503171247359,9.5763803316952973,8.9586153195007814
Docking-44,raw,0.25,3162,90,0.99447132819103035,0.005528671808969654,0.022638290648629236,0.9989429175475687,1.8662272113450016,1.8289758144126984
Docking-44,row_centered_residual,0.25,3162,90,0.99194111989966682,0.0080588801003331767,0.038742531278888805,0.96934460887949259,9.5484658689969635,9.1360413832829739
Docking-44,raw,0.29999999999999999,3795,90,0.99530293303039541,0.0046970669696045908,0.018693873763150886,0.9989429175475687,1.8526542827658909,1.8262714918403504
Docking-44,row_centered_residual,0.29999999999999999,3795,90,0.9929389918437338,0.0070610081562662019,0.035272509175816154,0.97674418604651159,9.3733713553326155,9.1953128649237499
Docking-44,raw,0.34999999999999998,4427,90,0.99437878275824276,0.005621217241757237,0.017319534580169434,0.9989429175475687,1.8526370571002231,1.8221558084397622
Docking-44,row_centered_residual,0.34999999999999998,4427,90,0.99183125320499133,0.0081687467950086745,0.038116671125554398,0.97040169133192389,9.3557841112713493,9.2346183871209515
Docking-44,raw,0.40000000000000002,5060,90,0.99591985060907706,0.004080149390922938,0.018264440380603153,0.9968287526427061,1.8606587728898687,1.8170926984256215
Docking-44,row_centered_residual,0.40000000000000002,5060,90,0.99363993596944633,0.0063600640305536693,0.033258296229868547,0.96088794926004228,9.3138615757900975,9.2753236628505107
Docking-44,raw,0.10000000000000001,1265,91,0.98690051929412437,0.013099480705875632,0.039010131221293182,1,1.8630183388956343,1.746233894226384
Docking-44,row_centered_residual,0.10000000000000001,1265,91,0.98070113760789313,0.019298862392106875,0.057099652144238039,0.94397463002114168,9.1683759057658065,9.3895168932731341
Docking-44,raw,0.14999999999999999,1897,91,0.99078007089598141,0.0092199291040185871,0.036184370502697377,0.9989429175475687,1.8551019848516583,1.7524003509226307
Docking-44,row_centered_residual,0.14999999999999999,1897,91,0.98556393305048762,0.014436066949512383,0.052267568667578507,0.94926004228329808,8.964346111669883,9.6548678976515543
Docking-44,raw,0.20000000000000001,2530,91,0.9958523232018478,0.0041476767981522,0.015099056313895458,0.9989429175475687,1.8030035109206255,1.812049121379727
Docking-44,row_centered_residual,0.20000000000000001,2530,91,0.99297472580545187,0.0070252741945481256,0.034883603659941906,0.96934460887949259,9.3482741007600527,9.1408698129880097
Docking-44,raw,0.25,3162,91,0.99565161201663233,0.0043483879833676742,0.018596654040769128,0.9989429175475687,1.7953970339647549,1.8211617291612074
Docking-44,row_centered_residual,0.25,3162,91,0.99375643633888755,0.0062435636611124501,0.032619429797665904,0.97357293868921779,9.3471857186184035,9.4795086328015241
Docking-44,raw,0.29999999999999999,3795,91,0.99574575917003627,0.0042542408299637291,0.019136100740880846,0.9978858350951374,1.803364995639412,1.8379942832635627
Docking-44,row_centered_residual,0.29999999999999999,3795,91,0.99417135285114944,0.0058286471488505631,0.031183588015681718,0.97357293868921779,9.3178424454969093,9.4151577075176753
Docking-44,raw,0.34999999999999998,4427,91,0.99624076171312226,0.0037592382868777419,0.017701936333416393,0.9968287526427061,1.8146529136326894,1.8436756629105246
Docking-44,row_centered_residual,0.34999999999999998,4427,91,0.99408692941759424,0.005913070582405755,0.031964356062187088,0.96405919661733619,9.2758486020026201,9.5446737133912105
Docking-44,raw,0.40000000000000002,5060,91,0.99753597253658632,0.0024640274634136761,0.021396227862747742,0.9968287526427061,1.8078032832183264,1.868811313848058
Docking-44,row_centered_residual,0.40000000000000002,5060,91,0.99548911533391271,0.0045108846660872892,0.027756344058277684,0.96828752642706128,9.2756043906901056,9.3847648628596598
Docking-44,raw,0.10000000000000001,1265,92,0.98013237086933702,0.019867629130662978,0.030040057265406414,0.99577167019027479,1.8021096861482264,1.8486014277246081
Docking-44,row_centered_residual,0.10000000000000001,1265,92,0.97088492902446366,0.029115070975536339,0.077106759946648853,0.93974630021141647,8.8127631391420653,9.6357157824544952
Docking-44,raw,0.14999999999999999,1897,92,0.98761036501759947,0.012389634982400533,0.022820159694962875,0.9989429175475687,1.8280175109361583,1.8223835310350918
Docking-44,row_centered_residual,0.14999999999999999,1897,92,0.97885184484727694,0.021148155152723058,0.065030230344024373,0.94820295983086678,8.8749333750572212,9.8116690006238301
Docking-44,raw,0.20000000000000001,2530,92,0.9949397251624601,0.005060274837539902,0.017394371713463443,1,1.8262523114501084,1.819835414570558
Docking-44,row_centered_residual,0.20000000000000001,2530,92,0.98968121968048284,0.010318780319517162,0.041301799198622612,0.95665961945031708,9.3503413309434915,9.7151027116449953
Docking-44,raw,0.25,3162,92,0.99626810435975222,0.0037318956402477843,0.013290078792369885,0.9989429175475687,1.8202379216207838,1.8269628962359197
Docking-44,row_centered_residual,0.25,3162,92,0.99161401453093689,0.0083859854690631064,0.038304657539868385,0.96194503171247359,9.3335197620950474,9.3766882528933237
Docking-44,raw,0.29999999999999999,3795,92,0.99554605437565091,0.0044539456243490871,0.015482956376715339,0.9989429175475687,1.8258919778458362,1.8295614245620571
Docking-44,row_centered_residual,0.29999999999999999,3795,92,0.99220285238801476,0.0077971476119852445,0.039384817490986296,0.96405919661733619,9.4166037136996223,9.2258206303598822
Docking-44,raw,0.34999999999999998,4427,92,0.9947122950094387,0.0052877049905613038,0.016854689403322444,0.9989429175475687,1.8383646378024212,1.8021288322320252
Docking-44,row_centered_residual,0.34999999999999998,4427,92,0.99062763812156007,0.0093723618784399276,0.042661034184070419,0.95665961945031708,9.5060907284388776,9.1919817481186126
Docking-44,raw,0.40000000000000002,5060,92,0.99682113738251832,0.0031788626174816814,0.016025818447180908,0.9989429175475687,1.8235690886161982,1.8306744676824434
Docking-44,row_centered_residual,0.40000000000000002,5060,92,0.9931539625947915,0.0068460374052085049,0.037311440345470806,0.96088794926004228,9.5655647494556479,9.0265278657209276
Docking-44,raw,0.10000000000000001,1265,93,0.98972873266726535,0.010271267332734646,0.026728871615550393,0.9968287526427061,1.8235383898178399,1.8647012462874892
Docking-44,row_centered_residual,0.10000000000000001,1265,93,0.98054897414932773,0.019451025850672266,0.065195085739888373,0.94503171247357298,8.4563659699218992,9.6176281830532577
Docking-44,raw,0.14999999999999999,1897,93,0.99131527237418537,0.0086847276258146255,0.026999896072205636,0.9968287526427061,1.8313223389615298,1.8131654813855964
Docking-44,row_centered_residual,0.14999999999999999,1897,93,0.98542410142321712,0.014575898576782875,0.054627373044104158,0.94820295983086678,8.6931042901645128,9.646456810339199
Docking-44,raw,0.20000000000000001,2530,93,0.99255479151355952,0.0074452084864404799,0.026126389986001128,0.9978858350951374,1.8441285204767275,1.8059754437118853
Docking-44,row_centered_residual,0.20000000000000001,2530,93,0.9889136411422208,0.011086358857779199,0.046760831749189498,0.96300211416490489,9.0790920971882993,9.8324571880667708
Docking-44,raw,0.25,3162,93,0.99235783657580734,0.0076421634241926606,0.022818172513171964,0.9989429175475687,1.8288905422525319,1.8241386113501705
Docking-44,row_centered_residual,0.25,3162,93,0.99112536217224201,0.0088746378277579918,0.042361213338780984,0.96723044397462998,9.097840369048118,9.8853794053232438
Docking-44,raw,0.29999999999999999,3795,93,0.99394230680299289,0.006057693197007108,0.01921676492276695,0.9978858350951374,1.823290207101496,1.833674503956094
Docking-44,row_centered_residual,0.29999999999999999,3795,93,0.99359171425672732,0.0064082857432726792,0.034963198436831155,0.96617336152219868,9.1899877759123783,9.6996675694243084
Docking-44,raw,0.34999999999999998,4427,93,0.99547501168777641,0.0045249883122235879,0.015416870761826101,0.9989429175475687,1.8190694284328546,1.8381672021787123
Docking-44,row_centered_residual,0.34999999999999998,4427,93,0.99470946010569272,0.0052905398943072779,0.03097881996785402,0.97463002114164909,9.2388132849610383,9.6199481075126378
Docking-44,raw,0.40000000000000002,5060,93,0.99667862677120789,0.0033213732287921127,0.013171308769315628,1,1.8261130917500183,1.8183338427157751
Docking-44,row_centered_residual,0.40000000000000002,5060,93,0.99457515654072692,0.0054248434592730765,0.031033143888489007,0.96828752642706128,9.4706842172846919,9.3760197432372347
