dataset,transformation,repetition,chemical_groups_in_extremes,weighted_low_ligand_rows,weighted_high_ligand_rows,geometry_spearman,geometry_dissimilarity,sign_flip_fraction,top_positive_10pct_pair_jaccard,first_pr,second_pr,first_mean_signed_correlation,second_mean_signed_correlation,first_mean_absolute_correlation,second_mean_absolute_correlation
DOCKSTRING-58,row_centered_residual,152,6053,3765,3620,0.34948726557782595,0.650512734422174,0.37084089534180276,0.1527777777777778,18.667161568326502,23.85509762104309,-0.010860134573045417,-0.007310570537283944,0.15521467444815729,0.1237219536828599
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,152,6053,3765,3620,0.41318820033524767,0.5868117996647524,0.3351482153660012,0.21611721611721613,20.22374199608651,29.536219943562973,-0.011360364480274998,-0.012730598564288497,0.14539448723792286,0.10361344941870956
DOCKSTRING-58,raw,153,6053,3621,3665,0.4228783401708745,0.5771216598291256,0.0205686630369026,0.1649122807017544,1.828418222111043,3.033701219577045,0.7245289175962465,0.5372834881718986,0.7245289175962465,0.5401704953738992
DOCKSTRING-58,row_centered_residual,153,6053,3621,3665,0.33638457035226,0.66361542964774,0.37568058076225047,0.14878892733564014,19.688521722349485,23.549523450007207,-0.01096370762178113,-0.007461760139675426,0.14977848662433352,0.12510223975769408
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,153,6053,3621,3665,0.40660357466896724,0.5933964253310328,0.33212341197822143,0.21611721611721613,21.398877376133175,28.93239367548711,-0.011557249116786756,-0.012678344790347932,0.13964732805666455,0.10497855223924954
DOCKSTRING-58,raw,154,6053,3609,3657,0.3973747286193401,0.6026252713806599,0.019963702359346643,0.136986301369863,1.7653283998285607,3.16071468128252,0.7387263397486237,0.526249515513675,0.7387263397486237,0.5289288680916844
DOCKSTRING-58,row_centered_residual,154,6053,3609,3657,0.3446674567460094,0.6553325432539906,0.3799153055051422,0.16083916083916083,19.514972651517873,23.825537047176454,-0.01095402518881076,-0.0078112075639060604,0.1509510226376893,0.12327166900966469
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,154,6053,3609,3657,0.4164464128277516,0.5835535871722484,0.3454325468844525,0.22962962962962963,21.291099458393358,28.905680341040373,-0.011634383905605481,-0.012739783876603223,0.14012155498945936,0.10521330590600156
DOCKSTRING-58,raw,155,6053,3804,3645,0.3962246664026244,0.6037753335973757,0.0205686630369026,0.14482758620689656,1.780408393671261,3.107994661024887,0.7351635627779844,0.5303462115415781,0.7351635627779844,0.5332850733822433
DOCKSTRING-58,row_centered_residual,155,6053,3804,3645,0.3441852962615012,0.6558147037384988,0.3799153055051422,0.14878892733564014,19.456397975049654,23.65095312131256,-0.0108719285516066,-0.008213505269927404,0.15055937182883802,0.1244185156197261
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,155,6053,3804,3645,0.42500119862630914,0.5749988013736909,0.3206291591046582,0.22509225092250923,21.111475118308388,28.99666394843062,-0.011506035551739398,-0.01313902575070137,0.14016584495370177,0.10459708219153263
DOCKSTRING-58,raw,156,6053,3546,3740,0.4116513151192897,0.5883486848807102,0.019963702359346643,0.14878892733564014,1.7702247479548385,3.131749225848729,0.7375050066480756,0.5274956605114334,0.7375050066480756,0.5303109883530537
DOCKSTRING-58,row_centered_residual,156,6053,3546,3740,0.35054549731742835,0.6494545026825717,0.3799153055051422,0.14482758620689656,19.081961274292393,23.1050503778788,-0.010886953583869432,-0.007499843854935347,0.15285035622963006,0.12704755739266976
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,156,6053,3546,3740,0.43439046904432715,0.5656095309556728,0.32244404113732605,0.23880597014925373,20.633409652289373,28.76519004314641,-0.011224748026021128,-0.012644860800711376,0.1438989581601942,0.10635932326422588
DOCKSTRING-58,raw,157,6053,3659,3718,0.3958816092710332,0.6041183907289668,0.023593466424682397,0.1527777777777778,1.7350344979438181,3.0333835977987236,0.7456842260067938,0.537049079959719,0.7456842260067938,0.5401921548102832
DOCKSTRING-58,row_centered_residual,157,6053,3659,3718,0.3447869766465829,0.655213023353417,0.3684210526315789,0.1649122807017544,19.643106234339317,23.861913253061402,-0.01126125819709476,-0.007744499303038276,0.1493974665197013,0.12361325980306162
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,157,6053,3659,3718,0.4457573041641083,0.5542426958358917,0.32849364791288566,0.25757575757575757,21.092991503405344,28.90900128412503,-0.011307068553140084,-0.012705054945931103,0.1411165697075761,0.10527850986749297
DOCKSTRING-58,raw,158,6053,4194,3769,0.39800481842728314,0.6019951815727169,0.018148820326678767,0.14878892733564014,1.665636698025614,3.042308237735708,0.7629547668762341,0.537195630105711,0.7629547668762341,0.5395653653517181
DOCKSTRING-58,row_centered_residual,158,6053,4194,3769,0.34637273680343256,0.6536272631965674,0.3702359346642468,0.18149466192170818,19.647167653934716,23.74630449965321,-0.011039199667474416,-0.0074737765175065555,0.1493637264145924,0.124329611126189
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,158,6053,4194,3769,0.45568516070235193,0.544314839297648,0.32667876588021777,0.24812030075187969,20.997041702332528,28.84369156480595,-0.010965424935266362,-0.012713552899792304,0.1410346819336265,0.10591428741357752
DOCKSTRING-58,raw,159,6053,3890,3771,0.4180404250810574,0.5819595749189426,0.02238354506957048,0.1527777777777778,1.6967186787934858,3.015026725337307,0.7544144778941675,0.5383659076913112,0.7544144778941675,0.5414220990344392
DOCKSTRING-58,row_centered_residual,159,6053,3890,3771,0.34779754122701956,0.6522024587729804,0.3660012099213551,0.1649122807017544,19.30488573700182,23.706487772558624,-0.010971163939976606,-0.007232346994400872,0.15094619052518454,0.1252108087549801
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,159,6053,3890,3771,0.4493873445391772,0.5506126554608228,0.31881427707199034,0.2528301886792453,20.64091523265159,28.994623797562813,-0.011128688578223335,-0.012568436434993164,0.14318424910386515,0.10561983226231653
DOCKSTRING-58,raw,160,6053,3631,3692,0.4027251584119568,0.5972748415880432,0.018148820326678767,0.14878892733564014,1.748528901711276,3.09059020039109,0.742625245014815,0.5325387507959823,0.742625245014815,0.5351166722898607
DOCKSTRING-58,row_centered_residual,160,6053,3631,3692,0.3494708118645763,0.6505291881354237,0.3738656987295826,0.16083916083916083,19.28841755606555,23.327223005380706,-0.0110652080404048,-0.007881486804463713,0.15210389131380952,0.12523513669087563
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,160,6053,3631,3692,0.424105322766406,0.575894677233594,0.33575317604355714,0.23880597014925373,21.01727584366797,28.80795357737393,-0.011246232442618723,-0.012956330845539583,0.14206487873834564,0.10589228635059475
DOCKSTRING-58,raw,161,6053,3738,3729,0.41183630714252,0.58816369285748,0.018148820326678767,0.16083916083916083,1.7279354488122047,3.121496202206822,0.7476544790725569,0.5295874395120784,0.7476544790725569,0.5319565640685728
DOCKSTRING-58,row_centered_residual,161,6053,3738,3729,0.35076896015736386,0.6492310398426362,0.3660012099213551,0.16083916083916083,19.233708399173693,23.565866019063726,-0.010820032392686897,-0.007573286093223949,0.15264194138407117,0.12485121849160898
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,161,6053,3738,3729,0.434576385642434,0.5654236143575659,0.32304900181488205,0.22509225092250923,20.841156128730034,29.02405048805143,-0.010899069643331889,-0.012781721504084053,0.1427302576381839,0.10540730173993829
DOCKSTRING-58,raw,162,6053,3482,3848,0.4212706930949629,0.5787293069050371,0.015124016938898971,0.156794425087108,1.811470979140986,3.0830066379204863,0.728207954395407,0.5341464443874422,0.728207954395407,0.5363024883079157
DOCKSTRING-58,row_centered_residual,162,6053,3482,3848,0.34255514588327635,0.6574448541167237,0.3702359346642468,0.17314487632508835,19.243129146685565,23.77245649374355,-0.011129156103045032,-0.007975180493769218,0.1526662935115601,0.12402843492689589
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,162,6053,3482,3848,0.4319641560811832,0.5680358439188168,0.3218390804597701,0.22058823529411764,20.846114619955653,29.107594790782024,-0.011494240808404324,-0.012802567214023746,0.1424708099682114,0.10427772245328407
DOCKSTRING-58,raw,163,6053,4048,3791,0.40611413182889344,0.5938858681711066,0.014519056261343012,0.156794425087108,1.664978524352893,2.9197403534623283,0.7632353915546286,0.5502779221221231,0.7632353915546286,0.5523245427537937
DOCKSTRING-58,row_centered_residual,163,6053,4048,3791,0.3498885257606301,0.6501114742393699,0.37447065940713853,0.18149466192170818,20.08581504110567,24.216967953926595,-0.011313543672969668,-0.008022170532236628,0.14723499513587582,0.12219863010263232
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,163,6053,4048,3791,0.45128023624864777,0.5487197637513522,0.3290986085904416,0.2528301886792453,21.193104168273592,28.9990094219246,-0.011166045166828975,-0.01298606531388394,0.14100605254681817,0.10508252834973769
DOCKSTRING-58,raw,164,6053,3664,3789,0.40810593976604037,0.5918940602339596,0.019358741681790685,0.14482758620689656,1.7508390919478463,2.9667033587515377,0.7422383947786642,0.5445245760501447,0.7422383947786642,0.5471214323675901
DOCKSTRING-58,row_centered_residual,164,6053,3664,3789,0.34694154430073154,0.6530584556992685,0.36539624924379915,0.1649122807017544,19.580496324461514,24.262087556331593,-0.010880625605116545,-0.007726241529800409,0.15044230297828076,0.1218977502027106
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,164,6053,3664,3789,0.4435296047626786,0.5564703952373213,0.31881427707199034,0.25757575757575757,21.152126372551567,29.515805711785738,-0.011085568745621617,-0.012701322733447762,0.14088666067766709,0.1037028859062347
DOCKSTRING-58,raw,165,6053,3540,3746,0.4097945349664946,0.5902054650335053,0.022988505747126436,0.136986301369863,1.82093830502731,3.1739909571996323,0.726100859988424,0.5231559152377516,0.726100859988424,0.5266261205987712
DOCKSTRING-58,row_centered_residual,165,6053,3540,3746,0.327936432140261,0.672063567859739,0.367816091954023,0.1649122807017544,19.65080167833423,23.29980654027046,-0.010991505486753659,-0.007985893403772051,0.1497190470403349,0.12570373012566022
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,165,6053,3540,3746,0.4178003092660453,0.5821996907339547,0.3309134906231095,0.25757575757575757,21.47158775546831,28.406033089265392,-0.011624466701277954,-0.012861484219389534,0.13885185151704327,0.1071525602479489
DOCKSTRING-58,raw,166,6053,3989,3698,0.40629322835887305,0.593706771641127,0.02117362371445856,0.140893470790378,1.715342594013885,3.0165867596706213,0.7504002715171458,0.5393569872267782,0.7504002715171458,0.5419474976842916
DOCKSTRING-58,row_centered_residual,166,6053,3989,3698,0.3412573376640066,0.6587426623359933,0.3720508166969147,0.17314487632508835,20.03549384864494,24.370185777220204,-0.011215569303387225,-0.00800352331601032,0.14715601569286557,0.1214672372047895
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,166,6053,3989,3698,0.4284390044749477,0.5715609955250522,0.3333333333333333,0.2528301886792453,21.257224143621773,29.709560898468666,-0.011309030189910889,-0.013179782889128192,0.13993405796426092,0.10247390131928567
DOCKSTRING-58,raw,167,6053,3791,3723,0.3956659442105887,0.6043340557894112,0.02661826981246219,0.140893470790378,1.7909535609878378,3.0799692372712837,0.7326151892058104,0.53210524441029,0.7326151892058104,0.5357074627171786
DOCKSTRING-58,row_centered_residual,167,6053,3791,3723,0.34014965179580253,0.6598503482041975,0.37749546279491836,0.18149466192170818,19.46903734037574,23.75261320181096,-0.011156962211734501,-0.007485410928904947,0.1506543702651692,0.12418729020925823
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,167,6053,3791,3723,0.4338737485885687,0.5661262514114314,0.3290986085904416,0.24344569288389514,21.120902241944467,29.033847495116508,-0.01151932200258474,-0.012748005032755695,0.14071619868148952,0.10511068624485657
DOCKSTRING-58,raw,168,6053,3741,3767,0.4087224957107032,0.5912775042892968,0.013914095583787053,0.156794425087108,1.7221646292218307,3.181549930143871,0.7489236713090492,0.525495412593797,0.7489236713090492,0.5274812020972587
DOCKSTRING-58,row_centered_residual,168,6053,3741,3767,0.3593636806828481,0.6406363193171519,0.35753176043557167,0.17314487632508835,19.402279486728627,23.943524951808186,-0.011015725512243241,-0.008094329819970996,0.15125645626136594,0.12362349232274068
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,168,6053,3741,3767,0.44301743013339684,0.5569825698666031,0.32849364791288566,0.23880597014925373,20.822502843000297,29.45172858392268,-0.011228799554058415,-0.01293501145587358,0.14284579804528488,0.10349931771660756
DOCKSTRING-58,raw,169,6053,3644,3732,0.4174450041741633,0.5825549958258367,0.02117362371445856,0.1773049645390071,1.7650684131374461,3.210216576404685,0.7386362154344941,0.5206308654935705,0.7386362154344941,0.5233781871760496
DOCKSTRING-58,row_centered_residual,169,6053,3644,3732,0.3554777695243234,0.6445222304756766,0.367816091954023,0.1649122807017544,19.441584189640736,24.054431397484887,-0.010956065853209518,-0.007670413296609224,0.15028693910139626,0.12258064295769272
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,169,6053,3644,3732,0.43243335657647264,0.5675666434235274,0.3254688445251059,0.25757575757575757,20.8848558914887,30.011415251524678,-0.011336823944828956,-0.012857125735501228,0.1419035116881226,0.10129881632212533
DOCKSTRING-58,raw,170,6053,3657,3684,0.41052628815850034,0.5894737118414997,0.021778584392014518,0.12162162162162163,1.8112179929869898,3.1983055160948854,0.7279350340870763,0.5216880709189469,0.7279350340870763,0.5247046626021938
DOCKSTRING-58,row_centered_residual,170,6053,3657,3684,0.33773724996499765,0.6622627500350023,0.3641863278886872,0.14878892733564014,19.386042709365086,22.834601717191084,-0.010982915357688413,-0.007661788019880667,0.15087886473396048,0.12694316322379817
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,170,6053,3657,3684,0.4132902967816808,0.5867097032183193,0.3430127041742287,0.22058823529411764,21.184609570285893,28.4128362628084,-0.01159878998226683,-0.012926704006209284,0.13966328926569016,0.10731880431957824
DOCKSTRING-58,raw,171,6053,3592,3716,0.3862284843123634,0.6137715156876367,0.012099213551119177,0.136986301369863,1.8393714364513412,3.0921512735351,0.7218593654745077,0.5337349804542343,0.7218593654745077,0.5353604738096316
DOCKSTRING-58,row_centered_residual,171,6053,3592,3716,0.3349346429975427,0.6650653570024573,0.3793103448275862,0.1773049645390071,19.423215217957267,23.78973277873541,-0.010915868456496865,-0.00796095972997405,0.1509993066820289,0.12386432194922926
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,171,6053,3592,3716,0.40875265598081634,0.5912473440191837,0.34180278281911675,0.2342007434944238,21.291546836090316,29.30435778315171,-0.011719237282530602,-0.01284472738680135,0.13992940817333369,0.10436500349346531
DOCKSTRING-58,raw,172,6053,3570,3695,0.3884646271016031,0.6115353728983969,0.018753781004234724,0.11784511784511785,1.7997070097267909,3.0581174569479272,0.7307736345371999,0.5360179306077687,0.7307736345371999,0.5384551701392308
DOCKSTRING-58,row_centered_residual,172,6053,3570,3695,0.333924603394972,0.666075396605028,0.37507562008469447,0.1527777777777778,19.397477976157454,23.714284679131293,-0.010834248237175827,-0.008048781574748285,0.15197775155691864,0.12444915378367308
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,172,6053,3570,3695,0.4069499979970201,0.5930500020029799,0.3393829401088929,0.2342007434944238,21.097111416120484,28.5284233415929,-0.011355805465620877,-0.012965144759809146,0.14145942254623126,0.10665577683016876
DOCKSTRING-58,raw,173,6053,3796,3640,0.40636488822545974,0.5936351117745402,0.024198427102238355,0.156794425087108,1.7554118755943828,3.1873024320614802,0.7405704107892562,0.5214661686906269,0.7405704107892562,0.5248605379847635
DOCKSTRING-58,row_centered_residual,173,6053,3796,3640,0.33103211871630683,0.6689678812836932,0.38173018753781,0.16083916083916083,19.296843165064054,22.839789152994275,-0.01080208478597226,-0.007053195755609268,0.1517943272560468,0.12837122137102586
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,173,6053,3796,3640,0.4207974196879325,0.5792025803120675,0.33212341197822143,0.2342007434944238,21.09971377222717,28.644421599391,-0.011370924112748721,-0.012752126621859138,0.14115159356757478,0.10657454320304204
DOCKSTRING-58,raw,174,6053,3568,3747,0.3943492858224981,0.6056507141775018,0.015124016938898971,0.136986301369863,1.803999863588671,3.2008096582653924,0.729670099995986,0.5220767431061247,0.729670099995986,0.5241504405972668
DOCKSTRING-58,row_centered_residual,174,6053,3568,3747,0.33708704268301515,0.6629129573169849,0.3720508166969147,0.14878892733564014,19.71976164678969,23.8217779164354,-0.010854209198983984,-0.007838154643803582,0.14938257243724748,0.12423209592211129
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,174,6053,3568,3747,0.4232242985546647,0.5767757014453353,0.32425892316999394,0.2342007434944238,21.638053987137937,29.520915856349788,-0.011512316879895295,-0.01295167584660019,0.13731498008770698,0.1033518198451549
DOCKSTRING-58,raw,175,6053,3560,3756,0.40877402481912856,0.5912259751808715,0.016333938294010888,0.156794425087108,1.8049973366311478,3.158682283433013,0.7295701683258924,0.5260763573955833,0.7295701683258924,0.5285776414826947
DOCKSTRING-58,row_centered_residual,175,6053,3560,3756,0.3443730540388882,0.6556269459611118,0.3781004234724743,0.16083916083916083,19.27420648758169,23.746616088941018,-0.010892092101863914,-0.007723044943429842,0.15147449810117872,0.12395216425442131
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,175,6053,3560,3756,0.42326454147321685,0.5767354585267832,0.3290986085904416,0.22962962962962963,21.157780970645213,28.889911476540583,-0.011392489022337084,-0.012833628567678605,0.14044300662644524,0.10504038580921791
DOCKSTRING-58,raw,176,6053,3544,3695,0.40968735335824,0.59031264664176,0.02117362371445856,0.1527777777777778,1.7614493058843064,3.2124882302197113,0.7395138122809614,0.5204533048996594,0.7395138122809614,0.5233740143963933
DOCKSTRING-58,row_centered_residual,176,6053,3544,3695,0.3466074725491195,0.6533925274508805,0.3702359346642468,0.1649122807017544,19.326358534717837,23.59490338037875,-0.010852633673452775,-0.007649734257813646,0.15151291088313265,0.12434383628055913
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,176,6053,3544,3695,0.4243414506880566,0.5756585493119434,0.33454325468844526,0.24344569288389514,20.877010606901596,29.247629772188183,-0.01129742823041329,-0.012821984107235116,0.14219035874305808,0.10419769379350421
DOCKSTRING-58,raw,177,6053,3502,3716,0.4159535320569584,0.5840464679430416,0.02238354506957048,0.1527777777777778,1.8143381712786328,2.933054724439597,0.7273165665395913,0.5469675860252547,0.7273165665395913,0.5500102762644359
DOCKSTRING-58,row_centered_residual,177,6053,3502,3716,0.33928344469350635,0.6607165553064936,0.37447065940713853,0.1773049645390071,19.517444230464285,24.124604511444154,-0.010947133987349209,-0.007438665167414394,0.15077668762924404,0.12277008834450888
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,177,6053,3502,3716,0.42118895323676153,0.5788110467632385,0.3290986085904416,0.22962962962962963,21.036403504943756,29.38555689892485,-0.011345717544216628,-0.012760993789641248,0.14073238832427434,0.10376795047289968
DOCKSTRING-58,raw,178,6053,3807,3751,0.41269622022791186,0.5873037797720881,0.01572897761645493,0.156794425087108,1.788544680241147,3.0903438370299834,0.733252263386377,0.5325332504816698,0.733252263386377,0.5348515321705023
DOCKSTRING-58,row_centered_residual,178,6053,3807,3751,0.3331046090955606,0.6668953909044394,0.3793103448275862,0.14482758620689656,19.239482739779778,23.72008694660114,-0.010890804555956894,-0.007827187675328426,0.152591710161318,0.12461367679179076
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,178,6053,3807,3751,0.4271767020563995,0.5728232979436005,0.33635813672111314,0.22962962962962963,21.01991038489314,29.17503166422426,-0.011310832819423102,-0.012667903927040078,0.14165303751617386,0.10465809535993321
DOCKSTRING-58,raw,179,6053,3645,3760,0.40331564825284233,0.5966843517471576,0.016333938294010888,0.140893470790378,1.737736660510518,3.1330683098527587,0.7450973101761038,0.5287509578702972,0.7450973101761038,0.5310195618293876
DOCKSTRING-58,row_centered_residual,179,6053,3645,3760,0.3533373574303547,0.6466626425696453,0.3660012099213551,0.16083916083916083,19.899367373543384,23.60264908225269,-0.010838858100696645,-0.008135257906153104,0.1481488347156699,0.12452744501893111
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,179,6053,3645,3760,0.43529759389856243,0.5647024061014376,0.32849364791288566,0.24344569288389514,21.595832385440254,29.025215628125423,-0.011222136856909157,-0.01310568855337726,0.1383005434947405,0.104967719734304
DOCKSTRING-58,raw,180,6053,3500,3725,0.40838486381445127,0.5916151361855487,0.015124016938898971,0.11784511784511785,1.817356850631831,2.9673092219233275,0.7262702076366331,0.5456687187295939,0.7262702076366331,0.5477895327003726
DOCKSTRING-58,row_centered_residual,180,6053,3500,3725,0.3364684276994747,0.6635315723005253,0.37084089534180276,0.1527777777777778,19.03221615654308,23.20077642697035,-0.010752505683822966,-0.008044699257594254,0.15327594818517878,0.12611270790444284
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,180,6053,3500,3725,0.40266621410674786,0.5973337858932521,0.3393829401088929,0.24812030075187969,20.71861659733366,28.211041664366455,-0.011444006422256731,-0.0130857649441962,0.14302552809272565,0.10777475647699374
DOCKSTRING-58,raw,181,6053,3620,3829,0.4152586237051509,0.5847413762948491,0.017543859649122806,0.140893470790378,1.7646107831654168,3.076558192697375,0.7384292212243634,0.5339398252709145,0.7384292212243634,0.5364330824260727
DOCKSTRING-58,row_centered_residual,181,6053,3620,3829,0.3491144652975459,0.650885534702454,0.37084089534180276,0.17314487632508835,19.556038592578386,23.96393684271968,-0.010716560066833017,-0.007954011174059911,0.15005479410646663,0.12364828164289589
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,181,6053,3620,3829,0.42486985054369325,0.5751301494563068,0.33030852994555354,0.24344569288389514,21.42900151904843,29.219319960721162,-0.011183999579501008,-0.012963743590022468,0.13944578639649138,0.10494612376071161
DOCKSTRING-58,raw,182,6053,3572,3647,0.4013740091300494,0.5986259908699506,0.02117362371445856,0.16083916083916083,1.7936547596122836,3.0737915003061045,0.7320667056100549,0.5331791418136562,0.7320667056100549,0.5361106176224489
DOCKSTRING-58,row_centered_residual,182,6053,3572,3647,0.34326204182658776,0.6567379581734123,0.3641863278886872,0.16083916083916083,19.262532728685567,23.534435838850452,-0.010881901922019798,-0.007886564119524292,0.1520650403982651,0.12470680520158083
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,182,6053,3572,3647,0.4122470920406478,0.5877529079593522,0.3333333333333333,0.21611721611721613,21.183822899689087,28.392125529242502,-0.011563755477233763,-0.012931402920940471,0.14032597408570593,0.10663944887072724
DOCKSTRING-58,raw,183,6053,3445,3812,0.41793445764153453,0.5820655423584655,0.015124016938898971,0.14878892733564014,1.7872435241423614,3.0583916478402804,0.7334766916898753,0.5359543442615201,0.7334766916898753,0.5380219676998994
DOCKSTRING-58,row_centered_residual,183,6053,3445,3812,0.33796086424392163,0.6620391357560784,0.37568058076225047,0.1649122807017544,19.060383430216255,23.45120492505805,-0.011069398331667668,-0.007856287679723139,0.15329392626071323,0.12544575295508142
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,183,6053,3445,3812,0.41542728954270053,0.5845727104572995,0.34180278281911675,0.24344569288389514,20.800432196351586,28.870637229192887,-0.011469691123958237,-0.01289462226363348,0.14250135841496406,0.10555062473310597
DOCKSTRING-58,raw,184,6053,3507,3808,0.4134770502794604,0.5865229497205395,0.021778584392014518,0.14878892733564014,1.7810197019468226,3.074754641217379,0.7350991758630095,0.5334971226861346,0.7350991758630095,0.536530767505773
DOCKSTRING-58,row_centered_residual,184,6053,3507,3808,0.3370863014290192,0.6629136985709808,0.39019963702359345,0.14482758620689656,19.129429566884436,23.603001277278164,-0.01112508245222553,-0.007798021793311974,0.15261707604381805,0.12493251102933897
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,184,6053,3507,3808,0.420769623991498,0.579230376008502,0.33212341197822143,0.24812030075187969,20.708357729469572,29.085858367291777,-0.011298146130704585,-0.012792781493704056,0.14264727353992662,0.10510132090440778
DOCKSTRING-58,raw,185,6053,3765,3687,0.3907482154602299,0.60925178453977,0.019963702359346643,0.14878892733564014,1.7511770260390636,3.0203589797487327,0.7416044030186945,0.5392591962636613,0.7416044030186945,0.5418819714628785
DOCKSTRING-58,row_centered_residual,185,6053,3765,3687,0.35125803635567626,0.6487419636443237,0.37144585601935876,0.18149466192170818,19.09571257708963,23.68540779542212,-0.010765728862400285,-0.007696520820656076,0.15265598124420213,0.12382765930425035
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,185,6053,3765,3687,0.4320695682444152,0.5679304317555848,0.31881427707199034,0.22962962962962963,20.945050518973225,29.056045532121832,-0.011244845323220617,-0.012912030957872536,0.14214893391271446,0.10455300044984502
DOCKSTRING-58,raw,186,6053,3756,3763,0.41890660827193443,0.5810933917280656,0.01693889897156685,0.1527777777777778,1.7930397145513692,3.101925792809106,0.7322278249163067,0.5319787055522369,0.7322278249163067,0.534332337048083
DOCKSTRING-58,row_centered_residual,186,6053,3756,3763,0.354819639592105,0.645180360407895,0.3684210526315789,0.1649122807017544,19.522257919460106,23.18943173643324,-0.011211591228156365,-0.007398963780347952,0.15100018471215618,0.12675473618041036
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,186,6053,3756,3763,0.42517872231626874,0.5748212776837313,0.3309134906231095,0.22962962962962963,21.356554953084085,28.212619236377176,-0.011653605435541264,-0.012615280385309586,0.14058245188711632,0.10814863776791792
DOCKSTRING-58,raw,187,6053,3594,3731,0.4161882678026454,0.5838117321973546,0.019963702359346643,0.140893470790378,1.827973574388237,3.0761663076625467,0.7241258190461212,0.5334894019137894,0.7241258190461212,0.5364782506934712
DOCKSTRING-58,row_centered_residual,187,6053,3594,3731,0.33812991000735454,0.6618700899926455,0.38052026618269813,0.16901408450704225,19.31947502836601,23.58338852084545,-0.010840173028090422,-0.007736399136556827,0.15168036957124,0.1249483972856356
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,187,6053,3594,3731,0.41863059344619563,0.5813694065538044,0.3297035692679976,0.23880597014925373,20.932588379630072,29.005109733075198,-0.011478865875967567,-0.012834347608577037,0.14169213545852336,0.10572192134725043
DOCKSTRING-58,raw,188,6053,3604,3676,0.3974614925324027,0.6025385074675973,0.016333938294010888,0.1527777777777778,1.819742517265409,3.1364606007822786,0.7263651237580885,0.5294265077626581,0.7263651237580885,0.5318750583762977
DOCKSTRING-58,row_centered_residual,188,6053,3604,3676,0.3479000175993359,0.6520999824006641,0.36539624924379915,0.16083916083916083,19.379400272716754,23.71657784833859,-0.010789288550971004,-0.008126566400586226,0.15120477455482048,0.12484547775427834
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,188,6053,3604,3676,0.4194560289218924,0.5805439710781076,0.33030852994555354,0.23880597014925373,21.214582474003183,28.73605722452255,-0.011357094875470751,-0.012838680788207,0.1404085703666899,0.10655354887062969
DOCKSTRING-58,raw,189,6053,3545,3830,0.39229691557410834,0.6077030844258917,0.019358741681790685,0.13310580204778158,1.754810960010185,3.1540340687872193,0.7411327848189765,0.5266965246956348,0.7411327848189765,0.5296668931622727
DOCKSTRING-58,row_centered_residual,189,6053,3545,3830,0.36023493840824905,0.639765061591751,0.3660012099213551,0.19855595667870035,19.6520711921376,23.478360328250943,-0.010828387899629154,-0.007889886508923603,0.14977058546232713,0.12505156193999697
DOCKSTRING-58,group_heldout_descriptor_adjusted_residual,189,6053,3545,3830,0.43351571759489527,0.5664842824051047,0.33575317604355714,0.2342007434944238,21.367337630338117,28.459384674949288,-0.011257717339815763,-0.01286819766973447,0.13997400955139327,0.10697042847289212
DOCKSTRING-58,raw,190,6053,3528,3732,0.4138004229993824,0.5861995770006176,0.019358741681790685,0.140893470790378,1.7879412759593907,3.106286129772424,0.7331123490079007,0.5307379677458539,0.7331123490079007,0.5334140387763746
