dataset,transformation,repetition,first_ligands,second_ligands,geometry_spearman,geometry_dissimilarity,sign_flip_fraction,top_positive_10pct_pair_jaccard,first_pr,second_pr,first_mean_signed_correlation,second_mean_signed_correlation,first_mean_absolute_correlation,second_mean_absolute_correlation
Docking-44,raw,10,3163,3163,0.9939124127429915,0.006087587257008531,0.003171247357293869,0.6964285714285714,1.8627848238276739,1.8648443225566846,0.6799482319513993,0.6756778117337405,0.6879458658588914,0.685173497509898
Docking-44,row_centered_residual,10,3163,3163,0.9878348610452439,0.012165138954756127,0.049682875264270614,0.7431192660550459,9.480808491757866,8.98841114430343,0.0009263599086711832,0.005723725589873983,0.24342425587392622,0.2499921764789625
Docking-44,group_heldout_descriptor_adjusted_residual,10,3163,3163,0.9751616081175766,0.024838391882423427,0.0613107822410148,0.6814159292035398,14.325720780118104,14.4631166586461,-0.005227400079264561,-0.0018161418610492266,0.18321128793698704,0.18299908243865262
Docking-44,raw,11,3163,3163,0.9955893291813332,0.004410670818666751,0.0021141649048625794,0.7272727272727273,1.8560735543052247,1.7870663822689494,0.6796988135548162,0.6974380526848845,0.6897371729079518,0.7063947671912035
Docking-44,row_centered_residual,11,3163,3163,0.9925594691047406,0.007440530895259423,0.035940803382663845,0.8095238095238095,9.302836222502469,9.795100313358414,0.00304549444596014,0.0014873258807110018,0.2455104061422987,0.2370012875415769
Docking-44,group_heldout_descriptor_adjusted_residual,11,3163,3163,0.9824593590856698,0.017540640914330163,0.06553911205073996,0.6964285714285714,14.558709455833013,14.914117400528074,-0.004265264053533598,-0.004957105869991969,0.18166934052877856,0.17725602147130037
Docking-44,raw,12,3163,3163,0.9942565275341974,0.005743472465802646,0.0010570824524312897,0.7592592592592593,1.7974919171404466,1.8194079447032314,0.6950066417961118,0.6879088500208626,0.7032899423640926,0.6976864483427099
Docking-44,row_centered_residual,12,3163,3163,0.988633127416556,0.011366872583444043,0.03171247357293869,0.8627450980392157,9.44235057412587,9.398578743681675,0.0028806802190462677,0.0014780387933774764,0.24277890665672575,0.2439937997243729
Docking-44,group_heldout_descriptor_adjusted_residual,12,3163,3163,0.9750452636678416,0.02495473633215839,0.05708245243128964,0.6379310344827587,14.615353492512117,14.232717353896838,-0.004357798336721081,-0.005378480432597084,0.18174777359139885,0.1836367103063977
Docking-44,raw,13,3163,3163,0.9959032380731258,0.004096761926874248,0.003171247357293869,0.7592592592592593,1.8161555639937355,1.8723899335717433,0.6901292950770678,0.6742393049246506,0.699602976047842,0.6853558725144269
Docking-44,row_centered_residual,13,3163,3163,0.9910586710616176,0.008941328938382398,0.03699788583509514,0.8627450980392157,9.328528323663706,9.379937184094835,0.002349424762808058,0.002923526806890498,0.247028764076107,0.2432677211683995
Docking-44,group_heldout_descriptor_adjusted_residual,13,3163,3163,0.9774587306229455,0.022541269377054474,0.06236786469344609,0.7117117117117117,15.00303825686433,14.239690511260797,-0.0049773223493295195,-0.003479670432402706,0.17676640757501166,0.18412211827446176
Docking-44,raw,14,3163,3163,0.997182530912056,0.0028174690879440023,0.0010570824524312897,0.7757009345794392,1.8212180830492706,1.8477958215182784,0.6867029252574625,0.6804510551927287,0.6969575222613712,0.6903202623926906
Docking-44,row_centered_residual,14,3163,3163,0.9944975510506807,0.005502448949319283,0.03276955602536998,0.8811881188118812,9.184922644382548,8.767876824125812,0.003953862594410488,0.004506240578521908,0.24804299490157763,0.256615365684519
Docking-44,group_heldout_descriptor_adjusted_residual,14,3163,3163,0.9814895810377255,0.018510418962274455,0.0507399577167019,0.6666666666666666,15.132301719213759,14.013621904932096,-0.004948063508199942,-0.0036978140363591225,0.17618092203824418,0.1873435754324908
Docking-44,raw,15,3163,3163,0.9968378916636571,0.003162108336342895,0.0010570824524312897,0.7757009345794392,1.827602890700398,1.8543268613151924,0.687819949520617,0.6796337363086656,0.6968013034826501,0.6885786345415833
Docking-44,row_centered_residual,15,3163,3163,0.994341517948502,0.005658482051497993,0.02959830866807611,0.8811881188118812,9.259338581709581,9.01111412928127,0.0029588478098538824,0.0037062309790322134,0.24672725261750933,0.25043506856592646
Docking-44,group_heldout_descriptor_adjusted_residual,15,3163,3163,0.9833696750275417,0.01663032497245831,0.052854122621564484,0.7431192660550459,14.94321303592312,14.308040513836078,-0.004675265773721104,-0.0031638116109062226,0.17812082179190009,0.18425691958033627
Docking-44,raw,16,3163,3163,0.9943191930815024,0.005680806918497594,0.0021141649048625794,0.7117117117117117,1.829739420418026,1.8430956036112438,0.6867916517951448,0.681756188289939,0.6965301058253931,0.6910578496548467
Docking-44,row_centered_residual,16,3163,3163,0.988982529303248,0.011017470696751963,0.040169133192389,0.7924528301886793,9.465696283773907,8.871608453935533,0.0023395756497518296,0.005087681779525351,0.24217936214916777,0.2550002130703088
Docking-44,group_heldout_descriptor_adjusted_residual,16,3163,3163,0.9775657482393564,0.02243425176064362,0.05391120507399577,0.6239316239316239,14.545519386130168,14.343552809759142,-0.004827722378413004,-0.0028252470500751093,0.1816255440972596,0.18509741680039357
Docking-44,raw,17,3163,3163,0.9964324862534629,0.0035675137465370765,0.0021141649048625794,0.7757009345794392,1.8279617030382964,1.8136904522718484,0.6857331850099144,0.6903030948957423,0.6954247990208953,0.6994883469171603
Docking-44,row_centered_residual,17,3163,3163,0.9935010115113746,0.006498988488625401,0.03805496828752643,0.8811881188118812,9.113722485453055,9.250510661438645,0.0041357769464389574,0.0025407818805323382,0.24850519806365,0.24667083995432906
Docking-44,group_heldout_descriptor_adjusted_residual,17,3163,3163,0.9813696079111957,0.01863039208880435,0.040169133192389,0.6964285714285714,14.73641711793511,14.453415424064252,-0.0034639089283459005,-0.005387575790501452,0.18001526865521117,0.18247903239939767
Docking-44,raw,18,3163,3163,0.9953874556855818,0.004612544314418154,0.0,0.7757009345794392,1.8547517282725987,1.8511714874465408,0.6803897786631173,0.6804678068131075,0.6901819457120851,0.690752422645618
Docking-44,row_centered_residual,18,3163,3163,0.9902391145631732,0.00976088543682685,0.035940803382663845,0.8446601941747572,9.300555542663988,9.282966463632503,0.0023834124484404294,0.003637900666692992,0.2463569147943504,0.2450110499776351
Docking-44,group_heldout_descriptor_adjusted_residual,18,3163,3163,0.9752884700602094,0.024711529939790644,0.05496828752642706,0.6521739130434783,14.285020300218102,14.831221414246667,-0.0037252952929172573,-0.004633066729128075,0.18480831212309196,0.1785087226221254
Docking-44,raw,19,3163,3163,0.9949044873088977,0.005095512691102311,0.0010570824524312897,0.8269230769230769,1.8416079768600695,1.8545205286546746,0.6822519398133214,0.6792828335848174,0.6909021053401643,0.690548200855935
Docking-44,row_centered_residual,19,3163,3163,0.9910732991649471,0.00892670083505287,0.03276955602536998,0.8811881188118812,9.044068124966614,9.401131439180745,0.005352907340133036,0.0029957014643425223,0.24843060529399655,0.2437287230469912
Docking-44,group_heldout_descriptor_adjusted_residual,19,3163,3163,0.9783760487770703,0.021623951222929705,0.05813953488372093,0.6666666666666666,14.509295451159014,14.726109892482048,-0.0028473566655546822,-0.004623971091454295,0.18113676892717478,0.18016345039052434
Docking-44,raw,20,3163,3163,0.9954443380292449,0.004555661970755076,0.0010570824524312897,0.8446601941747572,1.802121087865376,1.8527980936980013,0.6912570849176283,0.6804086700303665,0.7007585143183739,0.6910035886859911
Docking-44,row_centered_residual,20,3163,3163,0.9903111069438024,0.009688893056197578,0.046511627906976744,0.9,9.136548625181339,8.898538530056776,0.0045826166579325265,0.002069904406228243,0.2473176011542635,0.25497244359719573
Docking-44,group_heldout_descriptor_adjusted_residual,20,3163,3163,0.9817185420387697,0.018281457961230263,0.06659619450317125,0.7272727272727273,14.550366811002712,14.437093042939503,-0.0034311976400663007,-0.004855116537119635,0.18141551300562989,0.18290593851434542
Docking-44,raw,21,3163,3163,0.9949092499471909,0.005090750052809123,0.0,0.7431192660550459,1.8714690083031513,1.8239298853280423,0.6762914485237185,0.6860649232687908,0.6872722388840473,0.6960571911532292
Docking-44,row_centered_residual,21,3163,3163,0.9905539306241646,0.009446069375835364,0.045454545454545456,0.8446601941747572,9.645386798087877,8.854825000762572,0.0018395534660569626,0.004278356467865881,0.23969278226623267,0.25415483158345703
Docking-44,group_heldout_descriptor_adjusted_residual,21,3163,3163,0.975662563958529,0.024337436041470983,0.05179704016913319,0.6521739130434783,14.787674455617568,14.557098404076005,-0.004491011522280663,-0.0037233146607114605,0.178633251179456,0.18249471798793845
Docking-44,raw,22,3163,3163,0.9935449808684746,0.0064550191315253524,0.003171247357293869,0.7272727272727273,1.830751164982678,1.8294704588061028,0.6861158214485813,0.6835437078305663,0.694559523747647,0.6946736000767234
Docking-44,row_centered_residual,22,3163,3163,0.9879620490018072,0.012037950998192826,0.048625792811839326,0.8269230769230769,9.468719952571572,9.016051468383704,0.003056787573437264,0.004416017821274182,0.24364752716273555,0.25035877840087706
Docking-44,group_heldout_descriptor_adjusted_residual,22,3163,3163,0.9771945034193013,0.022805496580698748,0.06025369978858351,0.6521739130434783,14.520877135332276,14.73122886444118,-0.003954312281654866,-0.004369419140125288,0.18214200908548722,0.17982027342052545
Docking-44,raw,23,3163,3163,0.9941554348666157,0.005844565133384272,0.0010570824524312897,0.7757009345794392,1.8590337106552537,1.8433694408874888,0.6811769656400407,0.6829920037721855,0.6899372452217875,0.692015569419601
Docking-44,row_centered_residual,23,3163,3163,0.9898607116111597,0.010139288388840262,0.03171247357293869,0.8627450980392157,9.498390385007077,9.300647311119763,0.0009947138286232466,0.0035840680422003584,0.24314067402437883,0.246013856006863
Docking-44,group_heldout_descriptor_adjusted_residual,23,3163,3163,0.9747940203233539,0.025205979676646062,0.06448202959830866,0.6521739130434783,14.353941542724863,14.882650490649043,-0.005875588536091401,-0.0031160278002189535,0.18311254397931806,0.17890386900408026
Docking-44,raw,24,3163,3163,0.9955817032902565,0.0044182967097434744,0.0021141649048625794,0.7272727272727273,1.8597163061308424,1.7969967160480473,0.6800241390069983,0.6941086979252598,0.6893885704558769,0.7023331973725928
Docking-44,row_centered_residual,24,3163,3163,0.9915336166607008,0.008466383339299166,0.03805496828752643,0.8627450980392157,9.166831932946153,9.35032929103043,0.0025384366364242746,0.0027740741448384547,0.24818678028031047,0.24423403274163394
Docking-44,group_heldout_descriptor_adjusted_residual,24,3163,3163,0.9840158913364384,0.01598410866356159,0.045454545454545456,0.7272727272727273,14.393583643702106,14.650656782228864,-0.004205167711788837,-0.004561774409233382,0.18315249352766688,0.1808325521323145
Docking-44,raw,25,3163,3163,0.9955367700658827,0.0044632299341172965,0.003171247357293869,0.7272727272727273,1.8628361745432964,1.8246565814213733,0.677530089443216,0.687193906878123,0.6875920547437755,0.6959553636876741
Docking-44,row_centered_residual,25,3163,3163,0.9907024087078603,0.009297591292139695,0.03171247357293869,0.7924528301886793,9.164368610946598,9.23646492696925,0.0030111194410767806,0.003476871661506554,0.24931696213892748,0.24477172719653265
Docking-44,group_heldout_descriptor_adjusted_residual,25,3163,3163,0.9735743880337578,0.026425611966242157,0.05919661733615222,0.6521739130434783,14.782184863163632,14.752273102481901,-0.0047710163084490435,-0.004288547630388492,0.17994500449956402,0.1793887758911546
Docking-44,raw,26,3163,3163,0.9951457376176809,0.004854262382319119,0.0021141649048625794,0.7431192660550459,1.8364978737062312,1.8378509624606556,0.6840706733520446,0.6838034745507958,0.6935566297947935,0.6920968361259179
Docking-44,row_centered_residual,26,3163,3163,0.9913400352584064,0.008659964741593584,0.039112050739957716,0.7924528301886793,9.41379444069394,9.381043573481112,0.002554377588568051,0.002765380572660521,0.24482665332121892,0.24253823001493746
Docking-44,group_heldout_descriptor_adjusted_residual,26,3163,3163,0.9717504676616682,0.02824953233833183,0.06236786469344609,0.5966386554621849,14.722625552862675,14.861734927488971,-0.005870190924222555,-0.004017111675708393,0.1799550775032117,0.17825731733827424
Docking-44,raw,27,3163,3163,0.9917105713525249,0.008289428647475061,0.0,0.7431192660550459,1.8356899377255913,1.8722525065723201,0.686117623546162,0.6748582049513553,0.6948596003813512,0.684457163478631
Docking-44,row_centered_residual,27,3163,3163,0.9857549630394108,0.014245036960589208,0.05496828752642706,0.7431192660550459,9.992706263991273,8.421151388564157,0.0004479823417616389,0.005055240638527674,0.23370601602005786,0.2635332101057878
Docking-44,group_heldout_descriptor_adjusted_residual,27,3163,3163,0.9708154597081684,0.029184540291831595,0.07399577167019028,0.6521739130434783,14.74014868109665,14.384206667631096,-0.005999996611775128,-0.002655606862829898,0.17907747996804238,0.18493408118528498
Docking-44,raw,28,3163,3163,0.9958055472900391,0.004194452709960883,0.0021141649048625794,0.8095238095238095,1.806898271504728,1.8144503214134757,0.6912420473227588,0.6897941900602369,0.7022149260990657,0.698021434297667
Docking-44,row_centered_residual,28,3163,3163,0.9929648178168596,0.007035182183140365,0.03699788583509514,0.8811881188118812,9.645558735330905,8.973086481166982,0.0014678385012805513,0.0039953143097731115,0.23971954556418598,0.2509117522198882
Docking-44,group_heldout_descriptor_adjusted_residual,28,3163,3163,0.9847592597967095,0.01524074020329047,0.039112050739957716,0.7592592592592593,14.97489517643173,14.596064185334164,-0.0056540167645173995,-0.003614184878531104,0.17852869829631007,0.18107726719248426
Docking-44,raw,29,3163,3163,0.9957660145573015,0.004233985442698485,0.0010570824524312897,0.8095238095238095,1.877311089761195,1.8307164686449438,0.6752575988475474,0.6857908777925376,0.6855760068093414,0.6961997810187747
Docking-44,row_centered_residual,29,3163,3163,0.9920443954431332,0.007955604556866835,0.03171247357293869,0.8627450980392157,9.381321971539752,9.256535786774919,0.0017583777370678555,0.0029868081531714765,0.24461230434205675,0.24754613162798908
Docking-44,group_heldout_descriptor_adjusted_residual,29,3163,3163,0.9817903926742118,0.018209607325788246,0.05496828752642706,0.7117117117117117,14.448020108849981,14.804505998279062,-0.005511195337405347,-0.00455421214391526,0.18242185585555468,0.17943922644198237
Docking-44,raw,30,3163,3163,0.9965106728987772,0.00348932710122285,0.0021141649048625794,0.7431192660550459,1.834526827064799,1.8946995266001432,0.6840977399676795,0.6712603230832407,0.6944382804062902,0.681114384806824
Docking-44,row_centered_residual,30,3163,3163,0.9930980582929209,0.00690194170707914,0.03171247357293869,0.8446601941747572,9.237217309457929,9.22981099761304,0.0024784463719118278,0.0023329363457829603,0.24680297079024813,0.24808751832229897
Docking-44,group_heldout_descriptor_adjusted_residual,30,3163,3163,0.9811757004949705,0.018824299505029507,0.05179704016913319,0.7431192660550459,14.7956825026609,14.54776126671813,-0.005138805902601871,-0.005068022572661253,0.1786473425542728,0.18114787828264814
Docking-44,raw,31,3163,3163,0.9951373179535551,0.0048626820464449105,0.0010570824524312897,0.7431192660550459,1.8411172574707193,1.8369083328694342,0.6824454944501712,0.6840037570550794,0.692449992392965,0.6943186338199927
Docking-44,row_centered_residual,31,3163,3163,0.9911226831882021,0.00887731681179793,0.0507399577167019,0.8269230769230769,9.107686855132908,9.46241241295583,0.004136992049593871,0.002393866566425519,0.24844968960327743,0.24168795071003255
Docking-44,group_heldout_descriptor_adjusted_residual,31,3163,3163,0.9791090414896312,0.020890958510368818,0.06236786469344609,0.6964285714285714,14.37252618483102,14.788325675064561,-0.0027311894524082916,-0.004676946727994843,0.18414088172259874,0.17875483081336244
Docking-44,raw,32,3163,3163,0.9954808799385306,0.004519120061469373,0.0021141649048625794,0.7272727272727273,1.8610867735125989,1.7990665861959256,0.6809018479446446,0.6933825672367064,0.6884749095989281,0.7042081532187683
Docking-44,row_centered_residual,32,3163,3163,0.9897170245147945,0.010282975485205514,0.04756871035940803,0.7924528301886793,9.30749190380275,9.304280989620583,0.0022925396470424328,0.0023194765771152037,0.24480903241883367,0.24688141608159023
Docking-44,group_heldout_descriptor_adjusted_residual,32,3163,3163,0.9769978886699988,0.023002111330001185,0.06025369978858351,0.6814159292035398,14.376811203887216,14.923463153553708,-0.0043163680535533945,-0.005630553970024829,0.18179563517298802,0.17813630193204447
Docking-44,raw,33,3163,3163,0.9960767908804548,0.003923209119545246,0.005285412262156448,0.7924528301886793,1.8451748801619943,1.8528019831100728,0.6839307238861841,0.6778822683910414,0.6924758970864711,0.6893054041429495
Docking-44,row_centered_residual,33,3163,3163,0.9932598179006665,0.006740182099333469,0.03382663847780127,0.9,9.115768548924134,9.126739035303403,0.0023067872066992383,0.003560214627609881,0.24961676437773547,0.249570073583552
Docking-44,group_heldout_descriptor_adjusted_residual,33,3163,3163,0.9776779395551035,0.022322060444896485,0.06553911205073996,0.6666666666666666,14.33605693737558,14.59841359568375,-0.004117159446371623,-0.005240895298928593,0.18517577021266857,0.18056769400807904
Docking-44,raw,34,3163,3163,0.9958163766223489,0.004183623377651102,0.006342494714587738,0.7592592592592593,1.872389150100404,1.8410533371344135,0.6747051201003302,0.6846030751640096,0.6838992612513941,0.6949279101093738
Docking-44,row_centered_residual,34,3163,3163,0.9928805928265665,0.007119407173433512,0.03488372093023256,0.8446601941747572,9.301317094885292,9.55107914272416,0.0031074044913619084,0.0012156700489382257,0.24463520552126133,0.24263246975778727
Docking-44,group_heldout_descriptor_adjusted_residual,34,3163,3163,0.9795472750852038,0.020452724914796216,0.056025369978858354,0.7117117117117117,14.569614548473973,14.53753165077347,-0.00450528936474143,-0.004979845241575625,0.18188698419093086,0.18219348782520914
Docking-44,raw,35,3163,3163,0.9969302244786639,0.0030697755213361377,0.0,0.8095238095238095,1.8348041000896076,1.7976518397011707,0.6839209139199124,0.6927854273853606,0.6942707731669963,0.7029820140666145
Docking-44,row_centered_residual,35,3163,3163,0.9944400450281935,0.005559954971806502,0.02536997885835095,0.9,9.391048072568402,9.321894507376122,0.00285790645048634,0.0036448625666377,0.24357155418449256,0.24455095782990444
Docking-44,group_heldout_descriptor_adjusted_residual,35,3163,3163,0.9845859479561989,0.015414052043801085,0.0507399577167019,0.7924528301886793,14.672243229496942,14.54714386753447,-0.004400720502484548,-0.00462426080073264,0.18089209741809878,0.18209261662382012
Docking-44,raw,36,3163,3163,0.9958822597854055,0.004117740214594545,0.005285412262156448,0.7924528301886793,1.8583261057166345,1.845125048707534,0.6812880769649302,0.6810297476737773,0.6887654458683624,0.6912403546040965
Docking-44,row_centered_residual,36,3163,3163,0.9921229648004529,0.007877035199547078,0.0412262156448203,0.8811881188118812,9.342734222769522,9.01327824255897,0.0015787656408865207,0.00486260430696197,0.24492667628498915,0.2504340996039687
Docking-44,group_heldout_descriptor_adjusted_residual,36,3163,3163,0.9806403005735044,0.019359699426495625,0.05496828752642706,0.6521739130434783,14.955704164874389,14.417514162720227,-0.005446549527613341,-0.0029138485811715667,0.17782922752228597,0.18278217136960073
Docking-44,raw,37,3163,3163,0.9946458165165956,0.00535418348340444,0.003171247357293869,0.7431192660550459,1.8332665925795124,1.8343016403159549,0.6877656034958757,0.6836550519882211,0.6959247826315752,0.6937905661424301
Docking-44,row_centered_residual,37,3163,3163,0.991162726203614,0.008837273796385992,0.03805496828752643,0.8269230769230769,9.669112963960487,9.59428108038269,0.0005010646856209327,0.0030048667612331027,0.2394660178802159,0.23995023146449787
Docking-44,group_heldout_descriptor_adjusted_residual,37,3163,3163,0.9804535371147193,0.019546462885280724,0.06342494714587738,0.6814159292035398,14.295666130136016,14.772019342332614,-0.005407446644385681,-0.003779264465070325,0.18364341587676836,0.17994680256155074
Docking-44,raw,38,3163,3163,0.9960849837522806,0.003915016247719394,0.005285412262156448,0.7757009345794392,1.8681322099547801,1.8435218839499123,0.677771839018341,0.6817084889688865,0.6849471596620493,0.6933288594857064
Docking-44,row_centered_residual,38,3163,3163,0.9915482589385488,0.00845174106145119,0.035940803382663845,0.8269230769230769,9.180784760125121,9.526273331198135,0.0032212062619198147,0.002349527046802112,0.24931333584804485,0.24115452175812388
Docking-44,group_heldout_descriptor_adjusted_residual,38,3163,3163,0.9784226829436915,0.021577317056308498,0.05813953488372093,0.6379310344827587,14.527610297494293,14.222464507057639,-0.00417484747563514,-0.004372295037398311,0.1823243527518571,0.1841125651457427
Docking-44,raw,39,3163,3163,0.9958347893221791,0.004165210677820941,0.0010570824524312897,0.8269230769230769,1.8488317107969698,1.871316706371032,0.6819138239271506,0.6767434626265246,0.6919484295052072,0.6851975760567787
Docking-44,row_centered_residual,39,3163,3163,0.9928632715646786,0.007136728435321427,0.02748414376321353,0.8095238095238095,9.526325243203473,9.081774644886458,0.0011817168682481441,0.0021515219867121018,0.24199038895793906,0.25058591902666383
Docking-44,group_heldout_descriptor_adjusted_residual,39,3163,3163,0.9823724834603741,0.01762751653962591,0.05179704016913319,0.7431192660550459,14.765135842935116,13.811008679069271,-0.005041994449288253,-0.004424741071537257,0.1789509539357373,0.18943387527994254
Docking-44,raw,40,3163,3163,0.9969267800706123,0.003073219929387694,0.0021141649048625794,0.8095238095238095,1.8626032166242912,1.7917247918160069,0.6785404315011059,0.694197268064082,0.6865133153068507,0.70433603673752
Docking-44,row_centered_residual,40,3163,3163,0.9936913894724361,0.006308610527563929,0.042283298097251586,0.8269230769230769,8.964478761073318,9.152633823485898,0.004065243085003978,0.004194821826087999,0.25385022264175466,0.2473402891964594
Docking-44,group_heldout_descriptor_adjusted_residual,40,3163,3163,0.9817722776392749,0.018227722360725118,0.06025369978858351,0.7272727272727273,14.505081152910845,14.566849547195288,-0.0034492674531505,-0.004074305416787291,0.18327014226565372,0.18201176015963394
Docking-44,raw,41,3163,3163,0.995988299360024,0.0040117006399760236,0.003171247357293869,0.7757009345794392,1.8569303365794667,1.8529302719777436,0.680929004153763,0.6785134100889882,0.6893114343093434,0.6885434306182378
Docking-44,row_centered_residual,41,3163,3163,0.9925610708253569,0.007438929174643061,0.04439746300211417,0.8269230769230769,9.026580365372103,9.278016820104162,0.002880614470951564,0.0030541121899247915,0.2526850956579606,0.24505311074249986
Docking-44,group_heldout_descriptor_adjusted_residual,41,3163,3163,0.9842230802767133,0.015776919723286653,0.046511627906976744,0.7117117117117117,14.486899160202427,14.45022641060567,-0.004311918537674805,-0.004432509891161682,0.1834821825834713,0.1811331218494449
Docking-44,raw,42,3163,3163,0.993602160877031,0.006397839122968985,0.0010570824524312897,0.7924528301886793,1.8293296396960317,1.827200824733718,0.6877681575689616,0.686337597435982,0.6965964143792589,0.6952267141768884
Docking-44,row_centered_residual,42,3163,3163,0.9889319262713826,0.0110680737286174,0.03805496828752643,0.8269230769230769,9.570861178747451,9.263498963115294,0.000948373532546723,0.003109174549339782,0.24035698326628296,0.2462242199212464
Docking-44,group_heldout_descriptor_adjusted_residual,42,3163,3163,0.9752422611291499,0.024757738870850088,0.06342494714587738,0.6666666666666666,14.327819484098043,14.614000802606245,-0.004922836759870129,-0.004747542365683315,0.18305222765807594,0.1809536078436685
Docking-44,raw,43,3163,3163,0.9958011390147142,0.004198860985285768,0.0021141649048625794,0.7924528301886793,1.8296843139042114,1.823389236525816,0.6858980022865865,0.6869019715638798,0.6956123111809701,0.6956797467202742
Docking-44,row_centered_residual,43,3163,3163,0.9902562373817991,0.009743762618200869,0.042283298097251586,0.8095238095238095,8.990897850247151,9.384618135702022,0.002029468090049295,0.004292044865503571,0.2525831282930567,0.2421234337413979
Docking-44,group_heldout_descriptor_adjusted_residual,43,3163,3163,0.9761842571203834,0.02381574287961663,0.04756871035940803,0.6666666666666666,14.181476810414992,14.930026569859644,-0.0049887961887805895,-0.004194644158462436,0.18579180941476087,0.17754468845610585
Docking-44,raw,44,3163,3163,0.9964969094410904,0.0035030905589096273,0.0010570824524312897,0.7924528301886793,1.8410708212055782,1.8088529347641882,0.6832933718409513,0.6915787205016328,0.6919705594828762,0.7010077519086082
Docking-44,row_centered_residual,44,3163,3163,0.9935280990166674,0.0064719009833326124,0.035940803382663845,0.8811881188118812,8.885272037841977,9.30851446884579,0.004337303885453587,0.0027859692769107453,0.2542085983599935,0.2460737266148622
Docking-44,group_heldout_descriptor_adjusted_residual,44,3163,3163,0.9840170394724556,0.015982960527544443,0.052854122621564484,0.6379310344827587,14.38347513003199,14.98239479651468,-0.0033761616671382326,-0.005432025688786315,0.18341761039220503,0.1774892255239558
Docking-44,raw,45,3163,3163,0.9932577909444881,0.006742209055511927,0.0010570824524312897,0.7272727272727273,1.8861602085640243,1.8181694508713528,0.6730033028911655,0.6906100789522535,0.6834185144263834,0.6983124085206502
Docking-44,row_centered_residual,45,3163,3163,0.9890356412249292,0.010964358775070848,0.039112050739957716,0.8095238095238095,9.033233200733271,9.252501770447624,0.0033719264163670076,0.0018422418853413038,0.2511258443656391,0.2472538376064101
Docking-44,group_heldout_descriptor_adjusted_residual,45,3163,3163,0.9786338265746924,0.021366173425307555,0.056025369978858354,0.7272727272727273,14.870251319311734,14.369126797467837,-0.0038970071846223292,-0.005196385111489779,0.178618473820558,0.1839441460739917
Docking-44,raw,46,3163,3163,0.9951298763312217,0.004870123668778259,0.0010570824524312897,0.7924528301886793,1.8461601488891686,1.8238531745579887,0.6827838742791537,0.6868393303595152,0.6905759889498073,0.696684045564649
Docking-44,row_centered_residual,46,3163,3163,0.9915675788075775,0.00843242119242249,0.040169133192389,0.8269230769230769,9.134442256598664,9.282411709387421,0.003233827644983587,0.0034415749733534636,0.2490475310744774,0.245425671177861
Docking-44,group_heldout_descriptor_adjusted_residual,46,3163,3163,0.9825453133672479,0.01745468663275207,0.05391120507399577,0.6964285714285714,14.251378145989605,14.83565072834099,-0.004178297293293734,-0.004261318819164735,0.18525962785812394,0.17802059530681394
Docking-44,raw,47,3163,3163,0.9943749272891483,0.005625072710851664,0.0021141649048625794,0.7757009345794392,1.80714567543272,1.868711680157984,0.6918767158357194,0.675278653767462,0.7012283381443626,0.686477102550807
Docking-44,row_centered_residual,47,3163,3163,0.9910270335358126,0.008972966464187437,0.046511627906976744,0.8095238095238095,9.536921121165998,9.030452820731902,0.0018683765468866696,0.003977607078664706,0.24186192860557065,0.25022170133276084
Docking-44,group_heldout_descriptor_adjusted_residual,47,3163,3163,0.9825417555630467,0.01745824443695332,0.052854122621564484,0.6666666666666666,14.499990058224295,14.867993048841214,-0.005501617802931632,-0.004233443394558211,0.18154632221480707,0.17936953596484098
Docking-44,raw,48,3163,3163,0.9952028892771998,0.004797110722800202,0.0010570824524312897,0.7117117117117117,1.8572213451182495,1.8344982525306128,0.6803221738640961,0.6837643093826928,0.6901693459842213,0.693377710876995
Docking-44,row_centered_residual,48,3163,3163,0.9914998954806423,0.008500104519357676,0.03488372093023256,0.7924528301886793,9.627852973046899,8.980146803093657,0.0016705461168566066,0.004567874990056122,0.2391691963385362,0.2513096593180599
Docking-44,group_heldout_descriptor_adjusted_residual,48,3163,3163,0.9808263553063532,0.019173644693646796,0.05813953488372093,0.7431192660550459,14.542541465855257,14.77295310862066,-0.004885871818418328,-0.00381221412573203,0.18048527707614084,0.18036240670473105
Docking-44,raw,49,3163,3163,0.995639351057931,0.004360648942069001,0.0010570824524312897,0.8269230769230769,1.8222659534639407,1.850802532442799,0.6842864185992003,0.6830475609947998,0.6957583203124875,0.6919337311007273
Docking-44,row_centered_residual,49,3163,3163,0.9927803931536647,0.007219606846335269,0.03382663847780127,0.8627450980392157,8.731265655752635,9.159653564805371,0.006315711585205869,0.0018158425654817528,0.2559319328595957,0.2494763514387095
Docking-44,group_heldout_descriptor_adjusted_residual,49,3163,3163,0.9845846297259571,0.015415370274042939,0.04334038054968287,0.6964285714285714,14.80499074015037,14.661684713545306,-0.0029767193367587707,-0.004831550308012292,0.18030677018800176,0.18097294963964566
Docking-44,raw,50,3163,3163,0.9940981414619093,0.005901858538090665,0.0021141649048625794,0.6666666666666666,1.8645470460368618,1.8370675567210826,0.6766698195126396,0.6829378401295213,0.687339770311416,0.6949736749317218
Docking-44,row_centered_residual,50,3163,3163,0.9908850473816954,0.00911495261830464,0.03382663847780127,0.7757009345794392,9.281555914806553,9.271528467321088,0.0014719767001464036,0.0031885370495284716,0.2474682219604547,0.245092733339991
