target_a,target_b,scaffold_residual_mean_correlation,scaffold_residual_mean_percentile_rank,scaffold_residual_between_support_sd,scaffold_residual_between_support_rank_sd,scaffold_residual_stability_confidence,scaffold_residual_lcb_rank,scaffold_residual_sign_agreement_fraction,scaffold_raw_mean_correlation,scaffold_raw_mean_percentile_rank,scaffold_raw_between_support_sd,scaffold_raw_between_support_rank_sd,scaffold_raw_stability_confidence,scaffold_raw_lcb_rank,scaffold_raw_sign_agreement_fraction,random_residual_mean_correlation,random_residual_mean_percentile_rank,random_residual_between_support_sd,random_residual_between_support_rank_sd,random_residual_stability_confidence,random_residual_lcb_rank,random_residual_sign_agreement_fraction,random_raw_mean_correlation,random_raw_mean_percentile_rank,random_raw_between_support_sd,random_raw_between_support_rank_sd,random_raw_stability_confidence,random_raw_lcb_rank,random_raw_sign_agreement_fraction
ABL1,AKT1,-0.437340490087296,0.00634920634920635,0.026294071079894,0.00785510570326022,-0.00785510570326022,-0.00657244253265671,1,0.523757671110852,0.0485714285714286,0.0149434008777431,0.0124517122207545,-0.0124517122207545,0.0280883619682874,1,-0.458498667819044,0.00275132275132275,0.0198669741245789,0.00388954809683102,-0.00388954809683102,-0.00364698386796428,1,0.529605231357828,0.046984126984127,0.0151454130213066,0.0160924969096553,-0.0160924969096553,0.0205119695677439,1
ABL1,AKT2,-0.125499779972592,0.346878306878307,0.0230185883478095,0.0497852792307397,-0.0497852792307397,0.26498152254374,1,0.639564039922242,0.22,0.0142790763998963,0.0203124768930672,-0.0203124768930672,0.186585975510904,1,-0.135214401587877,0.328783068783069,0.0190661763303655,0.0405214566498877,-0.0405214566498877,0.262125272594004,1,0.641609009827025,0.207513227513227,0.0111510640895557,0.019190158813275,-0.019190158813275,0.17594541626539,1
ABL1,CDK2,-0.277452412427948,0.0944973544973545,0.0206881676880291,0.0233218604242196,-0.0233218604242196,0.0561328940995132,1,0.611096585403746,0.14952380952381,0.0118961433984475,0.0182601877640728,-0.0182601877640728,0.11948580065191,1,-0.302400700860474,0.0894179894179894,0.0209769813787248,0.0233522172422909,-0.0233522172422909,0.0510035920544209,1,0.609020371753311,0.142857142857143,0.0124688768464768,0.0174666969135168,-0.0174666969135168,0.114124426434408,1
ABL1,CSF1R,-0.00512567343753664,0.593756613756614,0.0222197250804485,0.0519763198502412,-0.0519763198502412,0.508255567602967,0.6,0.633183376781737,0.204656084656085,0.0128861254770248,0.021148898603202,-0.021148898603202,0.169866146453817,1,0.01757331546582,0.628042328042328,0.0207803177537516,0.0428278716955648,-0.0428278716955648,0.557590479103124,0.76,0.639259547019025,0.202010582010582,0.0111460003950332,0.022028816796899,-0.022028816796899,0.165773178379683,1
ABL1,EGFR,-0.0872435075612999,0.428359788359788,0.0228831614219179,0.0495298634002084,-0.0495298634002084,0.346883163066446,1,0.663765993724199,0.27026455026455,0.0121110691264113,0.0173959016335538,-0.0173959016335538,0.241648292077354,1,-0.1056411965729,0.391746031746032,0.020919501001989,0.0453761585630479,-0.0453761585630479,0.317102250909818,1,0.66645675178252,0.264550264550265,0.0111102270420401,0.0182661314793569,-0.0182661314793569,0.234502478266723,1
ABL1,FGFR1,0.369662310960132,0.975026455026455,0.0205334692550776,0.00667897869520015,-0.00667897869520015,0.964039535072851,1,0.745516533440784,0.587830687830688,0.0103760492382276,0.0629793392667314,-0.0629793392667314,0.484229674736915,1,0.388927741814704,0.975343915343916,0.0233397590959641,0.00655551507393696,-0.00655551507393696,0.964560093047289,1,0.748307792136114,0.546984126984127,0.0109059630524012,0.0611440921131616,-0.0611440921131616,0.446402095457976,1
ABL1,IGF1R,-0.253088615575479,0.127724867724868,0.0225492063165828,0.0308147237438894,-0.0308147237438894,0.0770346471661696,1,0.524838250564723,0.0478306878306878,0.0166429017576214,0.0127361495206806,-0.0127361495206806,0.0268797218691682,1,-0.258139361112033,0.146455026455026,0.0222631055021036,0.0310259182168642,-0.0310259182168642,0.0954173909882849,1,0.531321509241083,0.0486772486772487,0.0141762028017699,0.0111601081332074,-0.0111601081332074,0.0303188707981225,1
ABL1,JAK2,-0.198223203402609,0.212169312169312,0.0223865550658131,0.034888389728932,-0.034888389728932,0.154777911065219,1,0.592733616226689,0.111428571428571,0.014263629263468,0.0159416147158268,-0.0159416147158268,0.0852046152210364,1,-0.219895825874455,0.197883597883598,0.0233133806795518,0.0276482859533966,-0.0276482859533966,0.15240216749026,1,0.591748846235212,0.111534391534391,0.013717382029797,0.0162760620815659,-0.0162760620815659,0.0847602694102157,1
ABL1,KDR,0.368748246695244,0.975238095238095,0.0200256997578456,0.00570059187754037,-0.00570059187754037,0.965860621599541,1,0.701082179003845,0.372063492063492,0.0122187634495603,0.0380105598855591,-0.0380105598855591,0.309536121051747,1,0.382348176980544,0.972486772486773,0.0209902932644164,0.00453514739229024,-0.00453514739229024,0.965026455026455,1,0.708896035645053,0.375026455026455,0.0120743412713508,0.0361492941815026,-0.0361492941815026,0.315560866097883,1
ABL1,KIT,0.206808481255575,0.925714285714286,0.021790298311897,0.0220358181808479,-0.0220358181808479,0.889465364806791,1,0.724653887980636,0.472063492063492,0.00989671344009243,0.0460303186917456,-0.0460303186917456,0.39634361781557,1,0.228470794296295,0.933968253968254,0.0225128793459375,0.0176372601856813,-0.0176372601856813,0.904954960962808,1,0.727574364717858,0.438306878306878,0.00975606645506353,0.0364596266641816,-0.0364596266641816,0.3783307924443,1
ABL1,LCK,-0.1074972777286,0.386878306878307,0.0200340679790725,0.0426459286675005,-0.0426459286675005,0.316725754220268,1,0.636282910668086,0.213862433862434,0.0131752023240239,0.016802841794054,-0.016802841794054,0.186221759111215,1,-0.117090186632206,0.36962962962963,0.0228183893586306,0.0497720804207309,-0.0497720804207309,0.287754557337527,1,0.643541366914257,0.214708994708995,0.0111208494945045,0.0231763830455978,-0.0231763830455978,0.176583844598986,1
ABL1,MAP2K1,-0.275567386670023,0.0971428571428571,0.0181848682491038,0.0239682051032186,-0.0239682051032186,0.0577151597480625,1,0.584963972015738,0.0995767195767195,0.0139173915393028,0.0104017691696362,-0.0104017691696362,0.0824658092926681,1,-0.306396326143514,0.0817989417989418,0.0178588493644537,0.0237394739127829,-0.0237394739127829,0.0427475072124139,1,0.586912613723522,0.102645502645503,0.0122173780847178,0.0130042710008203,-0.0130042710008203,0.0812534768491532,1
ABL1,MAPK1,-0.183705571963476,0.234708994708995,0.0211245405165766,0.0341855066576739,-0.0341855066576739,0.178473836257121,1,0.594252730987395,0.115238095238095,0.0132305370121287,0.0150903011622842,-0.0150903011622842,0.0904145498261377,1,-0.183592307482901,0.249417989417989,0.0228541307743607,0.0302345049124858,-0.0302345049124858,0.19968222883695,1,0.594227345180301,0.114285714285714,0.0124758336604146,0.0167997813838948,-0.0167997813838948,0.0866500739092073,1
ABL1,MAPK14,-0.0456755143755459,0.508994708994709,0.0209916135422168,0.0401672872428917,-0.0401672872428917,0.442919521480152,1,0.61212831113805,0.153227513227513,0.0136621135176859,0.0209731158833253,-0.0209731158833253,0.118726737599443,1,-0.0313353067377897,0.53005291005291,0.0222598201856642,0.0417804171252449,-0.0417804171252449,0.461324123881882,0.92,0.628200093296646,0.178835978835979,0.0121058229882637,0.0196813553534264,-0.0196813553534264,0.146460149279592,1
ABL1,MAPKAPK2,-0.152295361371766,0.291322751322751,0.0240158810067913,0.0470020861207743,-0.0470020861207743,0.214004319654078,1,0.653573598461982,0.247724867724868,0.0123835431962053,0.0188719417819698,-0.0188719417819698,0.216680523493527,1,-0.172069680594846,0.264761904761905,0.0231316121049497,0.0372747550339953,-0.0372747550339953,0.203444932730982,1,0.653200927746865,0.236613756613757,0.0130178423506763,0.0207837557953028,-0.0207837557953028,0.202424478330483,1
ABL1,MET,0.158545714577396,0.875343915343915,0.0217446881586686,0.0243090292970697,-0.0243090292970697,0.835355562150236,1,0.682181622645453,0.311216931216931,0.00963926666224288,0.0224399431079701,-0.0224399431079701,0.27430322480432,1,0.176979222583718,0.881164021164021,0.0247367856736952,0.0266853166375945,-0.0266853166375945,0.837266675295178,1,0.694017354292453,0.329312169312169,0.0107923519835504,0.0287734760465067,-0.0287734760465067,0.281979801215666,1
ABL1,PLK1,-0.265175689936719,0.110582010582011,0.0208088439928625,0.029801321245225,-0.029801321245225,0.0615588371336155,1,0.607448010188003,0.142328042328042,0.0125731879703418,0.0206793106882909,-0.0206793106882909,0.108310576245804,1,-0.272662867349372,0.124761904761905,0.0188834049627931,0.0249568208218467,-0.0249568208218467,0.083707934509967,1,0.612566122072096,0.149100529100529,0.013281236473366,0.0172259335208536,-0.0172259335208536,0.120763868458725,1
ABL1,ROCK1,-0.415449646291199,0.0135449735449735,0.0178028765107303,0.00567246048051208,-0.00567246048051208,0.00421377605453117,1,0.554084743103498,0.0755555555555556,0.0155301883074268,0.00725308573599102,-0.00725308573599102,0.0636242295198503,1,-0.432943650565791,0.00994708994708995,0.0184905744907779,0.00619987805121992,-0.00619987805121992,-0.000251709447166815,1,0.558445492364402,0.0771428571428572,0.0138520098875046,0.00944610709473147,-0.00944610709473147,0.0616040109720239,1
ABL1,SRC,-0.236032895619988,0.150582010582011,0.0229068047907126,0.0342931320885861,-0.0342931320885861,0.0941698082962865,1,0.593538612255376,0.113121693121693,0.0139070023078375,0.0141767188988743,-0.0141767188988743,0.0898009905330449,1,-0.245400213566554,0.161693121693122,0.0230086450584222,0.0312226957025708,-0.0312226957025708,0.110331787262393,1,0.600945926308289,0.127301587301587,0.0130998709188851,0.0166772470328877,-0.0166772470328877,0.0998675159324871,1
AKT1,AKT2,0.187981762541298,0.905291005291005,0.0340084869618253,0.0326203259668029,-0.0326203259668029,0.851630569075615,1,0.812204692537492,0.883703703703704,0.0120790726522284,0.0509908931733591,-0.0509908931733591,0.799823684433528,1,0.187973747503846,0.893439153439153,0.03118942064826,0.0352915225213093,-0.0352915225213093,0.8353845988916,1,0.824381456008639,0.871957671957672,0.0117214753133304,0.0500809335554873,-0.0500809335554873,0.789574536258895,1
AKT1,CDK2,0.086422884885187,0.766878306878307,0.0312349876318315,0.0508441287170065,-0.0508441287170065,0.683239715138831,1,0.806058402723751,0.855132275132275,0.0115012582680602,0.0441629342321879,-0.0441629342321879,0.782484248320326,1,0.12341100975614,0.814179894179894,0.0273134929559689,0.0368070977872069,-0.0368070977872069,0.753632218319939,1,0.825542324146881,0.87957671957672,0.00882060174699824,0.0300173621870625,-0.0300173621870625,0.830198158779002,1
AKT1,CSF1R,-0.208146206725401,0.195238095238095,0.0225754928576642,0.035230600714804,-0.035230600714804,0.137283757062243,1,0.683258315476109,0.316507936507937,0.0137177121071448,0.0282955482624899,-0.0282955482624899,0.269961759616141,1,-0.249781854535409,0.155661375661376,0.0214273969099349,0.0305742417822424,-0.0305742417822424,0.105366747929587,1,0.684352755311364,0.307195767195767,0.0149336099394743,0.0301284996353448,-0.0301284996353448,0.257634385295625,1
AKT1,EGFR,-0.0417916519112568,0.51989417989418,0.0268624916837355,0.0527349440094995,-0.0527349440094995,0.433145196998553,0.94,0.764311541470904,0.678306878306878,0.0111588561816002,0.0412618112288924,-0.0412618112288924,0.61043119883535,1,0.00981082780160219,0.612592592592593,0.0241432059475564,0.0497178712097422,-0.0497178712097422,0.530806694452567,0.68,0.789899756747652,0.718095238095238,0.00940992000912529,0.0303858635747235,-0.0303858635747235,0.668110492514818,1
AKT1,FGFR1,-0.253184096520768,0.126984126984127,0.0238516953406665,0.0342229219128398,-0.0342229219128398,0.0706874204375054,1,0.611093829813396,0.149312169312169,0.0151076372202164,0.0277985175633173,-0.0277985175633173,0.103583607920512,1,-0.293976936708129,0.099047619047619,0.0230416382995963,0.0274625133758536,-0.0274625133758536,0.0538717845443399,1,0.601869382059479,0.129100529100529,0.0172112459007806,0.0213788898317928,-0.0213788898317928,0.0939322553272299,1
AKT1,IGF1R,-0.0879304584923822,0.427513227513228,0.0259751070640272,0.0517086360589178,-0.0517086360589178,0.342452521196308,1,0.708358272289247,0.402645502645503,0.0134483117860271,0.0467808263614775,-0.0467808263614775,0.325691043280872,1,-0.072245573674001,0.46074074074074,0.0212263665973704,0.0422448161387379,-0.0422448161387379,0.391248018192517,1,0.730998237798536,0.455873015873016,0.0109245958857568,0.0371427064016598,-0.0371427064016598,0.394773263842285,1
AKT1,JAK2,-0.0569066389044227,0.488042328042328,0.0248720077153493,0.0502581279036859,-0.0502581279036859,0.405367707640764,0.98,0.743234906691775,0.577460317460318,0.00978780408152901,0.0526829159834548,-0.0526829159834548,0.490796920667534,1,-0.0417792704878483,0.514391534391534,0.0234144695386679,0.0428817311797134,-0.0428817311797134,0.443851086600906,0.96,0.762824569811103,0.626243386243386,0.0114447477272148,0.0451843734335461,-0.0451843734335461,0.551915091945203,1
AKT1,KDR,-0.291997026562632,0.077989417989418,0.0232815122949331,0.0247896040589549,-0.0247896040589549,0.0372105193124372,1,0.50069052796645,0.0270899470899471,0.0139835412562751,0.00497260293375617,-0.00497260293375617,0.0189100152639182,1,-0.299748152232059,0.0907936507936508,0.0222047699297686,0.0282079848660425,-0.0282079848660425,0.0443915156890109,1,0.513265614558655,0.0288888888888889,0.0158572006738832,0.00677832191124576,-0.00677832191124576,0.0177385493448896,1
AKT1,KIT,-0.21366158518554,0.185079365079365,0.021413543522987,0.0348431635340107,-0.0348431635340107,0.127762361065917,1,0.689215615571794,0.332275132275132,0.0119228812999435,0.0288020542452875,-0.0288020542452875,0.284895753041634,1,-0.250850264489187,0.157671957671958,0.0222450799045737,0.0280177671849594,-0.0280177671849594,0.111582730652699,1,0.686528114377571,0.30994708994709,0.0136506406917574,0.0242603304954975,-0.0242603304954975,0.270038846281997,1
AKT1,LCK,0.0172666126541016,0.640634920634921,0.0313591375526684,0.0673336611747198,-0.0673336611747198,0.529871048002507,0.72,0.779070783099046,0.735978835978836,0.0130107888038191,0.0449624280422236,-0.0449624280422236,0.662015641849378,1,0.0277844820494671,0.648148148148148,0.027456259907993,0.0591045112615672,-0.0591045112615672,0.55092122712287,0.86,0.797661752930149,0.748148148148148,0.0107740076077767,0.0363598290878479,-0.0363598290878479,0.688336229298639,1
AKT1,MAP2K1,0.393309918714805,0.982645502645503,0.0302885343920866,0.00763678363737874,-0.00763678363737874,0.970082993562015,1,0.852246958454469,0.985502645502645,0.00922464079583574,0.00798566642301266,-0.00798566642301266,0.972366224236789,1,0.430164447781887,0.987301587301587,0.0226038622039157,0.00623296390871907,-0.00623296390871907,0.977048361671744,1,0.869321948399051,0.989206349206349,0.00694719479474871,0.00282006925263457,-0.00282006925263457,0.984567335285765,1
AKT1,MAPK1,-0.0397612320082411,0.52031746031746,0.0234060738196247,0.0436256402219515,-0.0436256402219515,0.44855328215235,1,0.740436512856488,0.557566137566137,0.0102933120487228,0.0538825431838904,-0.0538825431838904,0.468929354028638,1,-0.0441621685118154,0.50994708994709,0.0271779015411889,0.0467275485610032,-0.0467275485610032,0.43308027256424,0.96,0.751577561389681,0.560740740740741,0.0109739800509116,0.0502232168269031,-0.0502232168269031,0.478123549060485,1
AKT1,MAPK14,-0.110594638695706,0.378835978835979,0.0272857912311251,0.0591600663018881,-0.0591600663018881,0.281517669769373,1,0.717291228384272,0.438624338624339,0.0140795945267364,0.0530529330929537,-0.0530529330929537,0.35135226368643,1,-0.124289203512862,0.352804232804233,0.0242279768040943,0.0498229053238802,-0.0498229053238802,0.27084555354645,1,0.736382828033288,0.478412698412698,0.0127016270490259,0.042423631402988,-0.042423631402988,0.408625824754783,1
AKT1,MAPKAPK2,0.0450879835028138,0.696402116402116,0.032265051361704,0.0564407752826843,-0.0564407752826843,0.603557041062101,0.96,0.806141659522262,0.854920634920635,0.0110054753430569,0.0458786442965052,-0.0458786442965052,0.779450265052884,1,0.081214535895003,0.745608465608466,0.0286033169136069,0.0463093599968431,-0.0463093599968431,0.669429568413659,1,0.826718792388135,0.885820105820106,0.00992132600861309,0.0400260837330024,-0.0400260837330024,0.819977198079317,1
AKT1,MET,-0.173483703389081,0.252910052910053,0.026123573341573,0.0451874079444751,-0.0451874079444751,0.178576766841391,1,0.660728217737352,0.263386243386243,0.0130511144525764,0.0183064351478331,-0.0183064351478331,0.233272157568058,1,-0.180731419565816,0.253015873015873,0.0239864389093994,0.0399775236238137,-0.0399775236238137,0.1872528466547,1,0.677372712332296,0.287407407407407,0.0132790453738216,0.0199248500566536,-0.0199248500566536,0.254631029064212,1
AKT1,PLK1,0.111745137349725,0.809629629629629,0.0215815486802415,0.0328340007956986,-0.0328340007956986,0.755617698320705,1,0.799674548244984,0.822962962962963,0.00871818174334581,0.0374009914579103,-0.0374009914579103,0.761438332014701,1,0.120380862732763,0.808677248677248,0.0205628658569573,0.0297842541671076,-0.0297842541671076,0.759682150572356,1,0.813760182318764,0.821481481481481,0.00850091073094893,0.0297928848105989,-0.0297928848105989,0.772472185968046,1
AKT1,ROCK1,0.410078038856805,0.987830687830687,0.0384872470225301,0.00822809563759532,-0.00822809563759532,0.974295470506843,1,0.865437345264338,0.992910052910053,0.0124880983082727,0.00904569604685064,-0.00904569604685064,0.978029882912983,1,0.446006317550269,0.991322751322751,0.0335588583261283,0.00826343181781795,-0.00826343181781795,0.97772940598244,1,0.880944406055422,0.994708994708994,0.0106892575898013,0.00370293233980829,-0.00370293233980829,0.988617671010009,1
AKT1,SRC,0.122552778248775,0.826560846560847,0.0204954227583859,0.0319306799356923,-0.0319306799356923,0.774034878066633,1,0.800398259961659,0.82973544973545,0.0100265986731339,0.0381193759088197,-0.0381193759088197,0.767029076365441,1,0.135600263162453,0.830687830687831,0.0233212867816638,0.0339547656012339,-0.0339547656012339,0.774832241273801,1,0.816867973638987,0.836084656084656,0.0090168355174684,0.0327119719975613,-0.0327119719975613,0.782273462148668,1
AKT2,CDK2,-0.0146628156802296,0.573121693121693,0.0243156702626592,0.05014295444071,-0.05014295444071,0.490636533066725,0.72,0.799563623772978,0.821587301587301,0.0102640800296642,0.0350646381498008,-0.0350646381498008,0.763905971830879,1,0.00979322237488539,0.611746031746032,0.023893570137098,0.0459383792231564,-0.0459383792231564,0.536177397923939,0.68,0.813570967302262,0.819047619047619,0.00811605153842274,0.0307402863305559,-0.0307402863305559,0.768479848033855,1
AKT2,CSF1R,-0.124993044859241,0.347619047619048,0.021278157663988,0.0456934698875663,-0.0456934698875663,0.272453289654001,1,0.716423711591558,0.431957671957672,0.0118461612540213,0.0364188619597544,-0.0364188619597544,0.372048644033876,1,-0.122826631414231,0.354814814814815,0.0222804230480315,0.0488030233791489,-0.0488030233791489,0.274533841356115,1,0.721655209791548,0.415661375661376,0.0120617355166919,0.0321956427571298,-0.0321956427571298,0.362699543325897,1
AKT2,EGFR,-0.13206740772443,0.330899470899471,0.0215548533001005,0.046914486834631,-0.046914486834631,0.253725140056503,1,0.768501875771739,0.696084656084656,0.0108213515219278,0.0272771511903859,-0.0272771511903859,0.651213742376471,1,-0.129474370477489,0.340634920634921,0.0251370796652307,0.050815804296791,-0.050815804296791,0.257042922566699,1,0.783797040024317,0.698412698412698,0.00884325424306965,0.0205059107577483,-0.0205059107577483,0.664680475216202,1
AKT2,FGFR1,-0.0755180059131125,0.452910052910053,0.0262082116177121,0.0518190068057524,-0.0518190068057524,0.36766778671459,1,0.678088300584636,0.304761904761905,0.0143629619886749,0.0276689421280773,-0.0276689421280773,0.259246494961218,1,-0.104730149970233,0.396613756613757,0.0225626218060731,0.0485983125463767,-0.0485983125463767,0.316669532474967,1,0.666447990469279,0.263597883597884,0.0127568819426636,0.0209657596196118,-0.0209657596196118,0.229109209023622,1
AKT2,IGF1R,-0.123955518985351,0.34973544973545,0.0227392334870571,0.0506960378331488,-0.0506960378331488,0.26634046749992,1,0.703470071943193,0.38042328042328,0.0120795625392791,0.0302768031025997,-0.0302768031025997,0.330617939319504,1,-0.0977334035207405,0.408994708994709,0.0215434334007688,0.0446947921642336,-0.0446947921642336,0.335471775884545,1,0.723355499122261,0.423492063492063,0.010176068972299,0.0254300973430985,-0.0254300973430985,0.381659553362666,1
AKT2,JAK2,-0.140126721001372,0.315343915343915,0.0225135217102045,0.0509741959186315,-0.0509741959186315,0.231491363057766,1,0.737030181870396,0.539365079365079,0.0107523024755985,0.0482378301677528,-0.0482378301677528,0.460013848739126,1,-0.118224505044444,0.365820105820106,0.0189644931353022,0.0414277708816829,-0.0414277708816829,0.297671422719737,1,0.754282652982699,0.577671957671958,0.00978156593968774,0.044968018614073,-0.044968018614073,0.503699567051808,1
AKT2,KDR,-0.120960085623461,0.356084656084656,0.0214175853324563,0.0458432644810459,-0.0458432644810459,0.280672486013335,1,0.577296926004868,0.0921693121693122,0.0148388773160221,0.00875556244098791,-0.00875556244098791,0.0777664119538871,1,-0.138802437345145,0.322222222222222,0.0211266233412031,0.042707643496649,-0.042707643496649,0.251968148670235,1,0.5805669624246,0.0976719576719577,0.0142186453554588,0.0143497586595194,-0.0143497586595194,0.0740666046770483,1
AKT2,KIT,-0.0932409771935299,0.416931216931217,0.0195191196518684,0.0405072139288715,-0.0405072139288715,0.350296850018223,1,0.739582427350674,0.556190476190476,0.0101249872955579,0.0412013973712902,-0.0412013973712902,0.488414177514704,1,-0.106778209756081,0.388253968253968,0.0216655478510813,0.0451480699377751,-0.0451480699377751,0.313985393206328,1,0.737417894723954,0.482328042328042,0.0107380773942537,0.03582734547029,-0.03582734547029,0.423392059029415,1
AKT2,LCK,0.021305191327937,0.651216931216931,0.0245188934830113,0.0506914171100627,-0.0506914171100627,0.567829550070878,0.82,0.790180304047466,0.781269841269841,0.0097951949186098,0.0298847899190022,-0.0298847899190022,0.732109361853083,1,0.0257225285413025,0.645396825396825,0.0256711286621375,0.052022465560027,-0.052022465560027,0.559819869550581,0.82,0.804503217376793,0.776190476190476,0.00779615287652622,0.0235713773688778,-0.0235713773688778,0.737415560418672,1
AKT2,MAP2K1,0.0521247587384028,0.708359788359788,0.0323951149548222,0.0616442781235262,-0.0616442781235262,0.606954950846587,0.94,0.788335761534663,0.773121693121693,0.0120637422845833,0.0409231266990312,-0.0409231266990312,0.705803149701787,1,0.055473373935657,0.703597883597884,0.0246448655344876,0.04375483734351,-0.04375483734351,0.63162117616781,0.98,0.80263484812121,0.766984126984127,0.00766719648937628,0.03308482496116,-0.03308482496116,0.712559589923019,1
AKT2,MAPK1,-0.0330182363164829,0.533756613756614,0.0251809482331051,0.0517929805132416,-0.0517929805132416,0.448557160812331,0.9,0.756635210887095,0.651005291005291,0.0110057576085202,0.039143807346844,-0.039143807346844,0.586613727919733,1,-0.0241256224604189,0.546878306878307,0.02448100604513,0.0451464248374535,-0.0451464248374535,0.472612438020696,0.82,0.765550088114203,0.64042328042328,0.0095999031308612,0.0358369120997216,-0.0358369120997216,0.581471560019238,1
AKT2,MAPK14,-0.119309355043876,0.358835978835979,0.0268700343125172,0.0570629162439447,-0.0570629162439447,0.26496748161469,1,0.71764962114116,0.437354497354497,0.0112350095808702,0.0379228303011855,-0.0379228303011855,0.374971441509047,1,-0.116121225396187,0.370793650793651,0.0238039308936235,0.0502954002589984,-0.0502954002589984,0.288057717367598,1,0.736015218640703,0.475026455026455,0.0109004775104811,0.0405817564699266,-0.0405817564699266,0.408269465633425,1
AKT2,MAPKAPK2,-0.00512058899828181,0.596084656084656,0.0257422809174034,0.0527327771999524,-0.0527327771999524,0.509339237590734,0.62,0.809785307285084,0.873968253968254,0.00990978315356458,0.0320449876274381,-0.0320449876274381,0.821254249321118,1,0.00848199536449496,0.608994708994709,0.0258484359268236,0.0534285147760905,-0.0534285147760905,0.52110480218804,0.56,0.822351375849417,0.862433862433862,0.00803214233529378,0.0328428737451254,-0.0328428737451254,0.808407335123131,1
AKT2,MET,-0.118037946452466,0.364021164021164,0.0219848379682895,0.0478882360134759,-0.0478882360134759,0.285245015778996,1,0.694040747600465,0.35005291005291,0.0134598244984357,0.0299182267618515,-0.0299182267618515,0.300837427029664,1,-0.122989489969387,0.355449735449736,0.0261060490466793,0.0512947468839337,-0.0512947468839337,0.271069876825665,1,0.707103264976276,0.368253968253968,0.0127040946415925,0.026183685677534,-0.026183685677534,0.325181805314425,1
AKT2,PLK1,-0.0257906539281886,0.548253968253968,0.0251190176030074,0.0519829146024946,-0.0519829146024946,0.462742073732865,0.9,0.788258695519228,0.773650793650793,0.00878850983868474,0.0274885056673978,-0.0274885056673978,0.728432201827924,1,-0.0191035541866567,0.555978835978836,0.0271133651120055,0.0488314623147636,-0.0488314623147636,0.47565108047105,0.8,0.801256036452046,0.757354497354497,0.0079722581555267,0.0290982712555787,-0.0290982712555787,0.70948784113907,1
AKT2,ROCK1,0.183702357652541,0.903597883597884,0.019891626413903,0.0206804157655475,-0.0206804157655475,0.869578599663558,1,0.82690964948637,0.943597883597884,0.00687299810773545,0.0178744012711133,-0.0178744012711133,0.914194493506902,1,0.192505097682733,0.898624338624339,0.0224372985834364,0.0237430835824797,-0.0237430835824797,0.85956696613116,1,0.838069295533253,0.937142857142857,0.00664962713074005,0.0207176775574904,-0.0207176775574904,0.903062277560785,1
AKT2,SRC,0.0426102459135078,0.694708994708995,0.0210635423367291,0.0412652726450496,-0.0412652726450496,0.626827621207888,0.98,0.791437065894563,0.786984126984127,0.00809412998859278,0.0294262770520111,-0.0294262770520111,0.738577901233569,1,0.0543330313404547,0.701164021164021,0.0277983308371578,0.0519097759492533,-0.0519097759492533,0.615772439727499,1,0.805910334614532,0.783597883597884,0.00811402852699158,0.0310592302514049,-0.0310592302514049,0.732505449834322,1
CDK2,CSF1R,-0.00423001152192447,0.597989417989418,0.0236949059591959,0.0522744459219273,-0.0522744459219273,0.511997954447848,0.58,0.756461430973396,0.65015873015873,0.0107081891735579,0.0343335918496395,-0.0343335918496395,0.593679971566073,1,-0.00619872334226358,0.57978835978836,0.0245157860191195,0.0472527876744688,-0.0472527876744688,0.502057524063859,0.6,0.759829365322029,0.610476190476191,0.0104414733950967,0.0426894462305775,-0.0426894462305775,0.540252051426891,1
CDK2,EGFR,0.0661704894707915,0.735978835978836,0.025755448095485,0.043908122992357,-0.043908122992357,0.663749973656409,1,0.827079334940071,0.943492063492063,0.00677949640784782,0.0228123874462738,-0.0228123874462738,0.905965686142943,1,0.0582623460421634,0.706666666666667,0.0266764291341396,0.0502308379265229,-0.0502308379265229,0.624036938277537,0.98,0.836316592384921,0.92994708994709,0.00713827214660361,0.024388806639,-0.024388806639,0.889827503025935,1
CDK2,FGFR1,-0.351165873898119,0.0360846560846561,0.0187635863433431,0.00722546385220364,-0.00722546385220364,0.0241987680477811,1,0.61692225459928,0.165185185185185,0.0124951400619542,0.0196025301388396,-0.0196025301388396,0.132939023106794,1,-0.367321199719268,0.031957671957672,0.0211334971478063,0.00755555495062724,-0.00755555495062724,0.0195287840638901,1,0.608255047199236,0.140846560846561,0.0137171745968912,0.0161013700463281,-0.0161013700463281,0.114359807120351,1
CDK2,IGF1R,0.125059522568575,0.831957671957672,0.0168328281341754,0.0269272188398637,-0.0269272188398637,0.787662396966096,1,0.775074196120691,0.721904761904762,0.00918385301380024,0.0246590458099515,-0.0246590458099515,0.681340631547392,1,0.130436248579958,0.824761904761905,0.0242763202237295,0.0359432485952719,-0.0359432485952719,0.765635260822682,1,0.787502556705385,0.710899470899471,0.00858429691462143,0.0238247560724838,-0.0238247560724838,0.671707747160235,1
CDK2,JAK2,0.221837102028551,0.941058201058201,0.0210768552911674,0.0161764186116743,-0.0161764186116743,0.914447992441997,1,0.829617118769695,0.954074074074074,0.00716242545649724,0.0184973732764232,-0.0184973732764232,0.923645895034358,1,0.225999041683628,0.92973544973545,0.0270700943792305,0.0213264472306284,-0.0213264472306284,0.894653444041066,1,0.838578226066032,0.937777777777778,0.00781112116117691,0.0248529019592587,-0.0248529019592587,0.896894754054797,1
