support_kind,surface,support_a,support_b,edge_rank_spearman
scaffold,raw,38,41,0.985051634321406
scaffold,raw,38,42,0.988834214681556
scaffold,raw,38,43,0.987738980960254
scaffold,raw,38,44,0.989357337497321
scaffold,raw,38,45,0.984280071907518
scaffold,raw,38,46,0.988500045926334
scaffold,raw,38,47,0.988241108880404
scaffold,raw,38,48,0.987630507332905
scaffold,raw,38,49,0.985601000756691
scaffold,raw,39,40,0.990025675007764
scaffold,raw,39,41,0.988050405245225
scaffold,raw,39,42,0.991658028141908
scaffold,raw,39,43,0.989427320482708
scaffold,raw,39,44,0.984972903462846
scaffold,raw,39,45,0.984385046385598
scaffold,raw,39,46,0.991808491560489
scaffold,raw,39,47,0.988113389932073
scaffold,raw,39,48,0.992263380965503
scaffold,raw,39,49,0.987200111972777
scaffold,raw,40,41,0.988171125895017
scaffold,raw,40,42,0.991703517082409
scaffold,raw,40,43,0.988720492330302
scaffold,raw,40,44,0.988804471912766
scaffold,raw,40,45,0.984264325735806
scaffold,raw,40,46,0.990158642679999
scaffold,raw,40,47,0.988828965957652
scaffold,raw,40,48,0.987543028601171
scaffold,raw,40,49,0.988027660774974
scaffold,raw,41,42,0.986556268507219
scaffold,raw,41,43,0.984278322332883
scaffold,raw,41,44,0.986204604005651
scaffold,raw,41,45,0.984839935790611
scaffold,raw,41,46,0.986872941516094
scaffold,raw,41,47,0.98387242101764
scaffold,raw,41,48,0.983811185905427
scaffold,raw,41,49,0.979043595025959
scaffold,raw,42,43,0.989735245618409
scaffold,raw,42,44,0.985513522024958
scaffold,raw,42,45,0.988167626745748
scaffold,raw,42,46,0.991932711359551
scaffold,raw,42,47,0.989250613444606
scaffold,raw,42,48,0.989297851959742
scaffold,raw,42,49,0.988538536568297
scaffold,raw,43,44,0.986872941516094
scaffold,raw,43,45,0.990527802927913
scaffold,raw,43,46,0.989667012207657
scaffold,raw,43,47,0.991715764104852
scaffold,raw,43,48,0.986813455978515
scaffold,raw,43,49,0.985396300524435
scaffold,raw,44,45,0.983240824574525
scaffold,raw,44,46,0.986706731925801
scaffold,raw,44,47,0.986795960232169
scaffold,raw,44,48,0.982736947079741
scaffold,raw,44,49,0.981788677627752
scaffold,raw,45,46,0.985873934399699
scaffold,raw,45,47,0.988844712129364
scaffold,raw,45,48,0.984414789154387
scaffold,raw,45,49,0.98058846942837
scaffold,raw,46,47,0.987789718624659
scaffold,raw,46,48,0.988062652267668
scaffold,raw,46,49,0.987320832622569
scaffold,raw,47,48,0.989198126205566
scaffold,raw,47,49,0.986402305939369
scaffold,raw,48,49,0.988827216383017
random,residual,0,1,0.981174576930984
random,residual,0,2,0.982549742593832
random,residual,0,3,0.982051113822952
random,residual,0,4,0.984621238961278
random,residual,0,5,0.985665735018174
random,residual,0,6,0.984540758528083
random,residual,0,7,0.978607950941927
random,residual,0,8,0.983195335634024
random,residual,0,9,0.982075607867837
random,residual,0,10,0.979503733154877
random,residual,0,11,0.982143841278589
random,residual,0,12,0.986454793178409
random,residual,0,13,0.982091354039549
random,residual,0,14,0.98400363911524
random,residual,0,15,0.982943396886632
random,residual,0,16,0.981673205701864
random,residual,0,17,0.981911147852178
random,residual,0,18,0.98526683200147
random,residual,0,19,0.979482738259261
random,residual,0,20,0.984197841899688
random,residual,0,21,0.978875635861031
random,residual,0,22,0.981017115213864
random,residual,0,23,0.982500754504061
random,residual,0,24,0.982829674535379
random,residual,0,25,0.977444483809874
random,residual,0,26,0.979377763781181
random,residual,0,27,0.981629466335997
random,residual,0,28,0.983966898047912
random,residual,0,29,0.980418760688808
random,residual,0,30,0.980488743674194
random,residual,0,31,0.977892374916349
random,residual,0,32,0.986398806790099
random,residual,0,33,0.985831944608467
random,residual,0,34,0.984547756826622
random,residual,0,35,0.977969356200274
random,residual,0,36,0.9808019175338
random,residual,0,37,0.978907128204455
random,residual,0,38,0.980086341508221
random,residual,0,39,0.982943396886632
random,residual,0,40,0.975379985740967
random,residual,0,41,0.982416774921597
random,residual,0,42,0.979584213588071
random,residual,0,43,0.984204840198227
random,residual,0,44,0.981456258447165
random,residual,0,45,0.981228813744658
random,residual,0,46,0.981106343520232
random,residual,0,47,0.983903913361064
random,residual,0,48,0.981652210806248
random,residual,0,49,0.982054612972221
random,residual,1,2,0.984643983431528
random,residual,1,3,0.983275816067219
random,residual,1,4,0.981814921247272
random,residual,1,5,0.98789119395347
random,residual,1,6,0.983547000135592
random,residual,1,7,0.983125352648637
random,residual,1,8,0.982773688147069
random,residual,1,9,0.985014893254078
random,residual,1,10,0.983786691860541
random,residual,1,11,0.983102608178387
random,residual,1,12,0.985735718003561
random,residual,1,13,0.983667720785384
random,residual,1,14,0.985735718003561
random,residual,1,15,0.985898428444585
random,residual,1,16,0.983730705472232
random,residual,1,17,0.985840692481641
random,residual,1,18,0.985091874538003
random,residual,1,19,0.979019100981074
random,residual,1,20,0.983134100521811
random,residual,1,21,0.979885140425234
random,residual,1,22,0.980973375847997
random,residual,1,23,0.985154859224851
random,residual,1,24,0.986776714911187
random,residual,1,25,0.982063360845395
random,residual,1,26,0.981879655508754
random,residual,1,27,0.98421708722067
random,residual,1,28,0.983083362857405
random,residual,1,29,0.979825654887656
random,residual,1,30,0.985609748629864
random,residual,1,31,0.986816955127785
random,residual,1,32,0.977294020391293
random,residual,1,33,0.986892186837075
random,residual,1,34,0.986064638034878
random,residual,1,35,0.979792412969597
random,residual,1,36,0.982679211116797
random,residual,1,37,0.984042129757203
random,residual,1,38,0.982850669430995
random,residual,1,39,0.983331802455528
random,residual,1,40,0.97641573392469
random,residual,1,41,0.980500990696637
random,residual,1,42,0.987102135793235
random,residual,1,43,0.985478530532265
random,residual,1,44,0.982098352338088
random,residual,1,45,0.986706731925801
random,residual,1,46,0.984601993640296
random,residual,1,47,0.981914647001448
random,residual,1,48,0.984098116145512
random,residual,1,49,0.976564447768636
random,residual,2,3,0.983368543522856
random,residual,2,4,0.980516736868349
random,residual,2,5,0.988097643760361
random,residual,2,6,0.983608235247806
random,residual,2,7,0.982696706863144
random,residual,2,8,0.984077121249896
random,residual,2,9,0.9815892261194
random,residual,2,10,0.984045628906472
random,residual,2,11,0.984776951103763
random,residual,2,12,0.983296810962835
random,residual,2,13,0.983786691860541
random,residual,2,14,0.988041657372052
random,residual,2,15,0.987158122181545
random,residual,2,16,0.982173584047379
random,residual,2,17,0.98416459998163
random,residual,2,18,0.98103461096021
random,residual,2,19,0.980315535785362
random,residual,2,20,0.983798938882984
random,residual,2,21,0.986573764253566
random,residual,2,22,0.980889396265533
random,residual,2,23,0.985329816688318
random,residual,2,24,0.982714202609491
random,residual,2,25,0.980635707943506
random,residual,2,26,0.984281821482152
random,residual,2,27,0.984509266184659
random,residual,2,28,0.98208785489028
random,residual,2,29,0.983692214830269
random,residual,2,30,0.983693964404904
random,residual,2,31,0.980651454115218
random,residual,2,32,0.984992148783827
random,residual,2,33,0.984603743214931
random,residual,2,34,0.9835574975834
random,residual,2,35,0.98035227685269
random,residual,2,36,0.983540001837053
random,residual,2,37,0.980432757285885
random,residual,2,38,0.982509502377235
random,residual,2,39,0.983975645921086
random,residual,2,40,0.98127080353589
random,residual,2,41,0.983513758217534
random,residual,2,42,0.981325040349565
random,residual,2,43,0.98221907298788
random,residual,2,44,0.984316812974846
random,residual,2,45,0.98502714027652
random,residual,2,46,0.984783949402302
random,residual,2,47,0.982908405393939
random,residual,2,48,0.983615233546344
random,residual,2,49,0.978119819618855
random,residual,3,4,0.980994370743613
random,residual,3,5,0.98387592016691
random,residual,3,6,0.982637221325565
random,residual,3,7,0.97941100569924
random,residual,3,8,0.978434743053095
random,residual,3,9,0.980724936249874
random,residual,3,10,0.980254300673149
random,residual,3,11,0.978182804305703
random,residual,3,12,0.985142612202408
random,residual,3,13,0.979503733154877
random,residual,3,14,0.981414268655933
random,residual,3,15,0.985284327747816
random,residual,3,16,0.980847406474301
random,residual,3,17,0.982068609569299
random,residual,3,18,0.982103601061992
random,residual,3,19,0.980005861075026
random,residual,3,20,0.983931906555219
random,residual,3,21,0.982581234937256
random,residual,3,22,0.982133343830781
random,residual,3,23,0.982733447930472
random,residual,3,24,0.984332559146558
random,residual,3,25,0.976870623329703
random,residual,3,26,0.983660722486846
random,residual,3,27,0.983921409107411
random,residual,3,28,0.982605728982141
random,residual,3,29,0.981337287372008
random,residual,3,30,0.980684696033277
random,residual,3,31,0.980716188376701
random,residual,3,32,0.979921881492562
random,residual,3,33,0.980368023024402
random,residual,3,34,0.984533760229544
random,residual,3,35,0.976723659060391
random,residual,3,36,0.975570689376146
random,residual,3,37,0.984386795960232
random,residual,3,38,0.981451009723261
random,residual,3,39,0.981533239731091
random,residual,3,40,0.98077217476501
random,residual,3,41,0.980826411578685
random,residual,3,42,0.979822155738386
random,residual,3,43,0.977318514436178
random,residual,3,44,0.981554234626707
random,residual,3,45,0.9818516623146
random,residual,3,46,0.980602466025448
random,residual,3,47,0.982149090002493
random,residual,3,48,0.982346791936211
random,residual,3,49,0.981122089691944
random,residual,4,5,0.983945903152296
random,residual,4,6,0.986139869744169
random,residual,4,7,0.977164551868327
random,residual,4,8,0.982390531302077
random,residual,4,9,0.983398286291645
random,residual,4,10,0.979503733154877
random,residual,4,11,0.98487317770867
random,residual,4,12,0.986374312745214
random,residual,4,13,0.98398089464499
random,residual,4,14,0.985084876239465
random,residual,4,15,0.984117361466494
random,residual,4,16,0.97946349293828
random,residual,4,17,0.980266547695592
random,residual,4,18,0.983526005239976
random,residual,4,19,0.982012623180989
random,residual,4,20,0.987205360696681
random,residual,4,21,0.984369300213886
random,residual,4,22,0.979788913820328
random,residual,4,23,0.987203611122046
random,residual,4,24,0.980901643287976
random,residual,4,25,0.981699449321384
random,residual,4,26,0.983457771829224
random,residual,4,27,0.981193822251965
random,residual,4,28,0.980541230913234
random,residual,4,29,0.980997869892882
random,residual,4,30,0.984629986834451
random,residual,4,31,0.980940133929938
random,residual,4,32,0.981461507171069
random,residual,4,33,0.984131358063571
random,residual,4,34,0.98305886881252
random,residual,4,35,0.982859417304168
random,residual,4,36,0.980927886907496
random,residual,4,37,0.982238318308861
random,residual,4,38,0.977192545062482
random,residual,4,39,0.984061375078184
random,residual,4,40,0.978739169039527
random,residual,4,41,0.979965620858429
random,residual,4,42,0.983781443136638
random,residual,4,43,0.980761677317202
random,residual,4,44,0.98332130500772
random,residual,4,45,0.986554518932585
random,residual,4,46,0.979514230602685
random,residual,4,47,0.982960892632979
random,residual,4,48,0.982068609569299
random,residual,4,49,0.981926894023891
random,residual,5,6,0.983043122640808
random,residual,5,7,0.985375305628819
random,residual,5,8,0.98573921715283
random,residual,5,9,0.983167342439869
random,residual,5,10,0.986685737030185
random,residual,5,11,0.985674482891347
random,residual,5,12,0.987966425662761
random,residual,5,13,0.98629033316275
random,residual,5,14,0.984509266184659
random,residual,5,15,0.986033145691454
random,residual,5,16,0.983125352648637
random,residual,5,17,0.985384053501992
random,residual,5,18,0.983753449942483
random,residual,5,19,0.982574236638717
random,residual,5,20,0.987415309652841
random,residual,5,21,0.985594002458153
random,residual,5,22,0.983237325425256
random,residual,5,23,0.984862680260862
random,residual,5,24,0.986865943217555
random,residual,5,25,0.981751936560424
random,residual,5,26,0.985170605396563
random,residual,5,27,0.981554234626707
random,residual,5,28,0.989481557296382
random,residual,5,29,0.981463256745704
random,residual,5,30,0.986199355281747
random,residual,5,31,0.985165356672659
random,residual,5,32,0.984488271289043
random,residual,5,33,0.987044399830291
random,residual,5,34,0.987966425662761
random,residual,5,35,0.981960135941949
random,residual,5,36,0.982126345532243
random,residual,5,37,0.984862680260862
random,residual,5,38,0.980780922638184
random,residual,5,39,0.985746215451369
random,residual,5,40,0.980514987293714
random,residual,5,41,0.982093103614184
random,residual,5,42,0.986697984052627
random,residual,5,43,0.985347312434664
random,residual,5,44,0.984421787452926
random,residual,5,45,0.987441553272361
random,residual,5,46,0.984110363167955
random,residual,5,47,0.985847690780179
random,residual,5,48,0.985018392403347
random,residual,5,49,0.983170841589139
random,residual,6,7,0.978590455195581
random,residual,6,8,0.980443254733693
random,residual,6,9,0.980158074068242
random,residual,6,10,0.977748909796306
random,residual,6,11,0.981613720164285
random,residual,6,12,0.985314070516606
random,residual,6,13,0.982714202609491
random,residual,6,14,0.98442353702756
random,residual,6,15,0.984792697275475
random,residual,6,16,0.982121096808339
random,residual,6,17,0.982296054271805
random,residual,6,18,0.985291326046355
random,residual,6,19,0.979432000594855
random,residual,6,20,0.984929164096979
random,residual,6,21,0.985076128366291
random,residual,6,22,0.979068089070845
random,residual,6,23,0.985559010965459
random,residual,6,24,0.982668713668989
random,residual,6,25,0.982107100211261
random,residual,6,26,0.980931386056765
random,residual,6,27,0.979619205080765
random,residual,6,28,0.982733447930472
random,residual,6,29,0.980730184973778
random,residual,6,30,0.981503496962301
random,residual,6,31,0.978434743053095
random,residual,6,32,0.981211317998312
random,residual,6,33,0.983338800754067
random,residual,6,34,0.982019621479528
random,residual,6,35,0.982810429214397
random,residual,6,36,0.978632444986813
random,residual,6,37,0.98492216579844
random,residual,6,38,0.9796209546554
random,residual,6,39,0.982887410498323
random,residual,6,40,0.981160580333906
random,residual,6,41,0.984642233856894
random,residual,6,42,0.982376534705
random,residual,6,43,0.980649704540584
random,residual,6,44,0.982513001526504
random,residual,6,45,0.983905662935699
random,residual,6,46,0.980611213898621
random,residual,6,47,0.983979145070355
random,residual,6,48,0.98051323771908
random,residual,6,49,0.981032861385576
random,residual,7,8,0.978903629055186
random,residual,7,9,0.979141571205501
random,residual,7,10,0.983174340738408
random,residual,7,11,0.97675340182918
random,residual,7,12,0.980773924339645
random,residual,7,13,0.980338280255613
random,residual,7,14,0.97998486617941
random,residual,7,15,0.983099109029117
random,residual,7,16,0.975789386205479
random,residual,7,17,0.980663701137661
random,residual,7,18,0.981258556513448
random,residual,7,19,0.980983873295805
random,residual,7,20,0.981727442515539
random,residual,7,21,0.981905899128275
random,residual,7,22,0.982896158371496
random,residual,7,23,0.979482738259261
random,residual,7,24,0.983482265874109
random,residual,7,25,0.979547472520744
random,residual,7,26,0.981685452724307
random,residual,7,27,0.981986379561469
random,residual,7,28,0.981968883815123
random,residual,7,29,0.978000848543698
random,residual,7,30,0.979229049937234
random,residual,7,31,0.978802153726375
random,residual,7,32,0.979426751870952
random,residual,7,33,0.980780922638184
random,residual,7,34,0.97885639054005
random,residual,7,35,0.974095797959121
random,residual,7,36,0.978403250709671
random,residual,7,37,0.984815441745726
random,residual,7,38,0.980637457518141
random,residual,7,39,0.985175854120467
random,residual,7,40,0.976853127583356
random,residual,7,41,0.981081849475346
random,residual,7,42,0.983424529911165
random,residual,7,43,0.979337523564583
random,residual,7,44,0.974349486281148
random,residual,7,45,0.981643462933075
random,residual,7,46,0.980744181570856
random,residual,7,47,0.982154338726397
random,residual,7,48,0.98227156022692
random,residual,7,49,0.976865374605799
random,residual,8,9,0.981363530991528
random,residual,8,10,0.982908405393939
random,residual,8,11,0.985104121560446
random,residual,8,12,0.985125116456062
random,residual,8,13,0.98282267623684
random,residual,8,14,0.986981415143443
random,residual,8,15,0.982920652416381
random,residual,8,16,0.981015365639229
random,residual,8,17,0.979438998893394
random,residual,8,18,0.982645969198739
random,residual,8,19,0.97990963447012
random,residual,8,20,0.983527754814611
random,residual,8,21,0.980180818538493
random,residual,8,22,0.980056598739432
random,residual,8,23,0.982518250250408
random,residual,8,24,0.982911904543208
random,residual,8,25,0.982203326816168
random,residual,8,26,0.983212831380371
random,residual,8,27,0.979372515057277
random,residual,8,28,0.981078350326077
random,residual,8,29,0.980856154347474
random,residual,8,30,0.983340550328701
random,residual,8,31,0.98334754862724
random,residual,8,32,0.983069366260328
random,residual,8,33,0.984148853809918
random,residual,8,34,0.980938384355304
random,residual,8,35,0.982101851487357
random,residual,8,36,0.979255293556754
random,residual,8,37,0.982210325114707
random,residual,8,38,0.977540710414781
random,residual,8,39,0.981814921247272
random,residual,8,40,0.97575614428742
random,residual,8,41,0.978586956046311
random,residual,8,42,0.98445327979635
random,residual,8,43,0.985048135172136
random,residual,8,44,0.982987136252499
random,residual,8,45,0.985352561158568
random,residual,8,46,0.982495505780157
random,residual,8,47,0.983828681651774
random,residual,8,48,0.981837665717523
random,residual,8,49,0.980971626273363
random,residual,9,10,0.982023120628797
random,residual,9,11,0.985175854120467
random,residual,9,12,0.984796196424744
random,residual,9,13,0.98200912403172
random,residual,9,14,0.985559010965459
random,residual,9,15,0.98193039317316
random,residual,9,16,0.981902399979005
random,residual,9,17,0.98503063942579
random,residual,9,18,0.981276052259795
random,residual,9,19,0.979561469117821
random,residual,9,20,0.983685216531731
random,residual,9,21,0.978912376928359
random,residual,9,22,0.978600952643389
random,residual,9,23,0.983973896346451
random,residual,9,24,0.986078634631955
random,residual,9,25,0.982883911349054
random,residual,9,26,0.984290569355326
random,residual,9,27,0.982932899438824
random,residual,9,28,0.980072344911144
random,residual,9,29,0.97825278729109
random,residual,9,30,0.982023120628797
random,residual,9,31,0.983540001837053
random,residual,9,32,0.979508981878781
random,residual,9,33,0.983048371364712
random,residual,9,34,0.984629986834451
random,residual,9,35,0.981571730373053
random,residual,9,36,0.978413748157479
random,residual,9,37,0.980688195182546
random,residual,9,38,0.978634194561447
random,residual,9,39,0.981158830759272
random,residual,9,40,0.974431716288977
random,residual,9,41,0.981718694642365
random,residual,9,42,0.98413485721284
random,residual,9,43,0.98660525659699
random,residual,9,44,0.98061471304789
random,residual,9,45,0.982500754504061
random,residual,9,46,0.979648947849554
random,residual,9,47,0.98098562287044
random,residual,9,48,0.984309814676307
random,residual,9,49,0.978144313663741
random,residual,10,11,0.978595703919485
random,residual,10,12,0.986509029992083
random,residual,10,13,0.981144834162194
random,residual,10,14,0.987021655360041
random,residual,10,15,0.988199119089172
random,residual,10,16,0.982826175386109
random,residual,10,17,0.978144313663741
random,residual,10,18,0.981130837565117
random,residual,10,19,0.978873886286397
random,residual,10,20,0.982493756205523
random,residual,10,21,0.979615705931495
random,residual,10,22,0.981416018230568
random,residual,10,23,0.982619725579219
random,residual,10,24,0.986192356983209
random,residual,10,25,0.979529976774397
random,residual,10,26,0.982829674535379
random,residual,10,27,0.984129608488936
random,residual,10,28,0.981081849475346
random,residual,10,29,0.98397739549572
random,residual,10,30,0.984962406015038
random,residual,10,31,0.982156088301032
random,residual,10,32,0.982217323413245
random,residual,10,33,0.982619725579219
random,residual,10,34,0.981764183582867
random,residual,10,35,0.976541703298386
random,residual,10,36,0.980759927742568
random,residual,10,37,0.982880412199784
random,residual,10,38,0.981463256745704
random,residual,10,39,0.981325040349565
random,residual,10,40,0.980653203689853
random,residual,10,41,0.980315535785362
random,residual,10,42,0.982712453034856
random,residual,10,43,0.979383012505085
random,residual,10,44,0.981024113512402
random,residual,10,45,0.982803430915859
random,residual,10,46,0.980056598739432
random,residual,10,47,0.981129087990482
random,residual,10,48,0.983982644219624
random,residual,10,49,0.983512008642899
random,residual,11,12,0.984323811273384
random,residual,11,13,0.982292555122536
random,residual,11,14,0.986034895266089
random,residual,11,15,0.982523498974312
random,residual,11,16,0.980978624571901
random,residual,11,17,0.98158572697013
random,residual,11,18,0.981788677627752
random,residual,11,19,0.977838138102674
random,residual,11,20,0.982978388379325
random,residual,11,21,0.978655189457063
random,residual,11,22,0.977257279323964
random,residual,11,23,0.985940418235816
random,residual,11,24,0.980637457518141
random,residual,11,25,0.983156844992061
random,residual,11,26,0.986979665568809
random,residual,11,27,0.980621711346429
random,residual,11,28,0.981200820550504
random,residual,11,29,0.976557449470098
random,residual,11,30,0.983812935480061
random,residual,11,31,0.98245526556356
random,residual,11,32,0.981129087990482
random,residual,11,33,0.985483779256168
random,residual,11,34,0.985228341359507
random,residual,11,35,0.986502031693545
random,residual,11,36,0.975581186823954
random,residual,11,37,0.979876392552061
random,residual,11,38,0.980698692630354
random,residual,11,39,0.981687202298941
random,residual,11,40,0.975101803374055
random,residual,11,41,0.980506239420541
random,residual,11,42,0.981674955276499
random,residual,11,43,0.986641997664318
random,residual,11,44,0.982026619778067
random,residual,11,45,0.988424814217044
random,residual,11,46,0.979405756975335
random,residual,11,47,0.980962878400189
random,residual,11,48,0.979605208483687
random,residual,11,49,0.979290285049448
random,residual,12,13,0.9838199337786
random,residual,12,14,0.986066387609513
random,residual,12,15,0.986792461082899
random,residual,12,16,0.983485765023379
random,residual,12,17,0.982813928363667
random,residual,12,18,0.984617739812008
random,residual,12,19,0.983438526508243
random,residual,12,20,0.985272080725374
random,residual,12,21,0.983692214830269
random,residual,12,22,0.983232076701352
random,residual,12,23,0.986960420247827
random,residual,12,24,0.988015413752532
random,residual,12,25,0.983884668040083
random,residual,12,26,0.985261583277566
random,residual,12,27,0.983643226740499
random,residual,12,28,0.984908169201363
random,residual,12,29,0.983564495881939
random,residual,12,30,0.987621759459731
random,residual,12,31,0.985112869433619
random,residual,12,32,0.983277565641853
random,residual,12,33,0.987306836025491
random,residual,12,34,0.985343813285395
random,residual,12,35,0.983445524806781
random,residual,12,36,0.980679447309373
random,residual,12,37,0.985028889851155
random,residual,12,38,0.985401549248339
random,residual,12,39,0.985147860926312
random,residual,12,40,0.981386275461778
random,residual,12,41,0.983746451643944
random,residual,12,42,0.98526683200147
random,residual,12,43,0.982282057674728
random,residual,12,44,0.98705139812883
random,residual,12,45,0.986678738731646
random,residual,12,46,0.985023641127251
random,residual,12,47,0.983375541821395
random,residual,12,48,0.984661479177875
random,residual,12,49,0.984521513207102
random,residual,13,14,0.984852182813054
random,residual,13,15,0.983590739501459
random,residual,13,16,0.982499004929427
random,residual,13,17,0.983281064791123
random,residual,13,18,0.98258648366116
random,residual,13,19,0.981417767805202
random,residual,13,20,0.986591259999913
random,residual,13,21,0.981932142747795
random,residual,13,22,0.978768911808317
random,residual,13,23,0.983090361155944
random,residual,13,24,0.98426607531044
random,residual,13,25,0.983730705472232
random,residual,13,26,0.986005152497299
random,residual,13,27,0.983842678248851
random,residual,13,28,0.98468597322276
random,residual,13,29,0.979704934237864
random,residual,13,30,0.983541751411688
random,residual,13,31,0.980940133929938
random,residual,13,32,0.984063124652819
random,residual,13,33,0.984395543833406
random,residual,13,34,0.986220350177363
random,residual,13,35,0.981702948470653
random,residual,13,36,0.980868401369917
random,residual,13,37,0.980800167959165
random,residual,13,38,0.980572723256658
random,residual,13,39,0.981888403381928
random,residual,13,40,0.979232549086503
random,residual,13,41,0.981081849475346
random,residual,13,42,0.985562510114729
random,residual,13,43,0.984841685365246
random,residual,13,44,0.984078870824531
random,residual,13,45,0.984694721095934
random,residual,13,46,0.983519006941437
random,residual,13,47,0.980196564710205
random,residual,13,48,0.98481719132036
random,residual,13,49,0.9811955718266
random,residual,14,15,0.989352088773417
random,residual,14,16,0.984280071907518
random,residual,14,17,0.981804423799464
random,residual,14,18,0.984078870824531
random,residual,14,19,0.981879655508754
random,residual,14,20,0.986257091244691
random,residual,14,21,0.983484015448744
random,residual,14,22,0.982766689848531
random,residual,14,23,0.989329344303166
random,residual,14,24,0.985270331150739
random,residual,14,25,0.982234819159592
random,residual,14,26,0.985048135172136
random,residual,14,27,0.985772459070888
random,residual,14,28,0.981311043752488
random,residual,14,29,0.985205596889256
random,residual,14,30,0.985333315837587
random,residual,14,31,0.983940654428392
random,residual,14,32,0.987607762862654
random,residual,14,33,0.984771702379859
random,residual,14,34,0.98458449789395
random,residual,14,35,0.980740682421586
random,residual,14,36,0.984227584668478
random,residual,14,37,0.981858660613139
random,residual,14,38,0.982868165177341
random,residual,14,39,0.983629230143422
random,residual,14,40,0.980086341508221
random,residual,14,41,0.984677225349587
random,residual,14,42,0.980312036636093
random,residual,14,43,0.983459521403859
random,residual,14,44,0.984780450253032
random,residual,14,45,0.988001417155454
random,residual,14,46,0.98500439580627
random,residual,14,47,0.984000139965971
random,residual,14,48,0.983931906555219
random,residual,14,49,0.983734204621502
random,residual,15,16,0.98534556286003
random,residual,15,17,0.981438762700819
random,residual,15,18,0.985441789464936
random,residual,15,19,0.983235575850621
random,residual,15,20,0.98681520555315
random,residual,15,21,0.98568323076452
random,residual,15,22,0.984614240662739
random,residual,15,23,0.987124880263486
random,residual,15,24,0.98739256518259
random,residual,15,25,0.981995127434643
random,residual,15,26,0.984313313825576
random,residual,15,27,0.984357053191443
random,residual,15,28,0.982052863397587
random,residual,15,29,0.985182852419006
random,residual,15,30,0.985781206944062
random,residual,15,31,0.981307544603218
random,residual,15,32,0.983475267575571
random,residual,15,33,0.9832950613882
random,residual,15,34,0.984710467267646
random,residual,15,35,0.978228293246205
random,residual,15,36,0.982199827666899
random,residual,15,37,0.983067616685693
random,residual,15,38,0.983338800754067
random,residual,15,39,0.982834923259283
random,residual,15,40,0.983996640816701
random,residual,15,41,0.982820926662205
random,residual,15,42,0.983132350947176
random,residual,15,43,0.980742431996221
random,residual,15,44,0.985133864329235
random,residual,15,45,0.986192356983209
random,residual,15,46,0.982934649013459
random,residual,15,47,0.983067616685693
random,residual,15,48,0.986047142288531
random,residual,15,49,0.981914647001448
random,residual,16,17,0.982262812353747
random,residual,16,18,0.982857667729533
random,residual,16,19,0.97199980754679
random,residual,16,20,0.98326881776868
random,residual,16,21,0.982212074689341
random,residual,16,22,0.977246781876157
random,residual,16,23,0.983854925271294
random,residual,16,24,0.981979381262931
random,residual,16,25,0.9802770451434
random,residual,16,26,0.981013616064594
random,residual,16,27,0.97859395434485
random,residual,16,28,0.982091354039549
random,residual,16,29,0.980245552799975
random,residual,16,30,0.983104357753021
random,residual,16,31,0.977112064629287
random,residual,16,32,0.977549458287954
random,residual,16,33,0.987333079645011
random,residual,16,34,0.983345799052605
random,residual,16,35,0.979082085667922
random,residual,16,36,0.979918382343293
random,residual,16,37,0.980429258136616
random,residual,16,38,0.975252266792636
random,residual,16,39,0.976760400127719
random,residual,16,40,0.978209047925223
random,residual,16,41,0.982121096808339
random,residual,16,42,0.980548229211773
random,residual,16,43,0.981804423799464
random,residual,16,44,0.980082842358952
random,residual,16,45,0.979528227199762
random,residual,16,46,0.978695429673661
random,residual,16,47,0.978422496030653
random,residual,16,48,0.978644692009255
random,residual,16,49,0.982827924960744
random,residual,17,18,0.980465999203944
random,residual,17,19,0.978445240500903
random,residual,17,20,0.984276572758248
random,residual,17,21,0.977874879170002
random,residual,17,22,0.97761944127334
random,residual,17,23,0.982960892632979
random,residual,17,24,0.984469025968062
random,residual,17,25,0.975948597497234
random,residual,17,26,0.980222808329725
random,residual,17,27,0.984189094026515
random,residual,17,28,0.982208575540072
random,residual,17,29,0.977507468496722
random,residual,17,30,0.980808915832338
random,residual,17,31,0.981974132539027
random,residual,17,32,0.97833151814965
random,residual,17,33,0.983272316917949
random,residual,17,34,0.985628993950846
random,residual,17,35,0.980765176466472
random,residual,17,36,0.977951860453927
random,residual,17,37,0.981566481649149
random,residual,17,38,0.978090076850066
random,residual,17,39,0.982434270667944
random,residual,17,40,0.976879371202876
random,residual,17,41,0.982394030451347
random,residual,17,42,0.981423016529106
random,residual,17,43,0.983097359454483
random,residual,17,44,0.984035131458664
random,residual,17,45,0.982521749399677
random,residual,17,46,0.982847170281725
random,residual,17,47,0.980556977084946
random,residual,17,48,0.980577971980562
random,residual,17,49,0.977554707011858
random,residual,18,19,0.975296006158503
random,residual,18,20,0.985006145380904
random,residual,18,21,0.980726685824509
random,residual,18,22,0.982037117225875
random,residual,18,23,0.985847690780179
random,residual,18,24,0.980878898817725
random,residual,18,25,0.982304802144979
random,residual,18,26,0.982831424110013
random,residual,18,27,0.980653203689853
random,residual,18,28,0.982458764712829
random,residual,18,29,0.980350527278056
random,residual,18,30,0.982908405393939
random,residual,18,31,0.977836388528039
random,residual,18,32,0.980350527278056
random,residual,18,33,0.984813692171091
random,residual,18,34,0.983889916763987
random,residual,18,35,0.983359795649683
