deleted_target,endpoint,experimental_margin_name,representation,estimate,evaluated_ligands,evaluated_pairs
MET,roc_auc,,target_centered_residual_scaled,0.5493049434601774,120,4955
MET,average_precision,,target_centered_residual_scaled,0.28971836898233944,120,4955
MET,pairwise_concordance,exact_non_ties,two_way_residual,0.5181513344740882,154,22485
MET,pairwise_concordance,absolute_difference_gt_5,two_way_residual,0.5234320484914701,154,18190
MET,pairwise_concordance,absolute_difference_gt_10,two_way_residual,0.5249283752394435,154,14910
MET,pairwise_concordance,absolute_difference_gt_20,two_way_residual,0.5336964409462562,151,10515
MET,roc_auc,,two_way_residual,0.5729424836178899,120,4955
MET,average_precision,,two_way_residual,0.2979995642953787,120,4955
MET,pairwise_concordance,exact_non_ties,docking_target_prior,0.4998269640736256,154,22485
MET,pairwise_concordance,absolute_difference_gt_5,docking_target_prior,0.49737350268737135,154,18190
MET,pairwise_concordance,absolute_difference_gt_10,docking_target_prior,0.5070150479936372,154,14910
MET,pairwise_concordance,absolute_difference_gt_20,docking_target_prior,0.5175607236387766,151,10515
MET,roc_auc,,docking_target_prior,0.4494651562246377,120,4955
MET,average_precision,,docking_target_prior,0.21846690413878372,120,4955
PLK1,pairwise_concordance,exact_non_ties,absolute_vina,0.5126711399607233,154,22470
PLK1,pairwise_concordance,absolute_difference_gt_5,absolute_vina,0.5174106799985665,154,18154
PLK1,pairwise_concordance,absolute_difference_gt_10,absolute_vina,0.5239814701918504,154,14849
PLK1,pairwise_concordance,absolute_difference_gt_20,absolute_vina,0.5427012019381064,150,10385
PLK1,roc_auc,,absolute_vina,0.5209838498663963,111,4704
PLK1,average_precision,,absolute_vina,0.279871452771841,111,4704
PLK1,pairwise_concordance,exact_non_ties,target_centered_unscaled,0.5166642944263365,154,22470
PLK1,pairwise_concordance,absolute_difference_gt_5,target_centered_unscaled,0.5217893574852432,154,18154
PLK1,pairwise_concordance,absolute_difference_gt_10,target_centered_unscaled,0.5234126733685244,154,14849
PLK1,pairwise_concordance,absolute_difference_gt_20,target_centered_unscaled,0.5386439887317852,150,10385
PLK1,roc_auc,,target_centered_unscaled,0.5677387053509345,111,4704
PLK1,average_precision,,target_centered_unscaled,0.3244028381258098,111,4704
PLK1,pairwise_concordance,exact_non_ties,column_standardized,0.516544401798193,154,22470
PLK1,pairwise_concordance,absolute_difference_gt_5,column_standardized,0.5215177406124222,154,18154
PLK1,pairwise_concordance,absolute_difference_gt_10,column_standardized,0.5236112331580787,154,14849
PLK1,pairwise_concordance,absolute_difference_gt_20,column_standardized,0.5393168870768412,150,10385
PLK1,roc_auc,,column_standardized,0.5733558043948912,111,4704
PLK1,average_precision,,column_standardized,0.32534048558414,111,4704
PLK1,pairwise_concordance,exact_non_ties,target_centered_residual_scaled,0.504217082220305,154,22470
PLK1,pairwise_concordance,absolute_difference_gt_5,target_centered_residual_scaled,0.5070854030509436,154,18154
PLK1,pairwise_concordance,absolute_difference_gt_10,target_centered_residual_scaled,0.5080522465367857,154,14849
PLK1,pairwise_concordance,absolute_difference_gt_20,target_centered_residual_scaled,0.5142852061725428,150,10385
PLK1,roc_auc,,target_centered_residual_scaled,0.546062725068143,111,4704
PLK1,average_precision,,target_centered_residual_scaled,0.30532292999533406,111,4704
PLK1,pairwise_concordance,exact_non_ties,two_way_residual,0.5131212205300139,154,22470
PLK1,pairwise_concordance,absolute_difference_gt_5,two_way_residual,0.5183237235568078,154,18154
PLK1,pairwise_concordance,absolute_difference_gt_10,two_way_residual,0.5205522106128301,154,14849
PLK1,pairwise_concordance,absolute_difference_gt_20,two_way_residual,0.5345758102127997,150,10385
PLK1,roc_auc,,two_way_residual,0.5634521038603856,111,4704
PLK1,average_precision,,two_way_residual,0.310464969962089,111,4704
PLK1,pairwise_concordance,exact_non_ties,docking_target_prior,0.49908494806053527,154,22470
PLK1,pairwise_concordance,absolute_difference_gt_5,docking_target_prior,0.49392789599880504,154,18154
PLK1,pairwise_concordance,absolute_difference_gt_10,docking_target_prior,0.5043384124447743,154,14849
PLK1,pairwise_concordance,absolute_difference_gt_20,docking_target_prior,0.5104750818912814,150,10385
PLK1,roc_auc,,docking_target_prior,0.40577455370992516,111,4704
PLK1,average_precision,,docking_target_prior,0.2143112678749258,111,4704
PTK2,pairwise_concordance,exact_non_ties,absolute_vina,0.5142265489348015,154,22582
PTK2,pairwise_concordance,absolute_difference_gt_5,absolute_vina,0.5195142570543096,154,18377
PTK2,pairwise_concordance,absolute_difference_gt_10,absolute_vina,0.5247143747336854,154,15050
PTK2,pairwise_concordance,absolute_difference_gt_20,absolute_vina,0.5435376323674274,151,10596
PTK2,roc_auc,,absolute_vina,0.5531973415912489,122,4989
PTK2,average_precision,,absolute_vina,0.2806413738990238,122,4989
PTK2,pairwise_concordance,exact_non_ties,target_centered_unscaled,0.5216949349115412,154,22582
PTK2,pairwise_concordance,absolute_difference_gt_5,target_centered_unscaled,0.5265172735479232,154,18377
PTK2,pairwise_concordance,absolute_difference_gt_10,target_centered_unscaled,0.5268675931305616,154,15050
PTK2,pairwise_concordance,absolute_difference_gt_20,target_centered_unscaled,0.5375874911867686,151,10596
PTK2,roc_auc,,target_centered_unscaled,0.5747819581498146,122,4989
PTK2,average_precision,,target_centered_unscaled,0.30729358420829933,122,4989
PTK2,pairwise_concordance,exact_non_ties,column_standardized,0.5223567607964081,154,22582
PTK2,pairwise_concordance,absolute_difference_gt_5,column_standardized,0.5265492668421196,154,18377
PTK2,pairwise_concordance,absolute_difference_gt_10,column_standardized,0.5270463720647954,154,15050
PTK2,pairwise_concordance,absolute_difference_gt_20,column_standardized,0.5373477382310484,151,10596
PTK2,roc_auc,,column_standardized,0.5748137711806315,122,4989
PTK2,average_precision,,column_standardized,0.30707888439285475,122,4989
PTK2,pairwise_concordance,exact_non_ties,target_centered_residual_scaled,0.5097907872190116,154,22582
PTK2,pairwise_concordance,absolute_difference_gt_5,target_centered_residual_scaled,0.5114098062361271,154,18377
PTK2,pairwise_concordance,absolute_difference_gt_10,target_centered_residual_scaled,0.5113266102228169,154,15050
PTK2,pairwise_concordance,absolute_difference_gt_20,target_centered_residual_scaled,0.5126932407995507,151,10596
PTK2,roc_auc,,target_centered_residual_scaled,0.5502765202503346,122,4989
PTK2,average_precision,,target_centered_residual_scaled,0.2878694367256252,122,4989
PTK2,pairwise_concordance,exact_non_ties,two_way_residual,0.5198941372863554,154,22582
PTK2,pairwise_concordance,absolute_difference_gt_5,two_way_residual,0.5249360444384337,154,18377
PTK2,pairwise_concordance,absolute_difference_gt_10,two_way_residual,0.524869239235536,154,15050
PTK2,pairwise_concordance,absolute_difference_gt_20,two_way_residual,0.5341203104717097,151,10596
PTK2,roc_auc,,two_way_residual,0.5707897736980238,122,4989
PTK2,average_precision,,two_way_residual,0.294268861433787,122,4989
PTK2,pairwise_concordance,exact_non_ties,docking_target_prior,0.49559489895735204,154,22582
PTK2,pairwise_concordance,absolute_difference_gt_5,docking_target_prior,0.4923203004925379,154,18377
PTK2,pairwise_concordance,absolute_difference_gt_10,docking_target_prior,0.5021348263727153,154,15050
PTK2,pairwise_concordance,absolute_difference_gt_20,docking_target_prior,0.5137219917307485,151,10596
PTK2,roc_auc,,docking_target_prior,0.4508763491438719,122,4989
PTK2,average_precision,,docking_target_prior,0.21822530372918705,122,4989
ROCK1,pairwise_concordance,exact_non_ties,absolute_vina,0.5146597453756475,154,22312
ROCK1,pairwise_concordance,absolute_difference_gt_5,absolute_vina,0.5217387779119455,154,18039
ROCK1,pairwise_concordance,absolute_difference_gt_10,absolute_vina,0.5283720701607937,154,14711
ROCK1,pairwise_concordance,absolute_difference_gt_20,absolute_vina,0.5477783852862385,151,10310
ROCK1,roc_auc,,absolute_vina,0.5521422375386216,121,4949
ROCK1,average_precision,,absolute_vina,0.28059188764862164,121,4949
ROCK1,pairwise_concordance,exact_non_ties,target_centered_unscaled,0.5192479383239376,154,22312
ROCK1,pairwise_concordance,absolute_difference_gt_5,target_centered_unscaled,0.5253228133690517,154,18039
ROCK1,pairwise_concordance,absolute_difference_gt_10,target_centered_unscaled,0.526816196927559,154,14711
ROCK1,pairwise_concordance,absolute_difference_gt_20,target_centered_unscaled,0.5386573101593558,151,10310
ROCK1,roc_auc,,target_centered_unscaled,0.5725428187621469,121,4949
ROCK1,average_precision,,target_centered_unscaled,0.3065667381463286,121,4949
ROCK1,pairwise_concordance,exact_non_ties,column_standardized,0.519832567451513,154,22312
ROCK1,pairwise_concordance,absolute_difference_gt_5,column_standardized,0.5256100079297193,154,18039
ROCK1,pairwise_concordance,absolute_difference_gt_10,column_standardized,0.5274590722170686,154,14711
ROCK1,pairwise_concordance,absolute_difference_gt_20,column_standardized,0.539344078007754,151,10310
ROCK1,roc_auc,,column_standardized,0.5730028836857093,121,4949
ROCK1,average_precision,,column_standardized,0.3065788729883017,121,4949
ROCK1,pairwise_concordance,exact_non_ties,target_centered_residual_scaled,0.5073594005835214,154,22312
ROCK1,pairwise_concordance,absolute_difference_gt_5,target_centered_residual_scaled,0.5103393005682307,154,18039
ROCK1,pairwise_concordance,absolute_difference_gt_10,target_centered_residual_scaled,0.5114750859037518,154,14711
ROCK1,pairwise_concordance,absolute_difference_gt_20,target_centered_residual_scaled,0.5144646271870867,151,10310
ROCK1,roc_auc,,target_centered_residual_scaled,0.5512966942534306,121,4949
ROCK1,average_precision,,target_centered_residual_scaled,0.28445044311612316,121,4949
ROCK1,pairwise_concordance,exact_non_ties,two_way_residual,0.516822606493004,154,22312
ROCK1,pairwise_concordance,absolute_difference_gt_5,two_way_residual,0.5226675534503203,154,18039
ROCK1,pairwise_concordance,absolute_difference_gt_10,two_way_residual,0.5242375434876877,154,14711
ROCK1,pairwise_concordance,absolute_difference_gt_20,two_way_residual,0.5346586218557997,151,10310
ROCK1,roc_auc,,two_way_residual,0.5699089260497993,121,4949
ROCK1,average_precision,,two_way_residual,0.2942074670331944,121,4949
ROCK1,pairwise_concordance,exact_non_ties,docking_target_prior,0.49791795634491487,154,22312
ROCK1,pairwise_concordance,absolute_difference_gt_5,docking_target_prior,0.49532202900832717,154,18039
ROCK1,pairwise_concordance,absolute_difference_gt_10,docking_target_prior,0.5048953924000662,154,14711
ROCK1,pairwise_concordance,absolute_difference_gt_20,docking_target_prior,0.5131597137154921,151,10310
ROCK1,roc_auc,,docking_target_prior,0.4504021134233119,121,4949
ROCK1,average_precision,,docking_target_prior,0.21987689564320775,121,4949
SRC,pairwise_concordance,exact_non_ties,absolute_vina,0.5131502192557825,154,22508
SRC,pairwise_concordance,absolute_difference_gt_5,absolute_vina,0.5174356496129621,154,18316
SRC,pairwise_concordance,absolute_difference_gt_10,absolute_vina,0.5267021904578733,153,15065
SRC,pairwise_concordance,absolute_difference_gt_20,absolute_vina,0.5425648056006014,151,10686
SRC,roc_auc,,absolute_vina,0.5503781021091346,123,5031
SRC,average_precision,,absolute_vina,0.27639062320335067,123,5031
SRC,pairwise_concordance,exact_non_ties,target_centered_unscaled,0.5199756022648646,154,22508
SRC,pairwise_concordance,absolute_difference_gt_5,target_centered_unscaled,0.5234899193213143,154,18316
SRC,pairwise_concordance,absolute_difference_gt_10,target_centered_unscaled,0.5290827384341183,153,15065
SRC,pairwise_concordance,absolute_difference_gt_20,target_centered_unscaled,0.5372283467623379,151,10686
SRC,roc_auc,,target_centered_unscaled,0.5749634339531361,123,5031
SRC,average_precision,,target_centered_unscaled,0.30586205815588025,123,5031
SRC,pairwise_concordance,exact_non_ties,column_standardized,0.5189104789865439,154,22508
SRC,pairwise_concordance,absolute_difference_gt_5,column_standardized,0.5219688382338946,154,18316
SRC,pairwise_concordance,absolute_difference_gt_10,column_standardized,0.5269791816360677,153,15065
SRC,pairwise_concordance,absolute_difference_gt_20,column_standardized,0.5358037101407735,151,10686
SRC,roc_auc,,column_standardized,0.5737368300190641,123,5031
SRC,average_precision,,column_standardized,0.3047162145387857,123,5031
SRC,pairwise_concordance,exact_non_ties,target_centered_residual_scaled,0.5057512544331427,154,22508
SRC,pairwise_concordance,absolute_difference_gt_5,target_centered_residual_scaled,0.5062978344360674,154,18316
SRC,pairwise_concordance,absolute_difference_gt_10,target_centered_residual_scaled,0.5096886837134058,153,15065
SRC,pairwise_concordance,absolute_difference_gt_20,target_centered_residual_scaled,0.5107866506592699,151,10686
SRC,roc_auc,,target_centered_residual_scaled,0.5511577890008477,123,5031
SRC,average_precision,,target_centered_residual_scaled,0.2879209517842059,123,5031
SRC,pairwise_concordance,exact_non_ties,two_way_residual,0.5170047410411733,154,22508
SRC,pairwise_concordance,absolute_difference_gt_5,two_way_residual,0.5209139822833809,154,18316
SRC,pairwise_concordance,absolute_difference_gt_10,two_way_residual,0.5264587726285263,153,15065
SRC,pairwise_concordance,absolute_difference_gt_20,two_way_residual,0.5340094393650201,151,10686
SRC,roc_auc,,two_way_residual,0.5702612536626733,123,5031
SRC,average_precision,,two_way_residual,0.29414171626797686,123,5031
SRC,pairwise_concordance,exact_non_ties,docking_target_prior,0.4978101676627897,154,22508
SRC,pairwise_concordance,absolute_difference_gt_5,docking_target_prior,0.49504394526770285,154,18316
SRC,pairwise_concordance,absolute_difference_gt_10,docking_target_prior,0.5038910823112878,153,15065
SRC,pairwise_concordance,absolute_difference_gt_20,docking_target_prior,0.510819878138992,151,10686
SRC,roc_auc,,docking_target_prior,0.4488633611700987,123,5031
SRC,average_precision,,docking_target_prior,0.2158809745767216,123,5031
