evaluation_identity,representation,experimental_margin_name,experimental_margin_percentage_points,pairwise_concordance,evaluated_pairs
YDRWIFAFQIMEOP-UHFFFAOYSA-N,column_standardized,absolute_difference_gt_20,20.0,0.5230769230769231,65
YJFKREHADGLMHG-UHFFFAOYSA-N,column_standardized,absolute_difference_gt_20,20.0,0.5040650406504065,123
YOELZIQOLWZLQC-UHFFFAOYSA-N,column_standardized,absolute_difference_gt_20,20.0,0.7678571428571429,56
YVFNRXBPVWUZRV-UHFFFAOYSA-N,column_standardized,absolute_difference_gt_20,20.0,,0
YVNIOYKTDJGJGM-UHFFFAOYSA-N,column_standardized,absolute_difference_gt_20,20.0,,0
YXAQBFXRVSBMEL-UHFFFAOYSA-N,column_standardized,absolute_difference_gt_20,20.0,0.5897435897435898,39
YYZTVTZCYVZGRB-UHFFFAOYSA-N,column_standardized,absolute_difference_gt_20,20.0,0.39344262295081966,61
ZNCKHZJGGNFHHC-UHFFFAOYSA-N,column_standardized,absolute_difference_gt_20,20.0,0.475,120
ZOLVPLVVVCAWCK-UHFFFAOYSA-N,column_standardized,absolute_difference_gt_20,20.0,0.5211267605633803,71
ZOTNSCLLJKXGSD-UHFFFAOYSA-N,column_standardized,absolute_difference_gt_20,20.0,0.5443037974683544,158
ZRDJTQFOUXSKBC-UHFFFAOYSA-N,column_standardized,absolute_difference_gt_20,20.0,0.1,20
ZTWJDVNPCLUQPU-UHFFFAOYSA-N,column_standardized,absolute_difference_gt_20,20.0,0.620253164556962,79
ZZAALKZEEDABCI-UHFFFAOYSA-N,column_standardized,absolute_difference_gt_20,20.0,0.7692307692307693,78
AHJRHEGDXFFMBM-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.1111111111111111,90
AJLPDJZYNSSQJO-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6187845303867403,181
ANERBUIPYRATIP-VLIAUNLRSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5104166666666666,192
AQJWACKPYCXBCF-SFHVURJKSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5274725274725275,182
ASKIKAANLSSJGL-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6830601092896175,183
ASUBFYXRDNJNOB-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4919786096256685,187
AXWDQRXGOKDXJT-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6,165
BAVKHKJJAGWXBX-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5099009900990099,202
BBQOARXEMKNYLC-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5187165775401069,187
BSBQPLUISHJULY-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.3958333333333333,192
BURBAFXROHRDAV-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.7099236641221374,131
BVFBTDPKGZCIBA-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6494252873563219,174
CCZQCOZJIRYKNS-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4930555555555556,144
CNJVEOVFYHCDGZ-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.3825136612021858,183
COKWOGHRTHBMJL-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.48058252427184467,206
CXEXTPDLKDYOMC-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5769230769230769,104
CYGVOJDKMSFPSA-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4419889502762431,181
DANPUZSWWCDWEM-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.48663101604278075,187
DIJIJDANNOSBAG-LLVKDONJSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.35260115606936415,173
DJNZZLZKAXGMMC-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.48554913294797686,173
DKXHSOUZPMHNIZ-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5487179487179488,195
DKXUHTCPDJKABE-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4111111111111111,90
DTRYLKVJZPTTIX-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.3611111111111111,144
DUACVOORSOOZRH-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.34868421052631576,152
DWBXNQKRJAOIHK-NRFANRHFSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6276595744680851,188
FAICIPSJBXCWEZ-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5909090909090909,132
FBHNLBFMQWTPTN-WBVHZDCISA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5031055900621118,161
FISKNRRMNMXILF-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.36464088397790057,181
FLUPOKVTJQLXSE-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.34065934065934067,182
FMTCKHIVPRUMEG-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.3484848484848485,132
FOHZGCHKLPIBBX-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6106870229007634,131
FTHCHPDGJBUELK-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5024154589371981,207
FUWKNYZEQAGYBA-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5069444444444444,144
GALNGZPXDPAWDR-QGZVFWFLSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.603448275862069,174
GBRORGYPYNNDGL-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.592964824120603,199
GFMMXOIFOQCCGU-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.46153846153846156,39
GIWGYHXKKYZEQA-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.503030303030303,165
GVVAOKGDOGVPSI-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6149425287356322,174
GWTAEVKZCDFFEX-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5741935483870968,155
HABRRQSUPGOZTD-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4476744186046512,172
HCRQPXYLXXLKPT-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5333333333333333,165
HEKAIDKUDLCBRU-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.34594594594594597,185
HESLKTSGTIBHJU-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.45977011494252873,174
HNQXYQNMPSACKT-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5594059405940595,202
HVNQYDHDQBJAAH-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5333333333333333,90
HZJDBCYRQSJNLZ-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.40331491712707185,181
IAUZTOZLTFSMIE-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5794871794871795,195
IBAYIPZJRQHHLX-OAHLLOKOSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.599009900990099,202
IBCXZJCWDGCXQT-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.43783783783783786,185
IFPPYSWJNWHOLQ-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.605,200
IHKGTVZWLMITRF-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.638095238095238,105
IJMSMJUUYYSKBT-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.7202797202797203,143
INZKYFAYQUYDOC-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.285,200
ISXAVIPPPMJTPN-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5527950310559007,161
IYWBGQMZDRCNAW-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4772727272727273,132
JIJYWPGTRDMEFZ-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5523809523809524,105
JIQRMBNAYWCUEG-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5909090909090909,132
JMBATVPHKFZTAF-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.61,200
JOAWBRMGMMCJGS-ZBFHGGJFSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5376884422110553,199
JONFDFIXMPXTRH-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.39766081871345027,171
JONPLOXVIREWEK-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5704225352112676,142
KCAJXIDMCNPGHZ-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.631578947368421,57
KCJAPLFLYYZXFD-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.36129032258064514,155
KFAFRWFUXQYYSW-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.432258064516129,155
KFMQOHDPKOQCMU-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.43617021276595747,188
KJUCPVIVNLPLEE-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.45893719806763283,207
KKVSVOHZYJFTQM-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4645161290322581,155
KPILPRJNCZJVNG-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.48223350253807107,197
KTEIFNKAUNYNJU-GFCCVEGCSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4742268041237113,194
LIHQCVPFINJLRH-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.42657342657342656,143
LOAIUSJMQXSEBK-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.48936170212765956,188
LVHOFIUXRMSCFN-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5,192
MAOSUPNJVJGJEU-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4125874125874126,143
MDEAKINSCUXXNF-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.580110497237569,181
MKVMEJKNLUWFSQ-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5102040816326531,196
MNHRKQKSNCFFOW-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5333333333333333,180
MUJSVAMMIKEZPF-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5523809523809524,105
MVCOAUNKQVWQHZ-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.2541436464088398,181
MZTUKIVBKFNLSN-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.43548387096774194,186
NDRPTJVBXDZQSJ-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.39263803680981596,163
NFLNGTZCZDPIPL-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5378151260504201,119
NHJSWORVNIOXIT-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.12605042016806722,119
NPHKXSDZIKFIRU-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4166666666666667,144
NPRGDRYIMFLLIG-HNNXBMFYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6130952380952381,168
NPRGGISRWJDWPO-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4044943820224719,89
NWZJBVCVSXFQRM-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.3673469387755102,196
OCINIHGZWSHFSH-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.40606060606060607,165
OGNYUTNQZVRGMN-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.532967032967033,182
OHVZOXZMVPDEDV-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5424836601307189,153
OMZCMEYTWSXEPZ-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5229885057471264,174
OSVNSMJGPXYEBY-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5524475524475524,143
OVNJVYZXVSMONK-CQSZACIVSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5384615384615384,182
PDMUGYOXRHVNMO-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6923076923076923,39
PTFWTMLTKFRZKM-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.3511450381679389,131
PXRULJZQXIUNTM-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.3707865168539326,178
QBUKWINFURUTNN-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5694444444444444,144
QEIJYXMTALGXJH-GDLZYMKVSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.54375,160
QEIJYXMTALGXJH-LJAQVGFWSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6104651162790697,172
QLCDVXBLLOIZEO-UTKZUKDTSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5804195804195804,143
QUKIIQWKXMTFAE-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5277777777777778,144
QVWIVWPIJUYRRF-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4,105
RGYLSTMWQZFYAE-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6647398843930635,173
RITAVMQDGBJQJZ-FMIVXFBMSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5104166666666666,192
RLXHHNOPSKGTDC-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5561497326203209,187
RNXPIGAWEIQILT-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.7291666666666666,144
ROZXJVHSZADRDQ-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5546218487394958,119
RPSIDICSSBFGPU-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5489130434782609,184
RTDGHNXXZKSIDE-OAHLLOKOSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5076923076923077,195
SAYGKHKXGCPTLX-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6372549019607843,204
SIXVRXARNAVBTC-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5394736842105263,152
SJMSBWUNRHAZIS-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.43352601156069365,173
SLIYJTVHXLYNJL-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4484848484848485,165
SPESUKLLJMFRNX-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5121951219512195,164
SUDAHWBOROXANE-SECBINFHSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.3942307692307692,104
TWOLOZGQZKJZKJ-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.457286432160804,199
TXXYVBLFLGPQOR-GDBMZVCRSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6041666666666666,144
TXXYVBLFLGPQOR-GOEBONIOSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.7430555555555556,144
UHBZCEYZFPBQEU-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5801526717557252,131
UJLAWZDWDVHWOW-YPMHNXCESA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4122137404580153,131
UJPJYIXFJSSTRL-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5161290322580645,155
VBJULRMRDQBSIN-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.37142857142857144,140
VBVQRWCLJVUBMP-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4583333333333333,144
VFCFJSWYTMMESK-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5888324873096447,197
VNDDOAWIHYNTOI-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4461538461538462,195
VQYHPUHKYSSEOB-ZDUSSCGKSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6780487804878049,205
VRFCECOEWLDCBE-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.33004926108374383,203
VYPFXAQENHJVIR-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5521472392638037,163
WHARNYOKNQYQGR-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4504950495049505,202
WLALQQYUBWGRLL-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.593939393939394,165
WNZMTWAJENZPDM-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5555555555555556,180
WOZKSDHVBUBBLG-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4717948717948718,195
WQQPBXGJFFKXKX-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.554945054945055,182
WXOGYBWIHWKUMA-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.49382716049382713,162
WYSOLHCQRQBXQP-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5459183673469388,196
XCAXPNXUNVKBEX-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.3076923076923077,182
XDLYKKIQACFMJG-WKILWMFISA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.3644067796610169,118
XGMKXFYSDRBOQV-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6666666666666666,132
XNOBOZRCPWKBSS-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.577922077922078,154
XWODEDHTMYVLNJ-SNVBAGLBSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.39655172413793105,116
XYASHXPUZJDWIO-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4046242774566474,173
XYKNCRFMAKMJKI-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.8380952380952381,105
YDRWIFAFQIMEOP-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.512987012987013,154
YJFKREHADGLMHG-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.4595959595959596,198
YOELZIQOLWZLQC-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5757575757575758,165
YVFNRXBPVWUZRV-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.6379310344827587,116
YVNIOYKTDJGJGM-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.8045977011494253,87
YXAQBFXRVSBMEL-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5314685314685315,143
YYZTVTZCYVZGRB-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.39226519337016574,181
ZNCKHZJGGNFHHC-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.3891625615763547,203
ZOLVPLVVVCAWCK-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5135135135135135,74
ZOTNSCLLJKXGSD-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.49222797927461137,193
ZRDJTQFOUXSKBC-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.37662337662337664,154
ZTWJDVNPCLUQPU-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5694444444444444,144
ZZAALKZEEDABCI-UHFFFAOYSA-N,target_centered_residual_scaled,exact_non_ties,0.0,0.5909090909090909,132
AHJRHEGDXFFMBM-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.057692307692307696,52
AJLPDJZYNSSQJO-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.625,176
ANERBUIPYRATIP-VLIAUNLRSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.4857142857142857,140
AQJWACKPYCXBCF-SFHVURJKSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5279503105590062,161
ASKIKAANLSSJGL-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.7279411764705882,136
ASUBFYXRDNJNOB-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.38392857142857145,112
AXWDQRXGOKDXJT-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5955882352941176,136
BAVKHKJJAGWXBX-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5388888888888889,180
BBQOARXEMKNYLC-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.52,150
BSBQPLUISHJULY-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.35714285714285715,154
BURBAFXROHRDAV-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.7613636363636364,88
BVFBTDPKGZCIBA-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.6896551724137931,145
CCZQCOZJIRYKNS-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5132743362831859,113
CNJVEOVFYHCDGZ-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.37209302325581395,86
COKWOGHRTHBMJL-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.48863636363636365,176
CXEXTPDLKDYOMC-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5492957746478874,71
CYGVOJDKMSFPSA-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.3629032258064516,124
DANPUZSWWCDWEM-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.47560975609756095,164
DIJIJDANNOSBAG-LLVKDONJSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.31543624161073824,149
DJNZZLZKAXGMMC-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5,154
DKXHSOUZPMHNIZ-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5527950310559007,161
DKXUHTCPDJKABE-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.4111111111111111,90
DTRYLKVJZPTTIX-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.375,128
DUACVOORSOOZRH-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.3310810810810811,148
DWBXNQKRJAOIHK-NRFANRHFSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.6623376623376623,154
FAICIPSJBXCWEZ-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5841584158415841,101
FBHNLBFMQWTPTN-WBVHZDCISA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5098039215686274,102
FISKNRRMNMXILF-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.3422818791946309,149
FLUPOKVTJQLXSE-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.31446540880503143,159
FMTCKHIVPRUMEG-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.34513274336283184,113
FOHZGCHKLPIBBX-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.6790123456790124,81
FTHCHPDGJBUELK-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.47674418604651164,172
FUWKNYZEQAGYBA-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.494949494949495,99
GALNGZPXDPAWDR-QGZVFWFLSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.6190476190476191,168
GBRORGYPYNNDGL-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.6104651162790697,172
GFMMXOIFOQCCGU-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.46153846153846156,39
GIWGYHXKKYZEQA-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.4965986394557823,147
GVVAOKGDOGVPSI-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.6510067114093959,149
GWTAEVKZCDFFEX-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5422535211267606,142
HABRRQSUPGOZTD-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.375,128
HCRQPXYLXXLKPT-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5066666666666667,150
HEKAIDKUDLCBRU-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.2689655172413793,145
HESLKTSGTIBHJU-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.45394736842105265,152
HNQXYQNMPSACKT-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5895953757225434,173
HVNQYDHDQBJAAH-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5393258426966292,89
HZJDBCYRQSJNLZ-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.3680555555555556,144
IAUZTOZLTFSMIE-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5819209039548022,177
IBAYIPZJRQHHLX-OAHLLOKOSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5919540229885057,174
IBCXZJCWDGCXQT-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.4166666666666667,144
IFPPYSWJNWHOLQ-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.6178343949044586,157
IHKGTVZWLMITRF-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.6442307692307693,104
IJMSMJUUYYSKBT-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.7368421052631579,114
INZKYFAYQUYDOC-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.25882352941176473,170
ISXAVIPPPMJTPN-UHFFFAOYSA-N,target_centered_residual_scaled,absolute_difference_gt_5,5.0,0.5779816513761468,109
