ligand_id,q_inferred_median_ratio,n_targets_used_for_q,median_absolute_target_ratio_deviation,inferred_torsions_continuous,inferred_torsions_nearest_integer,rotatable_bonds_frozen_descriptor,heavy_atoms_frozen_descriptor,q_from_rotatable_bonds
6023,1.2333894545454542,43,0.005996801484229541,3.9922930986222074,4,3.0,12.0,1.17538
6024,1.2352731249999997,43,0.005587238636363789,4.0245146253848745,4,3.0,12.0,1.17538
6025,1.29410306122449,43,0.006096468600071514,5.030842648383338,5,4.0,13.0,1.23384
6026,1.3514458139534884,43,0.0067187315010570625,6.011731336871167,6,5.0,12.0,1.2923
6027,1.410604285714286,43,0.008425927051671556,7.0236791945652755,7,6.0,13.0,1.35076
6028,1.3507757999999999,43,0.005852497872340212,6.000270270270268,6,5.0,14.0,1.2923
6029,1.11733593220339,43,0.006506686920371152,2.007114817026856,2,2.0,11.0,1.11692
6030,1.1777370270270269,43,0.006437199440819885,3.0403186285841066,3,3.0,12.0,1.17538
6031,1.1165573684210528,43,0.004807076023391588,1.993796928174013,2,2.0,12.0,1.11692
6032,1.1757301724137932,43,0.005682049808429346,3.0059899489188022,3,3.0,13.0,1.17538
6033,1.2909667924528299,43,0.005459089900111902,4.97719453391772,5,5.0,13.0,1.2923
6034,1.2912205454545456,43,0.008545851576994501,4.981535160016175,5,5.0,11.0,1.2923
6035,1.3467220547945207,43,0.004410988683740458,5.930928066960669,6,5.0,21.0,1.2923
6036,1.294434029850746,43,0.004818364515451146,5.036504102818097,5,4.0,19.0,1.23384
6039,1.2934364935064935,43,0.004784581741787308,5.01944053209876,5,5.0,20.0,1.2923
6040,1.4071482894736844,43,0.005560801435406715,6.964561913679173,7,6.0,22.0,1.35076
6042,1.2938546666666662,43,0.004543049019607448,5.026593682289876,5,4.0,18.0,1.23384
6044,1.2909227118644069,43,0.004875646344548956,4.976440504009697,5,5.0,17.0,1.2923
6045,1.235469047619048,43,0.007247875457875086,4.027866021536914,4,4.0,10.0,1.23384
6046,1.2926460273972604,43,0.004618427397260261,5.005919045454335,5,5.0,20.0,1.2923
6047,1.3498547297297296,43,0.0045193725868724055,5.984514706290278,6,5.0,19.0,1.2923
6048,1.3505083720930238,43,0.003930445111276937,5.995695725162911,6,5.0,20.0,1.2923
6049,1.4701131999999997,43,0.004393309890108998,8.041621621621616,8,7.0,25.0,1.40922
6051,1.3521658024691363,43,0.003745264197530185,6.024047254005069,6,6.0,18.0,1.35076
6052,1.4657138466061825,42,0.0037864240616868328,7.966367543725326,8,7.0,24.0,1.40922
6053,1.1785227631578945,43,0.004106665413534438,3.053759205574658,3,3.0,15.0,1.17538
6054,1.2897219999999996,43,0.005476067796609918,4.955901471091337,5,4.0,14.0,1.23384
6055,1.3509460784313723,43,0.004711703431372394,6.003183004299902,6,6.0,22.0,1.35076
6056,1.2021284057971011,43,0.0025293317230272727,3.457550561017809,3,3.0,14.0,1.17538
6057,1.875451465718284,42,0.006198054487179472,14.9752217878598,15,15.0,30.0,1.8769
6058,1.2358152307692312,43,0.003991897435898117,4.033787731256092,4,4.0,15.0,1.23384
6059,1.3802851286225981,42,0.004825629651385999,6.50504838560722,7,6.0,27.0,1.35076
6060,1.4687272727272724,41,0.003520727272727342,8.017914347028267,8,7.0,30.0,1.40922
6061,1.264401780821918,43,0.0036579114857744344,4.522781060929146,5,3.0,17.0,1.17538
6062,1.1751470967741937,43,0.0039214558573850145,2.9960160241907925,3,3.0,19.0,1.17538
6063,1.0589061403508773,43,0.004344692982455989,1.0076315489373464,1,1.0,12.0,1.05846
6067,1.087417049180328,43,0.004804465971187,1.4953309815314422,1,1.0,13.0,1.05846
6068,1.0871937878787878,43,0.00430779106858048,1.4915119377144688,1,1.0,13.0,1.05846
6069,1.1763672972972974,43,0.004496623139993883,3.016888424517574,3,3.0,18.0,1.17538
6070,1.2327810256410259,43,0.004170707692306985,3.981885488214606,4,4.0,19.0,1.23384
6071,1.2926379746835446,43,0.003876960190790646,5.005781298042159,5,5.0,20.0,1.2923
6072,1.174342375,43,0.0035802565789471164,2.9822506842285312,3,3.0,18.0,1.17538
6073,1.0597387566557157,42,0.00276526427061341,1.021874044743683,1,1.0,23.0,1.05846
6074,1.5540951470588236,41,0.0047185149130077875,9.478192731078064,9,9.0,29.0,1.5261399999999998
6075,1.6139542424242428,41,0.007629333333333044,10.502125255289819,11,10.0,26.0,1.5846
6076,1.3512014893617021,43,0.007243310638297862,6.007551990449917,6,4.0,14.0,1.23384
6077,1.2927429268292685,43,0.004426954123112559,5.007576579357997,5,5.0,23.0,1.2923
6078,1.0295730588235288,43,0.003418175102598564,0.5058682658831473,1,0.0,17.0,1.0
6079,1.1174470967741934,43,0.004935378024193193,2.0090163663050533,2,2.0,14.0,1.11692
6080,1.175675,43,0.004152833333333161,3.005046185425933,3,3.0,13.0,1.17538
6081,1.1755760869565217,43,0.0035906946526738093,3.0033542072617467,3,3.0,18.0,1.17538
6082,1.3511497916666668,42,0.004952045688766726,6.006667664499946,6,6.0,28.0,1.35076
6083,1.1172759375,43,0.0034786239035085043,2.0060885648306552,2,1.0,10.0,1.05846
6085,1.1166238834951456,43,0.003384982484236021,1.9949347159621218,2,2.0,17.0,1.11692
6086,1.1182469230769227,43,0.003530503323835976,2.0226979657359347,2,2.0,18.0,1.11692
6087,1.117355294117647,43,0.004378947963800783,2.0074460163812353,2,2.0,18.0,1.11692
6088,1.117367929623568,42,0.0036246428571427014,2.0076621557230228,2,2.0,19.0,1.11692
6089,1.205017647058823,43,0.0033261863846658635,3.506973093719175,4,3.0,21.0,1.17538
6090,1.2046316484536084,42,0.003425504032257942,3.500370312240992,4,3.0,21.0,1.17538
6091,1.1734792473118276,43,0.002572147311827644,2.9674862694462476,3,2.0,21.0,1.11692
6092,1.1184009333333333,43,0.0035133333333334793,2.0253324210286237,2,2.0,16.0,1.11692
6093,1.1181765306122449,43,0.004606738618524675,2.021493852416094,2,2.0,9.0,1.11692
6094,1.1152311842105262,43,0.0037272681704259014,1.9711116012748247,2,2.0,17.0,1.11692
6095,1.1148168888888892,43,0.007380222222221899,1.9640247842779541,2,2.0,11.0,1.11692
6096,1.0590083146067413,43,0.002888314606741327,1.0093793124656394,1,1.0,16.0,1.05846
6097,1.235532037037037,25,0.0048962305854240995,4.028943500462488,4,4.0,48.0,1.23384
6098,1.6725803984819736,42,0.005063549899395947,11.504967473177791,12,10.0,31.0,1.5846
6099,0.9999128452830185,43,0.006871883744556939,-0.0014908436021469022,0,0.0,9.0,1.0
6100,1.115737804878049,43,0.002670368980613347,1.979777709169502,2,2.0,19.0,1.11692
6101,1.4090874418604653,43,0.007209579416129985,6.997732498468445,7,6.0,13.0,1.35076
6102,1.3563870212765956,43,0.0063525941080198045,6.096254212736839,6,5.0,11.0,1.2923
6103,1.348568409090909,43,0.005467575757575727,5.962511274220132,6,4.0,11.0,1.23384
6104,1.145415098039216,43,0.005129052904180309,2.4874289777491607,2,2.0,12.0,1.11692
6105,1.3197772307692308,43,0.004467810479375611,5.470017632042949,5,5.0,14.0,1.2923
6106,1.2618362711864404,43,0.0053990513942048235,4.478896188615128,4,4.0,14.0,1.23384
6107,1.2050157627118643,43,0.0048720633750920506,3.5069408606203263,4,2.0,14.0,1.11692
6108,1.1144295121951222,43,0.004605458141068164,1.9573984296120803,2,1.0,6.0,1.05846
6109,1.4949950666666658,43,0.005045647619048355,8.467243699395583,8,8.0,22.0,1.46768
6110,1.3511516666666668,43,0.005532666666667518,6.006699737712397,6,6.0,16.0,1.35076
6111,1.5857589849228608,42,0.005204166666666454,10.019825263819037,10,10.0,28.0,1.5846
6112,1.1774562162162159,43,0.00793378378378451,3.035515159360518,3,3.0,8.0,1.17538
6113,1.9344427419354846,41,0.007139838709678603,15.984309646518724,16,14.0,35.0,1.8184399999999998
6115,1.4091916666666666,43,0.0044744252873560875,6.999515338122933,7,6.0,20.0,1.35076
6116,1.0623715517241379,43,0.002746948275861971,1.066909882383474,1,1.0,11.0,1.05846
6117,1.7597445685670263,42,0.0070471599264704254,12.995972777403804,13,12.0,30.0,1.70152
6118,1.7020496969696968,43,0.00812276148582547,12.00906084450388,12,11.0,23.0,1.64306
6119,1.7584674193548389,43,0.007591723502304193,12.974126229128274,13,12.0,23.0,1.70152
6120,1.468796428571429,43,0.004355810234540902,8.019097307071998,8,7.0,22.0,1.40922
6122,1.1167904615384616,43,0.005517880893300298,1.9977841522145334,2,2.0,12.0,1.11692
6123,1.143424745762712,43,0.0037305990648741627,2.4533825823248723,2,2.0,12.0,1.11692
6124,1.34914567063492,42,0.0052123491555460255,5.972385744695862,6,6.0,23.0,1.35076
6125,1.3523708860759496,41,0.003981467471298128,6.027555355387437,6,5.0,25.0,1.2923
6128,1.4100034177215188,39,0.00358719766309612,7.0134009189449,7,6.0,27.0,1.35076
6129,1.49349423633157,38,0.00683307136073763,8.441570925959118,8,8.0,32.0,1.46768
6130,1.4075739375000005,42,0.005068501306777495,6.971842926787556,7,6.0,26.0,1.35076
6131,1.5230627536231887,41,0.0052630691616211145,8.94736150569943,9,8.0,28.0,1.46768
6132,1.3791974534313725,38,0.004368908445024022,6.486442925613624,6,6.0,28.0,1.35076
6133,1.4371191358024693,39,0.004540440150295755,7.477234618584832,7,7.0,29.0,1.40922
6134,1.3508442857142853,41,0.005285119047619302,6.001441767264545,6,5.0,24.0,1.2923
6135,1.3503951494585933,42,0.004721899080947001,5.993758971238339,6,5.0,24.0,1.2923
6136,1.4092386046511627,41,0.004000284237725804,7.000318245828989,7,6.0,26.0,1.35076
6137,1.439894266666666,41,0.004012575438597565,7.5247052115406445,8,8.0,30.0,1.46768
6138,1.4366393975903615,41,0.003928026652062266,7.469028354265507,7,7.0,30.0,1.40922
6139,1.4964838157894733,39,0.005315424984875028,8.49270981507823,8,8.0,31.0,1.46768
6140,1.4078008988505752,42,0.003546093486589519,6.975725262582539,7,6.0,25.0,1.35076
6141,1.2333665822784814,43,0.003819345436376409,3.99190185218066,4,4.0,18.0,1.23384
6143,1.234399384615385,43,0.004641572115385184,4.009568672859817,4,4.0,16.0,1.23384
6144,1.2917843529411766,41,0.003934128222075284,4.991179489243526,5,5.0,27.0,1.2923
6145,1.7875717721518996,43,0.0059178327579609835,13.471976944096811,13,13.0,23.0,1.75998
6146,1.1747692187499996,43,0.003401750395569225,2.989552151043442,3,2.0,16.0,1.11692
6147,1.5548633802816902,43,0.004241931006328636,9.49133390834229,9,9.0,23.0,1.5261399999999998
6148,1.5573751948051953,43,0.006424470167513352,9.534300287464852,10,9.0,24.0,1.5261399999999998
6149,1.6744999999999999,43,0.005999814814814597,11.53780362641122,12,11.0,25.0,1.64306
6150,1.6153045070422536,43,0.00354233506301016,10.525222494735779,11,10.0,24.0,1.5846
6151,1.6696437735849057,43,0.006636373473918544,11.454734409594693,11,11.0,25.0,1.64306
6152,1.614725882352941,43,0.006138893766462372,10.515324706687323,11,10.0,24.0,1.5846
6153,1.5531170595300547,42,0.0059070004994005165,9.461461846220574,9,9.0,24.0,1.5261399999999998
6154,1.6155291549295774,43,0.006679632949210923,10.529065257091641,11,10.0,25.0,1.5846
6155,1.4974873333333336,43,0.004522517412935079,8.509875698483299,9,8.0,23.0,1.46768
6156,1.5567412162162166,43,0.005880911443358006,9.52345563147822,10,9.0,24.0,1.5261399999999998
6157,1.6174004477611938,43,0.005463342498035262,10.561075055785047,11,10.0,25.0,1.5846
6158,1.553725897435897,43,0.005323157709869797,9.471876452889104,9,9.0,25.0,1.5261399999999998
6159,1.4976636619718309,43,0.005787078768909604,8.512891925621465,9,8.0,23.0,1.46768
6160,1.5540606410256412,43,0.004651901347240139,9.477602480767041,9,9.0,24.0,1.5261399999999998
6161,1.554777123287671,43,0.005806070656091844,9.489858420931766,9,9.0,25.0,1.5261399999999998
6162,1.6694276943346507,42,0.004719638935589576,11.45103821988797,11,11.0,26.0,1.64306
6163,1.49574794520548,43,0.004343013698630438,8.48012222383647,8,8.0,22.0,1.46768
6164,1.3208684057971014,43,0.004772888555721888,5.48868295923882,5,5.0,14.0,1.2923
6165,1.3188455223880593,43,0.00465813108371127,5.454080095587741,5,5.0,15.0,1.2923
6170,1.322029076923077,43,0.004713966555183635,5.508537066764915,6,4.0,19.0,1.23384
6171,1.4109927536231885,43,0.004610724637680974,7.030324215244416,7,6.0,19.0,1.35076
6173,1.5871926250000004,43,0.004477919117646723,10.044348699965795,10,10.0,25.0,1.5846
6174,1.5865419047619047,43,0.004700194235589317,10.033217666129058,10,10.0,25.0,1.5846
6175,1.643335875,43,0.005387952922077943,11.004719038658912,11,11.0,26.0,1.64306
6176,1.643737190421519,42,0.005425118834266329,11.011583825205594,11,10.0,28.0,1.5846
6177,1.5847931325301203,43,0.003964871660555147,10.003303669690734,10,10.0,25.0,1.5846
6178,1.1152857377049183,43,0.0043739051522246886,1.9720447777098589,2,1.0,13.0,1.05846
6180,1.027976849315068,43,0.003207006106618948,0.4785639636515233,0,0.0,14.0,1.0
6181,1.1459946601123594,42,0.003668035603715425,2.497342800416685,2,1.0,23.0,1.05846
6182,1.4099450582750586,42,0.00481616965286924,7.0124026389849226,7,6.0,23.0,1.35076
6187,1.4096729032258064,43,0.004357748948106588,7.007747232737024,7,5.0,24.0,1.2923
6188,1.1173712328767127,43,0.004428260794173466,2.007718660224302,2,2.0,16.0,1.11692
6189,1.0579139772727268,43,0.0025648747086242096,0.9906598917674795,1,1.0,18.0,1.05846
6190,1.2906739240506329,43,0.003965222751931341,4.972184810992694,5,4.0,22.0,1.23384
6191,1.5280542857142858,43,0.004757076411960437,9.032745222618642,9,9.0,14.0,1.5261399999999998
6192,1.1477207462686565,43,0.0034330413506233892,2.5268687353516337,3,2.0,11.0,1.11692
6194,1.0576652564102562,43,0.004147098515519199,0.9864053440002775,1,1.0,15.0,1.05846
6196,1.349510192307692,43,0.0058256825037703575,5.97862114792494,6,6.0,13.0,1.35076
6197,1.4081808001601468,42,0.0042422133458648315,6.982223745469497,7,7.0,28.0,1.40922
6198,1.4098520000000003,43,0.005087774647887455,7.010810810810817,7,6.0,21.0,1.35076
6199,1.4101133333333338,43,0.006367833333333683,7.015281103888706,7,5.0,19.0,1.2923
6204,1.2049423611111107,43,0.004598799467275372,3.5056852738814706,4,2.0,16.0,1.11692
6205,1.3792323437499998,43,0.004901656249999942,6.487039749401297,6,6.0,20.0,1.35076
6206,1.3781380327868855,43,0.004205032786885221,6.468320779796194,6,5.0,18.0,1.2923
6208,1.408644189189189,43,0.0052679003630500265,6.990150345350479,7,5.0,23.0,1.2923
6209,1.4092449700460827,42,0.005705754504504723,7.0004271304495855,7,5.0,23.0,1.2923
6210,1.412059129969692,42,0.003927187187187431,7.048565343306399,7,5.0,24.0,1.2923
6211,1.3497795238095238,43,0.0049550663544106754,5.983228255380155,6,6.0,13.0,1.35076
6213,1.3497752127659575,41,0.004998719818312347,5.983154511904849,6,5.0,26.0,1.2923
6214,1.2335982857142855,43,0.0034714857142854605,3.9958653047260615,4,4.0,15.0,1.23384
6215,1.146499274159217,42,0.0033332349982924114,2.505974583633545,3,2.0,24.0,1.11692
6216,1.4976876190476192,43,0.004106158730158516,8.513301728491603,9,7.0,27.0,1.40922
6218,1.3812996904761905,42,0.005814019111323843,6.522403189808253,7,6.0,26.0,1.35076
6219,1.3225671448412697,42,0.004875410185185114,5.5177411023138845,6,5.0,24.0,1.2923
6220,1.3215746670894104,42,0.003409269494904832,5.500764062425768,6,5.0,25.0,1.2923
6221,1.380854838709677,41,0.005912726033620919,6.514793683025609,7,6.0,26.0,1.35076
6222,1.3800825507246377,42,0.00502619272029925,6.501583146162123,7,6.0,25.0,1.35076
6223,1.4381972806841046,40,0.004750241466957572,7.495677055834837,7,7.0,27.0,1.40922
6225,1.3179581944444443,41,0.004481309198543171,5.4389017181738675,5,5.0,26.0,1.2923
6226,1.3796295232447815,40,0.005937985074626728,6.493833787970946,6,6.0,27.0,1.35076
6227,1.3216580000000002,42,0.004904693451386666,5.5021895313034594,6,5.0,25.0,1.2923
6228,1.3211098387096774,41,0.004955116487454836,5.492812841424518,5,5.0,26.0,1.2923
6229,1.3780335443037974,41,0.005867180333883892,6.466533429760476,6,6.0,27.0,1.35076
6230,1.3190093866749688,40,0.004065812957020132,5.4568831111010745,5,5.0,26.0,1.2923
6231,1.3228639240506328,41,0.0041803183736102145,5.522817722385097,6,5.0,25.0,1.2923
6232,1.326325714285714,41,0.00472346076458785,5.58203411367968,6,5.0,26.0,1.2923
6233,1.3217348936170215,41,0.005818919591046967,5.503504851471458,6,5.0,25.0,1.2923
6234,1.3814412964969303,40,0.004991776973421347,6.52482546180175,7,6.0,27.0,1.35076
6235,1.553698452380953,43,0.004510536383091512,9.471406985647501,9,9.0,26.0,1.5261399999999998
6236,1.4375909756097567,43,0.003776075672294432,7.485305775055708,7,7.0,27.0,1.40922
6237,1.4092675986164265,42,0.005302378836206656,7.000814208286461,7,7.0,27.0,1.40922
6238,1.5274723780487809,42,0.005203906555773186,9.022791276920644,9,9.0,26.0,1.5261399999999998
6239,1.205352976190476,42,0.005297178362572819,3.5127091377091344,4,3.0,19.0,1.17538
6240,1.2037458690476193,42,0.00457915109890128,3.4852184236677948,3,3.0,18.0,1.17538
6241,1.2640298437499997,41,0.0052210258152178834,4.516418812008206,5,4.0,20.0,1.23384
6242,1.2938993975468973,42,0.005027440139897754,5.027358835903136,5,4.0,17.0,1.23384
6243,1.3207266,42,0.0054377228070174866,5.4862572699281555,5,5.0,20.0,1.2923
6244,1.3824942720000006,41,0.004956958769230413,6.542837358877876,7,6.0,22.0,1.35076
6245,1.351416836677815,42,0.003592159461180966,6.011235659901043,6,6.0,25.0,1.35076
6246,1.0002113846153846,43,0.005134007566204413,0.0036158846285428204,0,0.0,10.0,1.0
6247,1.174895866666667,43,0.0036833350210969673,2.991718553997039,3,2.0,16.0,1.11692
6248,1.261250598857564,42,0.004590180436847446,4.468877845664796,4,2.0,25.0,1.11692
6251,1.2643593890056026,42,0.0036675396825397444,4.522055918672642,5,4.0,20.0,1.23384
6252,1.2636644642857142,42,0.005018468614718441,4.510168735643418,5,4.0,19.0,1.23384
6253,1.3195036507936508,41,0.0042352297410195305,5.465337851413802,5,5.0,21.0,1.2923
6254,1.3187856441885963,42,0.004727853239656632,5.453055836274313,5,5.0,21.0,1.2923
6255,1.3785014062499996,41,0.005688443287036771,6.474536542080048,6,6.0,27.0,1.35076
6256,1.2363237662337663,43,0.004876400801667291,4.042486593119506,4,4.0,20.0,1.23384
6257,1.1742381448692154,42,0.0035229824561403555,2.9804677534932504,3,1.0,22.0,1.05846
6260,1.115556949152542,43,0.0030025187727953373,1.976684042978825,2,2.0,18.0,1.11692
6261,1.1770948167445203,26,0.004072183784021077,3.0293331636079426,3,3.0,43.0,1.17538
6262,1.1190986764705884,43,0.003201085434173523,2.0372678150973034,2,2.0,18.0,1.11692
6263,1.6154230000000003,27,0.008692737704917075,10.52724940130004,11,7.0,59.0,1.40922
6264,1.1456924285714287,43,0.004113615012106608,2.492172914324816,2,2.0,11.0,1.11692
6265,1.0872876315789475,43,0.0028419736842104637,1.4931172011451843,1,1.0,13.0,1.05846
6266,1.2333286666666667,43,0.005397466666666517,3.9912532785950523,4,2.0,18.0,1.11692
6267,1.2339163333333334,43,0.003894477663230367,4.001305736115864,4,3.0,22.0,1.17538
6268,1.2343956363636364,43,0.004254386363635954,4.00950455634,4,2.0,17.0,1.11692
6269,1.176063484848485,43,0.004153730341388551,3.0116914958687135,3,1.0,15.0,1.05846
6271,1.0580441772151896,43,0.0029376907287028686,0.9928870546559976,1,1.0,14.0,1.05846
6272,1.0600564864864865,43,0.002857841871722,1.027309040138326,1,1.0,14.0,1.05846
6273,1.117958028169014,43,0.0037674031690140275,2.017756212265036,2,2.0,14.0,1.11692
6274,1.1777611940298507,43,0.004027532058019645,3.0407320224059307,3,3.0,15.0,1.17538
6275,1.0592217567567568,43,0.004039324324324189,1.0130303926917001,1,1.0,14.0,1.05846
6276,1.1166189610389614,43,0.003984203518000662,1.994850513837862,2,1.0,17.0,1.05846
6277,1.117314782608695,43,0.0032530080889794366,2.0067530381234193,2,2.0,18.0,1.11692
6278,1.1757073170731709,43,0.003887190490892811,3.005598992014555,3,3.0,19.0,1.17538
6279,1.35073484375,43,0.005336170742753277,5.999569684399589,6,6.0,19.0,1.35076
6280,1.4086659259259258,43,0.004614254995693123,6.990522167737355,7,7.0,21.0,1.40922
6281,1.410184025974026,43,0.005280974025974272,7.016490351933389,7,7.0,20.0,1.40922
6282,1.4058921875,43,0.004201044642857088,6.943075393431404,7,7.0,19.0,1.40922
6283,1.4090619736842103,43,0.005517286184210102,6.997296847146943,7,7.0,18.0,1.40922
6284,1.4085477027027025,43,0.005998864461476794,6.98849987517452,7,7.0,19.0,1.40922
6287,1.2922018823529413,43,0.004471349019608217,4.998321627658934,5,5.0,24.0,1.2923
6288,1.349621666666666,43,0.004557294372294685,5.980527996350771,6,6.0,22.0,1.35076
6290,1.3485492,43,0.0046644808988765,5.96218268901813,6,6.0,25.0,1.35076
6291,1.3493118518518519,43,0.0037240370370370535,5.975228392949912,6,6.0,25.0,1.35076
6292,1.2903703333333334,43,0.0029912083333336614,4.966991675219525,5,5.0,25.0,1.2923
6297,1.4073869491525421,43,0.006496869029275709,6.96864435772395,7,7.0,15.0,1.40922
6298,1.4675187037037034,43,0.008630279347143777,7.997240911797869,8,8.0,16.0,1.46768
6299,1.5292750877192982,43,0.004847639553429373,9.053627911722515,9,9.0,17.0,1.5261399999999998
6300,1.5881615873015877,43,0.006263591269840774,10.060923491303246,10,10.0,18.0,1.5846
6301,1.2043699999999997,37,0.0020307826086960468,3.4958946288060164,3,3.0,32.0,1.17538
6302,1.174372574257426,43,0.0035876726561543393,2.982767264068184,3,3.0,20.0,1.17538
6303,1.3520536,43,0.00415724507042281,6.022127950735547,6,6.0,17.0,1.35076
6304,0.9992765333333333,43,0.002724352742616176,-0.012375413388071712,0,0.0,14.0,1.0
6305,1.0605485000000001,43,0.0049149328358208955,1.0357252822442715,1,1.0,14.0,1.05846
6306,1.2359892537313437,43,0.005178656716417374,4.036764518155041,4,4.0,12.0,1.23384
6308,1.3536137358024687,43,0.003973106302794571,6.048815186494504,6,6.0,19.0,1.35076
6310,1.002820985915493,43,0.0037814084507041823,0.04825497631702135,0,0.0,13.0,1.0
6311,1.5528412903225806,43,0.005426890322580924,9.456744617218279,9,9.0,24.0,1.5261399999999998
6312,1.2917071014492754,43,0.005080252134206598,4.989858047370431,5,5.0,17.0,1.2923
6313,1.3483516666666666,43,0.00521019607843165,5.9588037404493095,6,6.0,18.0,1.35076
6314,1.2934244999999998,43,0.0054397500000002985,5.019235374615118,5,3.0,19.0,1.17538
6315,1.2032559016393443,43,0.004780517023958986,3.4768371816514585,3,2.0,17.0,1.11692
6316,1.1164834782608695,43,0.004488466183574902,1.9925329842776167,2,0.0,16.0,1.0
6317,1.5880623529411764,43,0.0058947637254902485,10.059226016783722,10,11.0,20.0,1.64306
6319,1.1456748484848485,43,0.005517545881348784,2.4918721944038396,2,1.0,16.0,1.05846
6320,1.115712567567567,43,0.004404622362087496,1.979346006971724,2,2.0,14.0,1.11692
6321,1.2341805434782607,43,0.0036343962807752206,4.00582523910812,4,2.0,20.0,1.11692
6324,1.4970838749999995,43,0.005079010135134565,8.502974255901464,9,8.0,21.0,1.46768
6325,1.2340494186046511,43,0.0042708643877840125,4.003582254612575,4,2.0,20.0,1.11692
6326,1.1753053409090906,43,0.002834090909090703,2.998722902995049,3,3.0,20.0,1.17538
6327,1.3201273333333334,43,0.003913424242423913,5.47600638613297,5,4.0,16.0,1.23384
6328,1.0865229333333333,42,0.003100091591591858,1.48003649218839,1,1.0,24.0,1.05846
6329,1.2622100000000003,43,0.003915342553191259,4.485289086554914,4,4.0,22.0,1.23384
6332,1.2350432258064514,43,0.004224595669465314,4.02058203569024,4,5.0,15.0,1.2923
6333,1.3792545901639346,43,0.0060843650599458066,6.487420290180202,6,5.0,17.0,1.2923
6334,1.4668340625000003,43,0.006514062500000195,7.985529635648311,8,7.0,19.0,1.40922
6335,1.3791545312499998,43,0.00576388608870948,6.485708711084499,6,5.0,20.0,1.2923
6336,1.5866152,43,0.005143270175438142,10.034471433458776,10,9.0,21.0,1.5261399999999998
6337,1.6419110937500003,43,0.007444779265872947,10.980347139069455,11,10.0,22.0,1.5846
6338,1.5262260563380277,43,0.006035103635325445,9.001472055046658,9,8.0,23.0,1.46768
6339,1.4105988888888887,43,0.005874014336917588,7.023586878017255,7,6.0,18.0,1.35076
6340,1.5274700000000003,43,0.006249137931033877,9.022750598699972,9,8.0,20.0,1.46768
6342,1.5826250000000004,43,0.004659078947368833,9.966216216216223,10,9.0,24.0,1.5261399999999998
6343,1.583166710526316,43,0.005071146616541178,9.975482561175438,10,9.0,25.0,1.5261399999999998
6344,1.6442632876712322,43,0.007829283757339045,11.020583093931444,11,10.0,22.0,1.5846
6345,1.4100591044776114,43,0.006170247334754686,7.014353480629685,7,7.0,19.0,1.40922
6346,1.4691569230769232,43,0.0038609498960493482,8.02526382273218,8,8.0,20.0,1.46768
6347,0.9983695312499999,35,0.004412105113636433,-0.02789033099555351,0,0.0,26.0,1.0
6348,1.379629701492537,43,0.004087072701011607,6.493836837025949,6,6.0,16.0,1.35076
6349,1.4100058823529413,43,0.004488529411764253,7.013443078223424,7,6.0,18.0,1.35076
6350,1.4676947297297287,43,0.005532586872585732,8.000251962533847,8,7.0,19.0,1.40922
6351,1.4974508823529409,43,0.0042320298939244605,8.509252178462896,9,7.0,19.0,1.40922
6352,1.584074285714286,43,0.006330414746544388,9.991007282146528,10,9.0,21.0,1.5261399999999998
6353,1.4070004918032792,43,0.004627471159683871,6.962033729101595,7,6.0,21.0,1.35076
6354,1.8187871987951805,42,0.00684121029572804,14.005939083051326,14,13.0,34.0,1.75998
6355,1.05744406779661,43,0.003423620035416297,0.9826217549881959,1,2.0,13.0,1.11692
6356,1.5278976666666664,43,0.00566806862745195,9.030066142091455,9,8.0,20.0,1.46768
6357,1.0893175925925924,43,0.005750166028097414,1.527841132271509,2,1.0,9.0,1.05846
6358,1.5259977419354835,43,0.005763044965786612,8.997566574332597,9,8.0,20.0,1.46768
6359,1.437151666666667,43,0.004462604166666884,7.477791082221469,7,7.0,17.0,1.40922
6360,1.2925473437500001,43,0.0055651698369565405,5.0042309912760885,5,5.0,15.0,1.2923
6361,1.4083779032258068,43,0.004975977371207918,6.985595334002854,7,7.0,18.0,1.40922
6362,1.351442115384616,43,0.006197194960211538,6.011668070212383,6,4.0,13.0,1.23384
6363,1.2936482432432432,43,0.004377292471042571,5.023062662388697,5,4.0,14.0,1.23384
6364,1.3505791071428574,43,0.00458633145363363,5.99690569864621,6,5.0,15.0,1.2923
6365,1.4104252272727273,43,0.006495740093239943,7.020616272198552,7,6.0,12.0,1.35076
6366,1.4078016393442625,43,0.005416138433515183,6.97573792925526,7,6.0,15.0,1.35076
6367,1.289803728813559,43,0.005383206670311669,4.957299500745109,5,4.0,15.0,1.23384
6368,1.4120707547169808,43,0.004877911949685343,7.048764192900801,7,5.0,16.0,1.2923
6369,1.0585620270270268,43,0.00205613086771006,1.0017452450740139,1,1.0,20.0,1.05846
6370,1.3504007692307693,43,0.003996879549718724,5.99385510145004,6,4.0,17.0,1.23384
6371,1.9377713472527471,40,0.004430857142856737,16.04124781479212,16,14.0,56.0,1.8184399999999998
6372,1.3807103571428572,31,0.003686214285713918,6.5123222227652615,7,3.0,45.0,1.17538
6373,1.3792054938271603,32,0.00510792583921349,6.486580462318856,6,2.0,42.0,1.11692
6374,1.3525412345679015,43,0.003740737263084215,6.0304692878532595,6,5.0,22.0,1.2923
6375,1.4659101500000002,43,0.0057378781690136105,7.9697254533014075,8,6.0,19.0,1.35076
