analysis,dataset,support,transform,deleted_target,estimate
geometry_concordance,PKIS1,CDK2_cyclinE_construct_sensitivity,rank_normal_before_center,LCK,0.29502483980128164
geometry_concordance,PKIS1,CDK2_cyclinE_construct_sensitivity,rank_normal_before_center,MAP2K1,0.17301941584467326
geometry_concordance,PKIS1,CDK2_cyclinE_construct_sensitivity,rank_normal_before_center,MAPK1,0.18515851873185016
geometry_concordance,PKIS1,CDK2_cyclinE_construct_sensitivity,rank_normal_before_center,MAPK14,0.22181582547339623
geometry_concordance,PKIS1,CDK2_cyclinE_construct_sensitivity,rank_normal_before_center,MAPKAPK2,0.16838025295797635
geometry_concordance,PKIS1,CDK2_cyclinE_construct_sensitivity,rank_normal_before_center,MET,0.21160630714954282
geometry_concordance,PKIS1,CDK2_cyclinE_construct_sensitivity,rank_normal_before_center,PLK1,0.17343221254229968
geometry_concordance,PKIS1,CDK2_cyclinE_construct_sensitivity,rank_normal_before_center,ROCK1,0.1905872753017976
geometry_concordance,PKIS1,CDK2_cyclinE_construct_sensitivity,rank_normal_before_center,SRC,0.2980128158974728
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,ABL1,0.07371220372047048
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,AKT1,0.01857960783284564
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,AKT2,0.03177664930213842
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,CDK2,0.06070586588635638
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,CSF1R,0.09961115703744527
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,EGFR,0.09250263529679348
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,FGFR1,0.13934749614000097
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,IGF1R,0.07363697201117979
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,JAK2,0.05301298621772582
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,KDR,0.03792115541908874
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,KIT,0.07807564285932983
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,LCK,0.08825991680772613
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MAP2K1,0.06714605011656542
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MAPK1,0.04939661544786924
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MAPK14,0.04450305519470579
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MAPKAPK2,0.023574643414819775
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MET,0.07700315360827899
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,PLK1,0.05342938498077655
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,PTK2,0.049338879484925234
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,ROCK1,0.002835185695477788
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,SRC,0.08600996382754446
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,ABL1,0.2503282639408294
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,AKT1,0.24528249069444996
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,AKT2,0.27742917503182046
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,CDK2,0.24820428033434375
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,CSF1R,0.3031934111019259
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,EGFR,0.28423152121140555
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,FGFR1,0.2993268511593119
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,IGF1R,0.27511448779015607
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,JAK2,0.3005183114855201
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,KDR,0.24002501891727576
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,KIT,0.23226215626325852
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,LCK,0.3526993749644618
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MAP2K1,0.2921343498361961
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MAPK1,0.270581339911734
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MAPK14,0.30977706045217757
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MAPKAPK2,0.2603655736199137
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MET,0.3232645313108251
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,PLK1,0.2565742453865904
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,PTK2,0.2816089088340398
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,ROCK1,0.2523542713677737
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,SRC,0.351506165063619
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,ABL1,0.22844983313431924
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,AKT1,0.24007750615631576
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,AKT2,0.26837337672278433
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,CDK2,0.2573318112034012
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,CSF1R,0.2881015803032888
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,EGFR,0.27885507835907397
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,FGFR1,0.29308086971355096
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,IGF1R,0.27039763457509397
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,JAK2,0.27561136698640143
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,KDR,0.2400967514772971
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,KIT,0.22546680838221209
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,LCK,0.35119998950255216
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MAP2K1,0.29072069353138524
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MAPK1,0.2597549720724149
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MAPK14,0.29144501743013734
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MAPKAPK2,0.249941607946568
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MET,0.30693925039474784
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,PLK1,0.24609954204883938
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,PTK2,0.2780660201988392
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,ROCK1,0.24399305418870043
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,SRC,0.3603677605882071
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,ABL1,0.2632366255954022
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,AKT1,0.26487247787881574
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,AKT2,0.2949004273336046
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,CDK2,0.276785331566263
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,CSF1R,0.31406001915784226
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,EGFR,0.3047960214672808
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,FGFR1,0.2948216964750445
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,IGF1R,0.2925210058304575
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,JAK2,0.3147685968848824
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,KDR,0.26395045204634626
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,KIT,0.25289488992988585
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,LCK,0.3842914441426428
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MAP2K1,0.3245294737716893
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MAPK1,0.27944468501095676
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MAPK14,0.31609477445795997
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MAPKAPK2,0.2718252874769822
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MET,0.3303503085812262
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,PLK1,0.2698360211173659
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,PTK2,0.2982701080799731
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,ROCK1,0.2796423869446741
geometry_concordance,DAVIS,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,SRC,0.40366448407231
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,ABL1,-0.2461485301386101
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,AKT1,-0.2486206790973945
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,AKT2,-0.24492207831970852
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,CDK2,-0.19220389542792413
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,CSF1R,-0.1893345930270703
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,EGFR,-0.21830929855178963
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,FGFR1,-0.1619852423379566
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,IGF1R,-0.20822475035756932
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,JAK2,-0.22134656011757142
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,KDR,-0.2048445721633928
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,KIT,-0.22245579043595026
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,LCK,-0.20948619366916418
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MAP2K1,-0.19327988382824426
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MAPK1,-0.23340987722360004
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MAPK14,-0.23995853508115841
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MAPKAPK2,-0.16507849029204774
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MET,-0.19144458003647868
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,PLK1,-0.19547734956938598
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,PTK2,-0.21601035748183725
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,ROCK1,-0.24865742016472248
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,SRC,-0.20977487348388424
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,ABL1,0.23151508789425573
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,AKT1,0.24757268389122897
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,AKT2,0.27852440875312195
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,CDK2,0.2633818402900795
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,CSF1R,0.31359813145429016
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,EGFR,0.2897339334374331
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,FGFR1,0.31642019534000804
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,IGF1R,0.2773714390688764
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,JAK2,0.2993723400998133
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,KDR,0.23514195611192032
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,KIT,0.2505137188521041
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,LCK,0.37526713817703067
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MAP2K1,0.2861473054363658
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MAPK1,0.2695210976831258
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MAPK14,0.30174651287905635
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MAPKAPK2,0.2576729782571613
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MET,0.2984975527824798
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,PLK1,0.2672361532102508
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,PTK2,0.2925699939202282
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,ROCK1,0.2631316511173221
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,SRC,0.3682723387876323
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,ABL1,0.17533624637510006
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,AKT1,0.21011254138837498
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,AKT2,0.22197640698605153
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,CDK2,0.23231989222620253
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,CSF1R,0.25414758536830734
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,EGFR,0.23472030862496557
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,FGFR1,0.24902483083800253
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,IGF1R,0.222662240242841
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,JAK2,0.23389101024813344
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,KDR,0.18800316673008874
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,KIT,0.19090921019827056
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,LCK,0.31680335218500005
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MAP2K1,0.2434156945592603
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MAPK1,0.20881435700945208
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MAPK14,0.24061987429306253
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MAPKAPK2,0.21288911633359145
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MET,0.23262606778726927
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,PLK1,0.21318304487221543
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,PTK2,0.2380112585127741
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,ROCK1,0.1956068180923513
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,SRC,0.3164639347058747
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,ABL1,0.15820966027634534
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,AKT1,0.17778215171436448
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,AKT2,0.19457456905789783
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,CDK2,0.19774479829591432
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,CSF1R,0.2151040778210798
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,EGFR,0.21484689034978374
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,FGFR1,0.2209004185857314
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,IGF1R,0.19598472621343938
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,JAK2,0.20657140232780907
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,KDR,0.1709308174450087
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,KIT,0.15000940396366136
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,LCK,0.27505675182721206
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MAP2K1,0.2181780804541896
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MAPK1,0.19100368722854258
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MAPK14,0.21581265554811987
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MAPKAPK2,0.18734707624208868
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MET,0.20431445104908869
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,PLK1,0.18175193656042377
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,PTK2,0.22548955285246278
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,ROCK1,0.16519921094183979
geometry_concordance,PKIS2,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,SRC,0.2804034519107542
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,ABL1,-0.18424412604699164
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,AKT1,-0.19329925360597117
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,AKT2,-0.17499700002399982
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,CDK2,-0.16302349581203354
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,CSF1R,-0.13946288429692563
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,EGFR,-0.12117023063815491
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,FGFR1,-0.13657570739434086
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,IGF1R,-0.1758513931888545
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,JAK2,-0.16347709218326253
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,KDR,-0.1044903640770874
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,KIT,-0.154359565123479
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,LCK,-0.13286533707730339
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MAP2K1,-0.1694698442412461
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MAPK1,-0.17353541171670628
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MAPK14,-0.18070175438596492
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MAPKAPK2,-0.1623059015527876
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,MET,-0.14018047855617155
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,PLK1,-0.13937888496892029
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,ROCK1,-0.18623371013031897
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,raw,SRC,-0.14180526555787556
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,ABL1,0.10565915472676218
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,AKT1,0.12928216574267407
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,AKT2,0.15709554323565414
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,CDK2,0.19893200854393167
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,CSF1R,0.16626346989224086
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,EGFR,0.17402500779993763
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,FGFR1,0.22687978496172034
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,IGF1R,0.15084839321285431
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,JAK2,0.16483068135454917
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,KDR,0.13884128926968586
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,KIT,0.13384452924376608
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,LCK,0.24949720402236783
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MAP2K1,0.14607963136294913
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MAPK1,0.1539203686370509
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MAPK14,0.19880720954232367
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MAPKAPK2,0.15230518155854755
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,MET,0.2078263373893009
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,PLK1,0.1610075119399045
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,ROCK1,0.14002447980416158
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,center_then_correlation,SRC,0.2755345957232343
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,ABL1,0.12336621307029544
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,AKT1,0.17722658218734252
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,AKT2,0.19554083567331462
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,CDK2,0.2147310821513428
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,CSF1R,0.19922000623995006
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,EGFR,0.20690474476204193
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,FGFR1,0.1797561619507044
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,IGF1R,0.16822905416756667
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,JAK2,0.20125038999688002
