fold,k,method,random_repeat,train_ligands,test_ligands,train_scaffold_groups,test_scaffold_groups,held_out_target_r2,held_out_target_rmse,held_out_mean_row_spearman,held_out_top5_overlap,held_out_pair_order_accuracy,held_out_target_geometry_spearman,full_mean_row_spearman,full_top5_overlap
1,20,random_sentinels,8,12000,3000,9548,2357,0.7453027329070855,0.570189244529178,0.7907449609297179,0.5972666666666666,0.8191357458314954,0.9314104429236008,0.8586294886579555,0.6249333333333332
1,20,random_sentinels,9,12000,3000,9548,2357,0.7215573193785756,0.6027032952759115,0.765150219618902,0.5043333333333333,0.8067164171770942,0.9347000893053523,0.8472675647219936,0.6005333333333333
2,2,qr_sentinels,-1,12000,3000,9518,2387,0.49540291219628174,0.7359483873194981,0.7343813376710714,0.4870666666666667,0.7884692826917937,0.7087393987561342,0.7425082468936763,0.47613333333333335
2,2,qr_sentinels_plus_descriptors,-1,12000,3000,9518,2387,0.6218131360981336,0.6371302247308176,0.7677976716980908,0.5183333333333333,0.8048808761459908,0.8472726365892115,0.7778329163928253,0.5158666666666666
2,2,descriptors_only,-1,12000,3000,9518,2387,0.4529727646727987,0.7662658358076422,0.7463079121006432,0.4846000000000001,0.7935120011767091,0.8387420546988839,0.7556357024447348,0.4808
2,2,random_sentinels,0,12000,3000,9518,2387,0.5205793012889647,0.7369111512578687,0.7090569379053386,0.45206666666666667,0.7774579064294515,0.6991609228434256,0.7178866710033873,0.4550666666666667
2,2,random_sentinels,1,12000,3000,9518,2387,0.451292637790908,0.7911817751991975,0.7024059702249703,0.44606666666666667,0.774142427677649,0.7747286464182532,0.7149612155929765,0.4454666666666667
2,2,random_sentinels,2,12000,3000,9518,2387,0.48369685016680697,0.7668603359584911,0.7031989749109525,0.4342,0.775384035523622,0.4994926996566396,0.7096386546919748,0.4319333333333334
2,2,random_sentinels,3,12000,3000,9518,2387,0.529030867130164,0.7303424947277584,0.7000675686764876,0.4318666666666666,0.7725442423805255,0.6056970045904093,0.7046078855553336,0.43439999999999995
2,2,random_sentinels,4,12000,3000,9518,2387,0.5386812400900671,0.7195646070569772,0.7208072238538753,0.4573333333333333,0.7839677426148898,0.6990481171498283,0.7255555996104989,0.4530666666666668
2,2,random_sentinels,5,12000,3000,9518,2387,0.5404973200743093,0.7222449921275269,0.724919821510185,0.46013333333333334,0.7852070795135775,0.6576669125799901,0.7296007184348825,0.45806666666666673
2,2,random_sentinels,6,12000,3000,9518,2387,0.5503392279868091,0.7135360864119381,0.7129734959678199,0.45740000000000003,0.7786798480894072,0.7636251727648291,0.7227836499209784,0.4535333333333334
2,2,random_sentinels,7,12000,3000,9518,2387,0.5225243929746198,0.7373287263756879,0.6985859531373638,0.4349333333333334,0.7717174108792435,0.6387653399914747,0.7124887810584006,0.43366666666666664
2,2,random_sentinels,8,12000,3000,9518,2387,0.5448883508784593,0.7154296336087388,0.702847316792329,0.43986666666666674,0.7745447522756506,0.5738640546659945,0.7105103306705661,0.44786666666666664
2,2,random_sentinels,9,12000,3000,9518,2387,0.17854951774613081,0.9577808262243486,0.707448954136013,0.4577333333333333,0.778252301521132,0.45071502884269704,0.7081510251311386,0.4547333333333333
2,5,qr_sentinels,-1,12000,3000,9518,2387,0.57437363198167,0.675226929494692,0.7549663830549407,0.517,0.7985110594758716,0.8319768904060469,0.7776951797805572,0.5089333333333333
2,5,qr_sentinels_plus_descriptors,-1,12000,3000,9518,2387,0.6917485627483466,0.5746296710859906,0.7815009689593987,0.5443999999999999,0.8119535523579154,0.8742663553223732,0.8071912124448595,0.5524666666666667
2,5,descriptors_only,-1,12000,3000,9518,2387,0.4721464576971748,0.7519556245566931,0.7486400065611959,0.49946666666666667,0.7947498396359699,0.7786465812629635,0.7695391083631336,0.48913333333333336
2,5,random_sentinels,0,12000,3000,9518,2387,0.5913320528345829,0.6783689510969704,0.7237460847983632,0.4870666666666667,0.7845348825567192,0.8591124857822322,0.7420534816798434,0.4900666666666666
2,5,random_sentinels,1,12000,3000,9518,2387,0.5999390457308379,0.6726586477882339,0.7313317454206884,0.49119999999999997,0.7887823380640898,0.8649504423686522,0.7496090284514133,0.49966666666666665
2,5,random_sentinels,2,12000,3000,9518,2387,0.6263868144342652,0.6528751856801599,0.7331263940842606,0.49926666666666675,0.7884909193710727,0.8864303378745877,0.7615333779905429,0.4974666666666667
2,5,random_sentinels,3,12000,3000,9518,2387,0.6133721577384174,0.6630139100733504,0.7367522740952418,0.4838666666666666,0.7915197770215187,0.8461439128830692,0.7556202107858929,0.49606666666666666
2,5,random_sentinels,4,12000,3000,9518,2387,0.6359073553564831,0.6447999865341288,0.7361287794954794,0.4904666666666667,0.7900633690942697,0.8108704189257663,0.7626370462040167,0.5029333333333333
2,5,random_sentinels,5,12000,3000,9518,2387,0.6261044199832904,0.6451186453598,0.7460460920649672,0.5008666666666667,0.7954227669230469,0.8173737579023302,0.7642417265689473,0.5038
2,5,random_sentinels,6,12000,3000,9518,2387,0.6063578017325864,0.6680640346507354,0.7179182802988888,0.47486666666666666,0.7826316067609593,0.8318152431630405,0.7425455304363914,0.4766666666666667
2,5,random_sentinels,7,12000,3000,9518,2387,0.6344027552145852,0.6440363098316325,0.7305947581587585,0.49560000000000004,0.7871927102390756,0.8554888414435337,0.7652520016248797,0.4954666666666667
2,5,random_sentinels,8,12000,3000,9518,2387,0.6300696506308088,0.6413731606126643,0.7359933215162773,0.5104,0.7908077571770814,0.8164845604858676,0.7583791667058875,0.5177333333333334
2,5,random_sentinels,9,12000,3000,9518,2387,0.6070428493029612,0.6698384685305567,0.7279412677923244,0.4706666666666667,0.7863603732591212,0.822877363162551,0.7419640887740194,0.4734
