dataset,calibration_ligands,repetition,geometry_spearman,oas_geometry_spearman,empirical_pr,oas_pr,reference_top10_pair_roc_auc,reference_top10_pair_average_precision,experimental_pair_roc_auc,experimental_pair_average_precision
DOCKSTRING-58,200,63,0.8967096245231816,0.8968214157216975,16.77642539483535,18.583905943237955,0.9678984937733449,0.8283940991201083,0.6937142857142857,0.33109027094282445
DOCKSTRING-58,200,64,0.9286012939340379,0.9287162706649592,15.061586426869715,16.48356584995933,0.9823004188914366,0.8946312682259393,0.7516190476190476,0.3592407463273556
DOCKSTRING-58,200,65,0.896163819811175,0.8966285276164749,17.133725551733324,18.869755780245217,0.9734850633198564,0.8421665477906759,0.6457142857142857,0.1946605205745947
DOCKSTRING-58,200,66,0.9222541485130065,0.9226751674985617,17.141454517793814,18.910009031789823,0.976470778878797,0.8631168009777468,0.6853333333333333,0.22007420664075453
DOCKSTRING-58,200,67,0.9391520907658769,0.9390080058672884,15.079453206209292,16.53686198396312,0.977439009568874,0.8627863274420292,0.7055238095238096,0.30692006354904106
DOCKSTRING-58,200,68,0.9118568337675106,0.9120286107463837,16.35400325481429,18.119368042387215,0.9800317612075741,0.8773666110727336,0.6819047619047619,0.2502081571194583
DOCKSTRING-58,200,69,0.9024224185899997,0.9027094725209465,17.169432874757398,18.97020584930011,0.9790756840408035,0.8891627999291077,0.7539047619047619,0.2576951856243945
DOCKSTRING-58,200,70,0.9014635706791609,0.901901436587971,16.978246554968997,18.71399734645342,0.977439009568874,0.8801520514519827,0.6891428571428572,0.2511378671688886
DOCKSTRING-58,200,71,0.9235460267003089,0.9236408647025958,16.715556676099993,18.562849264824056,0.9758225909691219,0.8578178675390103,0.6803809523809524,0.23020240489019478
DOCKSTRING-58,200,72,0.9140674710429125,0.9141520537031771,15.690608108132913,17.092387459592995,0.9834104406867551,0.8990420062957324,0.6678095238095239,0.3076237295083716
DOCKSTRING-58,200,73,0.9292751150709153,0.9296367779434863,15.599967862321044,17.16988129998279,0.9735053191920338,0.8385298902536527,0.7371428571428571,0.3241292823776048
DOCKSTRING-58,200,74,0.8985501714791488,0.898354589354027,15.74247734339421,17.206805036531005,0.9758468980157348,0.8626578842069895,0.704,0.28735513258768036
DOCKSTRING-58,200,75,0.9187060472579657,0.9186259014943792,16.97752765078837,18.677581222295057,0.9674285575388305,0.8015984410575284,0.7417142857142857,0.2802216398333861
DOCKSTRING-58,200,76,0.9323641941247824,0.9326621490060706,15.631980748672278,17.249464768944694,0.9793673686001572,0.8516097263248135,0.6891428571428572,0.25892022490271227
DOCKSTRING-58,200,77,0.9278840921690414,0.9280675591750902,15.464499989459538,16.905298358361918,0.9804004180812017,0.8843181820615841,0.6864761904761905,0.2855101127097876
DOCKSTRING-58,200,78,0.9260049149869076,0.9260397672088371,16.44622926287455,18.01680810769026,0.9791405028317709,0.8791297824056354,0.7466666666666667,0.3457465613431372
DOCKSTRING-58,200,79,0.9126594710333904,0.9128386818068176,17.118716376721373,18.884090094186146,0.978026429862017,0.8595717373717735,0.7287619047619047,0.22484428764426087
DOCKSTRING-58,200,80,0.917906319214758,0.9182008946154624,16.82657082232825,18.483104905277607,0.9798616118812844,0.8805154591006064,0.7333333333333333,0.28924503246372024
DOCKSTRING-58,200,81,0.925019033888225,0.9250815781904392,16.51552337439849,18.22308210504505,0.9790432746453197,0.8717900611397854,0.683047619047619,0.2738997404151708
DOCKSTRING-58,200,82,0.9183094683996806,0.9186359894564667,17.041205971369187,18.954058480581452,0.9835927435363512,0.8879250680194554,0.7192380952380952,0.25065533057846584
DOCKSTRING-58,200,83,0.8810145541847929,0.8815937950313463,16.944335552975915,18.707103534751198,0.9394754539340955,0.7496972832045631,0.7051428571428572,0.28080576436110916
DOCKSTRING-58,200,84,0.9305380312158902,0.9308013118824806,15.227756469637518,16.761218514037935,0.9732257881559864,0.8304372484057916,0.7142857142857143,0.23093787636857013
DOCKSTRING-58,200,85,0.9157178079726102,0.9157721001783681,16.907152029129765,18.675739211118774,0.9712812244269614,0.8001158722113814,0.7542857142857143,0.2674234422994585
DOCKSTRING-58,200,86,0.9211036107247306,0.9209017664645969,17.353531089591467,19.120155185532717,0.9850957292519101,0.8927684171973693,0.6491428571428571,0.2839452468577667
DOCKSTRING-58,200,87,0.9107558802922301,0.9108717762843791,17.837880155650993,19.840580119240954,0.9731123552717933,0.852170054224376,0.6918095238095238,0.329903535500754
DOCKSTRING-58,200,88,0.9113934862562821,0.9116817968651502,17.087967877711172,18.863153454365392,0.9665332479885919,0.8060197761774939,0.708952380952381,0.2651111343444232
DOCKSTRING-58,200,89,0.9148406175584176,0.9150590775980868,16.853372255166477,18.358354491579185,0.98042877630225,0.8620492228142502,0.6902857142857143,0.27157131292350134
DOCKSTRING-58,200,90,0.9184359066708827,0.9184398281436352,15.131694254969856,16.443145814709457,0.9808217402224905,0.8826339429940028,0.675047619047619,0.3165717500277314
DOCKSTRING-58,200,91,0.9367342690133815,0.9366651145321645,15.341174878603676,16.749414864527935,0.9848769658323948,0.8926387239429314,0.6940952380952381,0.2591490786585227
DOCKSTRING-58,200,92,0.9257288895338713,0.9258908947127552,15.7807017101202,17.481608444942605,0.975433678223317,0.8489078443336319,0.6921904761904762,0.26468344386770837
DOCKSTRING-58,200,93,0.9184027388755962,0.918446786366629,16.33304873218917,17.875543519207916,0.9788447670979817,0.8692073162749485,0.6952380952380952,0.30107582143313216
DOCKSTRING-58,200,94,0.9304309000872985,0.9309435715427351,15.436378515550139,16.924220006182804,0.9870159859343224,0.9052875481593693,0.6586666666666666,0.2190145730694825
DOCKSTRING-58,200,95,0.930018449360298,0.9300538249766261,16.288746194488834,18.02365710892171,0.9790270699475778,0.8718026242722624,0.6613333333333333,0.29596058375570755
DOCKSTRING-58,200,96,0.9115081361978072,0.9114876334842358,15.463172223158226,17.08912862885885,0.9817980732614385,0.8729646582275548,0.745904761904762,0.2879394428938954
DOCKSTRING-58,200,97,0.9133716274889309,0.9134769254087156,17.519846001874342,19.285764213450335,0.9767503099148444,0.8641033892460942,0.7180952380952381,0.2036788661548736
DOCKSTRING-58,200,98,0.9074917191699882,0.9077361443541092,16.820028360964052,18.598247402819986,0.9769852780321016,0.8504350746736977,0.7531428571428571,0.37224730830994673
DOCKSTRING-58,200,99,0.9141268696650866,0.9140000381838796,16.68065512445192,18.410860439502247,0.9702562772947878,0.8276707932049895,0.6765714285714286,0.2538467738820255
DOCKSTRING-58,500,0,0.9659567970284121,0.9659451654513722,18.02208605290572,18.732229826634914,0.9930562870176064,0.9488285598339485,0.6819047619047619,0.2781969189329443
DOCKSTRING-58,500,1,0.9588756480851435,0.9588424962308031,18.82977526635304,19.55950917949749,0.9844434901677996,0.9034367324079575,0.7306666666666667,0.28147631267359946
DOCKSTRING-58,500,2,0.9694969464081491,0.9695757079662448,16.75570176427055,17.378116500150714,0.9912413608705164,0.9396484874059708,0.6739047619047619,0.22525795932963472
DOCKSTRING-58,500,3,0.9689527995545419,0.9689260665878506,17.775989301371364,18.485569767869492,0.9900017014932629,0.9258940513991509,0.7066666666666667,0.23532753565332212
DOCKSTRING-58,500,4,0.9639713229605348,0.9640925299445757,18.32019091020532,19.089086480294277,0.9889119355701218,0.9211716473494802,0.708952380952381,0.2695421527480682
DOCKSTRING-58,500,5,0.959955493090899,0.9599986452321233,17.681661642564755,18.372877331608276,0.9915897618719667,0.9468760194277552,0.7158095238095238,0.319850196250726
DOCKSTRING-58,500,6,0.9669404649924043,0.9669898473867483,17.84715212206354,18.558888063496607,0.9941987182084087,0.9548383698918816,0.7489523809523809,0.32047828958606706
DOCKSTRING-58,500,7,0.966491304923248,0.9665987814390062,16.901298668078905,17.5187277392502,0.9895844305264097,0.9334339065446038,0.7295238095238096,0.2491383429883654
DOCKSTRING-58,500,8,0.9555442533656957,0.9556968932387172,18.69750049189116,19.501788566019467,0.9832808031048201,0.8960998100204006,0.6925714285714286,0.2348927218296063
DOCKSTRING-58,500,9,0.9450818171983584,0.9452430598686514,18.025448873311095,18.810114064619714,0.9773903954756484,0.8795927764170746,0.6708571428571428,0.22848206228146345
DOCKSTRING-58,500,10,0.9608501946344359,0.9608980599820713,17.516572694214336,18.205600952757067,0.9871496746906928,0.9208003033921156,0.6780952380952381,0.27811830429834805
DOCKSTRING-58,500,11,0.9663340953123304,0.9663675155059309,17.712909913677944,18.405012270137433,0.9900746226331013,0.9309124403264062,0.7321904761904762,0.2279206107570472
DOCKSTRING-58,500,12,0.9687180452110844,0.9687769921731176,18.22624220709755,18.946309226639183,0.9936680143573622,0.9483158995149539,0.7367619047619047,0.34005919065430235
DOCKSTRING-58,500,13,0.9727701699582764,0.972765701179706,17.24162730179263,17.9055363486253,0.9918814464313205,0.9375682000940555,0.7295238095238096,0.30638649352746383
DOCKSTRING-58,500,14,0.9609444029693497,0.9609704743867759,16.569128497776298,17.15083340313989,0.9908119363803567,0.9376596357451589,0.7131428571428572,0.3011483365819559
DOCKSTRING-58,500,15,0.9604739750212068,0.9604948709447834,18.338472279736283,19.064633595403464,0.9900867761564077,0.9247141226034713,0.68,0.2792302414911024
DOCKSTRING-58,500,16,0.956862505848401,0.9569664514445874,18.021765760154093,18.79069663204192,0.9939637500911515,0.9543431833108993,0.7291428571428571,0.3049591274299127
DOCKSTRING-58,500,17,0.9632751924695224,0.9633124889698615,16.433915826108713,17.068659802902527,0.9907592711126956,0.9393154520106864,0.6773333333333333,0.2105262363657799
DOCKSTRING-58,500,18,0.9663510139698427,0.9663873938657782,16.98202229197478,17.64478381825382,0.9936882702295395,0.9521774755974199,0.691047619047619,0.2645250933388627
DOCKSTRING-58,500,19,0.9679835820582334,0.9680773998399665,18.18434636824751,18.945481731977342,0.9893697182813298,0.9286840063341856,0.7196190476190476,0.29634382613228955
DOCKSTRING-58,500,20,0.9597693745741409,0.9598453252120659,18.2187563223951,18.93004752886779,0.988551381045365,0.9276457589559435,0.7051428571428572,0.2690715586133419
DOCKSTRING-58,500,21,0.9611280267280355,0.9612801246088881,18.37215208639575,19.073048848561786,0.9883042594048015,0.9189693403208291,0.6857142857142857,0.22678106819838253
DOCKSTRING-58,500,22,0.9623281939953208,0.9623669862877734,17.40875137090665,18.084689658240702,0.9877695043793195,0.9171921539180482,0.7020952380952381,0.22982873737068796
DOCKSTRING-58,500,23,0.9659649401950696,0.9660456093530546,17.269384345840994,17.9565654564604,0.991038802148743,0.9371600740186148,0.6788571428571428,0.3393638733684501
DOCKSTRING-58,500,24,0.9607683936692742,0.960933119436301,18.078519781721038,18.776893395360776,0.9856102284052146,0.9054601923649716,0.7085714285714285,0.2713865025695876
DOCKSTRING-58,500,25,0.9654481134663367,0.96545892408465,15.89228548962379,16.48514068675215,0.9932142828205897,0.956284234287657,0.7078095238095238,0.26447474122994147
DOCKSTRING-58,500,26,0.9665987309593435,0.9666860209236289,17.17363626504079,17.868210114285798,0.9877492485071422,0.9224900391619678,0.6971428571428572,0.33249814924615334
DOCKSTRING-58,500,27,0.9663594121916388,0.9664532937371566,17.189422760031107,17.91612553942828,0.9924891225966408,0.9459510337241565,0.7017142857142857,0.2742495062743528
DOCKSTRING-58,500,28,0.9638709561067588,0.9640753456046276,17.866456864790482,18.64879120660301,0.9895479699564904,0.9335417324143837,0.7276190476190476,0.28480221031249386
DOCKSTRING-58,500,29,0.967583618405716,0.9675653660223759,15.824560464561317,16.449117618508346,0.9941744111617958,0.9547734336124541,0.6857142857142857,0.2932034288212655
DOCKSTRING-58,500,30,0.9707351859684857,0.9706762602610475,16.54404612930615,17.175683979185663,0.993959698916716,0.9528983132595824,0.707047619047619,0.23541912466564047
DOCKSTRING-58,500,31,0.9661846064329974,0.9662864717357114,17.634660985899426,18.367801043991832,0.9916383759651923,0.9409512756573355,0.7093333333333334,0.28967909634817257
DOCKSTRING-58,500,32,0.9697636623486344,0.969756321542933,16.58753419340812,17.23625095249074,0.9941136435452638,0.9539275226265668,0.6826666666666666,0.3195927065497886
DOCKSTRING-58,500,33,0.9661557984864825,0.9661758096875477,17.070600938287864,17.759590611815266,0.9892117224783464,0.9273422552551318,0.7249523809523809,0.2948516122855443
DOCKSTRING-58,500,34,0.9483691617699489,0.9484601925429306,18.573110556341177,19.385248629015827,0.9827055363349835,0.8877932981813949,0.6784761904761905,0.25907961377015115
DOCKSTRING-58,500,35,0.9534726397384801,0.953568296042669,17.240713540399554,17.898915008799886,0.9832038307905462,0.9068803951775847,0.708952380952381,0.24751796590980707
DOCKSTRING-58,500,36,0.9679589984624478,0.9679297946491036,16.739951562261087,17.374839306748267,0.9913385890569676,0.9314369174622882,0.6940952380952381,0.3285707515028803
DOCKSTRING-58,500,37,0.9437926383446037,0.9440418458125692,19.26637642833458,20.144427351091025,0.9708355952390598,0.8526941795136489,0.6811428571428572,0.27736129965974377
DOCKSTRING-58,500,38,0.9687934033771776,0.9689388193447696,17.615992123708534,18.302394405835447,0.9928415747725265,0.947635798653766,0.7024761904761905,0.35136056140133154
DOCKSTRING-58,500,39,0.9618149991454855,0.9619241228923457,17.780349663706588,18.524515690276754,0.9926066066552693,0.9496651276191538,0.688,0.29832850515842096
DOCKSTRING-58,500,40,0.96881121207085,0.9688624037625818,17.31467346738693,18.010345936669733,0.993623451438572,0.9561675968688959,0.7043809523809523,0.31250180831319363
DOCKSTRING-58,500,41,0.9680218881518284,0.9679176981278013,15.455359043149162,15.992138166489271,0.9937044749272814,0.9560273042583889,0.6765714285714286,0.22176186629126124
DOCKSTRING-58,500,42,0.9686686468757942,0.9686853025076951,18.007296427353037,18.73473061209495,0.9915695059997893,0.9384093664625827,0.7310476190476191,0.2878416758385359
DOCKSTRING-58,500,43,0.9644214368296357,0.9646058974879942,17.228292168449205,17.951965681980898,0.9918247299892239,0.9374300973199358,0.7032380952380952,0.24526110543698498
DOCKSTRING-58,500,44,0.9693617299892677,0.9693945364564417,17.441880144305635,18.13615646295265,0.9871213164696445,0.9146486349603663,0.7234285714285714,0.2634492573050036
DOCKSTRING-58,500,45,0.9643875065257583,0.9644305364530621,16.70916247821006,17.32919259629287,0.9843503131557838,0.9121722207780392,0.688,0.30704213576117456
DOCKSTRING-58,500,46,0.9639790808876605,0.9640079685389062,18.047017465897195,18.78547938746216,0.9904108701112453,0.9251203057586244,0.692952380952381,0.2673936078560433
DOCKSTRING-58,500,47,0.9559171333507064,0.956100124785195,18.50656671520983,19.289763355532724,0.991686990058418,0.931107166373806,0.7093333333333334,0.24469909197427525
DOCKSTRING-58,500,48,0.9670773233287387,0.9670422240221439,16.433469330056518,17.030939150652834,0.9922744103515609,0.9463326971352974,0.7413333333333333,0.29666065765396427
DOCKSTRING-58,500,49,0.9690497151934767,0.9690605603505066,16.088681143505852,16.68338224543439,0.9927321930627689,0.948487288948223,0.7139047619047619,0.3107736846375548
DOCKSTRING-58,500,50,0.9641775350399132,0.964137780977043,17.201375276839254,17.821814573494066,0.9928253700747847,0.9505826937777306,0.7340952380952381,0.34079627797526746
DOCKSTRING-58,500,51,0.9650357318167697,0.9649704881810078,17.250320394093528,17.92594402668525,0.9911643885562424,0.933617045065536,0.7127619047619047,0.3014036609669948
DOCKSTRING-58,500,52,0.9546436536720838,0.9546941014529954,17.16329615903409,17.835520048751874,0.9795982855429789,0.881496438561965,0.696,0.21579828097611956
DOCKSTRING-58,500,53,0.9658845500036423,0.9658868215884685,17.269738140102344,17.988968464054015,0.9928861376913167,0.950365264354406,0.700952380952381,0.22693076675281992
DOCKSTRING-58,500,54,0.9734020212407687,0.9733678810477672,17.51922914186545,18.21901253558611,0.9912616167426938,0.9412422528026768,0.6895238095238095,0.31635542328531785
DOCKSTRING-58,500,55,0.9731533610786209,0.9731165507771394,17.061742855097627,17.738848281140594,0.9922379497816417,0.9447485626376739,0.7161904761904762,0.31736569282594973
DOCKSTRING-58,500,56,0.9700385825627378,0.9700406256606692,17.00050579276225,17.65645968653939,0.9929266494356714,0.9508051161976213,0.7081904761904761,0.2734609454603502
DOCKSTRING-58,500,57,0.9534569857293621,0.9535724114635997,17.312452431859942,17.963556592558703,0.9839897586310271,0.8924652815544641,0.707047619047619,0.21893425632097446
DOCKSTRING-58,500,58,0.9688977448401933,0.9689643700246214,17.60892686311295,18.290483510218227,0.9919503163967234,0.9445652713690498,0.6822857142857143,0.30011117594211
DOCKSTRING-58,500,59,0.9613736076307523,0.9614386280932682,17.292720368966286,17.97449557716335,0.9889605496633475,0.9249196863210478,0.7196190476190476,0.25076274987034847
DOCKSTRING-58,500,60,0.9682362354273915,0.9682031898460254,17.41828075371742,18.074168533660195,0.9923999967590604,0.9463869780997527,0.7154285714285714,0.2969204890495914
DOCKSTRING-58,500,61,0.9613853534512395,0.961456604166875,18.26816958052257,18.993986884700735,0.9880287795431896,0.9185323258245792,0.7112380952380952,0.2748600636422801
DOCKSTRING-58,500,62,0.9684640767138691,0.9684164717350207,17.321191055647528,18.02540876797877,0.9929104447379296,0.946240911252767,0.7028571428571428,0.2624547280817645
DOCKSTRING-58,500,63,0.9713666706092168,0.9714006221676891,16.929401617704656,17.584580002749036,0.9942837928715534,0.9586855936060452,0.6868571428571428,0.22265293963489802
DOCKSTRING-58,500,64,0.9610655647873766,0.9611407847986032,17.660808864261757,18.3750025605188,0.9835603341408674,0.90549554912719,0.659047619047619,0.27313829520864996
DOCKSTRING-58,500,65,0.9713169800232473,0.9713760996788637,16.904480105768233,17.544996953317092,0.9943931745813112,0.955644868979306,0.672,0.2604187501851573
DOCKSTRING-58,500,66,0.9610984589297543,0.9612340393335725,17.661116151288237,18.423532929008392,0.9898720639113279,0.9246886327975871,0.6716190476190477,0.26345630298633993
DOCKSTRING-58,500,67,0.9688582670870562,0.9688980344340484,17.42763539426146,18.124212051281837,0.99096993218334,0.939019399059698,0.7154285714285714,0.30475620106938484
DOCKSTRING-58,500,68,0.9658479389639876,0.9658536272249383,16.918917214671605,17.548865239748167,0.9900017014932629,0.9272603227911412,0.7371428571428571,0.2922393149075701
DOCKSTRING-58,500,69,0.9709830969061648,0.9709603890283759,16.954363672808366,17.571504357088088,0.9951102324563891,0.9632308530877042,0.7013333333333334,0.27030866224511046
DOCKSTRING-58,500,70,0.9662893065673015,0.9662287575401803,17.357862732799667,18.01855371121159,0.9906012753097123,0.9344147460431703,0.700952380952381,0.26512820694060196
DOCKSTRING-58,500,71,0.9631876527637474,0.9632045023438265,17.086194259280596,17.737754287721486,0.9926228113530112,0.9419690635850972,0.7257142857142858,0.26269919392564645
DOCKSTRING-58,500,72,0.9707033784672707,0.9707420007229642,17.449562870337044,18.16826490998678,0.9869876277132741,0.9112671919550729,0.684952380952381,0.19844411975097118
DOCKSTRING-58,500,73,0.9689288775080215,0.9689448078268728,17.41544607925041,18.101220898541353,0.9937409354972007,0.9488528717689431,0.684952380952381,0.2985404957295375
DOCKSTRING-58,500,74,0.9636684370132382,0.9637897476134291,18.030423406165784,18.746204440215,0.9915046872088218,0.9377873443474666,0.7321904761904762,0.2990366966676206
DOCKSTRING-58,500,75,0.9637712215771801,0.9638356628519857,17.49088533821815,18.211234120073463,0.9863353886291636,0.9172067835337828,0.7135238095238096,0.19878324927572882
DOCKSTRING-58,500,76,0.9705580767431261,0.9705586559308361,17.53606587122589,18.207658752877112,0.9900219573654402,0.9306503429859434,0.7055238095238096,0.2636609889408837
DOCKSTRING-58,500,77,0.9655632203816515,0.9656507042941153,16.93220168125372,17.574659567870945,0.9879396537056092,0.9192398985595639,0.7302857142857143,0.32816000462288775
DOCKSTRING-58,500,78,0.9659001747876922,0.9659859105097282,17.530354377381347,18.260419796449742,0.9908362434269695,0.9357000250204054,0.7222857142857143,0.30229877033478275
DOCKSTRING-58,500,79,0.964775875796777,0.964882475560497,17.838402995984463,18.5692837478866,0.9918206788147884,0.9367043300164646,0.700952380952381,0.27916502696046686
DOCKSTRING-58,500,80,0.9664688335028272,0.9665292629728522,17.314648796903487,17.94604857668305,0.98919956895504,0.9204159713432223,0.7295238095238096,0.2333879965827196
DOCKSTRING-58,500,81,0.9671010779953246,0.9670919783718981,17.657200628991276,18.351244596751386,0.9916221712674504,0.9294542842032542,0.7405714285714285,0.2845027883099245
DOCKSTRING-58,500,82,0.972125929903802,0.9721748314129371,16.405599166201096,17.073562339312534,0.9932669480882508,0.9514497289176556,0.6891428571428572,0.24336071218847236
DOCKSTRING-58,500,83,0.9654993423536098,0.9655201506019823,17.232181386615114,17.88377314067865,0.9919624699200298,0.9427319882596699,0.6792380952380952,0.24237000907967673
DOCKSTRING-58,500,84,0.9660015113823589,0.9660630859436822,17.362151562193883,18.037264105870765,0.9929550076567197,0.9494463965587117,0.7116190476190476,0.27061534612213883
DOCKSTRING-58,500,85,0.9713601348212959,0.9713535326127659,16.575424892848066,17.218945839878543,0.9936599120084912,0.9514917833022398,0.7062857142857143,0.3361235792645988
DOCKSTRING-58,500,86,0.9705312003079194,0.9706085537491056,17.600352818014873,18.327903857919754,0.9922541544793836,0.9500816691217492,0.7436190476190476,0.23969100420854808
DOCKSTRING-58,500,87,0.9636008261469731,0.9636201332895835,17.052541824462264,17.7279952447198,0.9910590580209203,0.9332934136301511,0.7409523809523809,0.28679965927754886
DOCKSTRING-58,500,88,0.9554606484167948,0.9555893237341064,18.80359919600365,19.56420477965621,0.9879599095777866,0.9080215828744946,0.7028571428571428,0.27969814868657594
DOCKSTRING-58,500,89,0.9675492098734543,0.967542841465468,16.7168886493117,17.305236083277453,0.9926228113530112,0.9434479100259258,0.6940952380952381,0.22781549392986675
DOCKSTRING-58,500,90,0.9608222793809053,0.960876741623422,18.32520258714587,19.103669557152248,0.9879599095777866,0.9211001532545212,0.707047619047619,0.34052299610806913
DOCKSTRING-58,500,91,0.9653597926542004,0.9654156444158566,17.932427905609806,18.646827990825233,0.9929550076567197,0.9484058360905183,0.7192380952380952,0.2675475094922758
DOCKSTRING-58,500,92,0.9695022839682844,0.9695872917204462,17.086215683762482,17.812569694601798,0.9918368835125303,0.9475329155055378,0.7112380952380952,0.2465593852715233
DOCKSTRING-58,500,93,0.9639155376194877,0.9638359072798268,17.551186462267577,18.251473783309763,0.9881786729973019,0.9210310643496318,0.692952380952381,0.3032316971083023
DOCKSTRING-58,500,94,0.968147595796332,0.9680813452241385,17.092988946928426,17.736589601633955,0.9874170522034338,0.9078182259229213,0.7192380952380952,0.2349555372745677
DOCKSTRING-58,500,95,0.9649639736476818,0.9650432320319327,17.675718408315458,18.361309564072208,0.9925741972597856,0.942085292192806,0.7028571428571428,0.2886879808829605
DOCKSTRING-58,500,96,0.9603848465344657,0.9603501909175385,16.66082155519925,17.29214021880001,0.9879882677988349,0.9107719972274759,0.7348571428571429,0.29443373085867497
DOCKSTRING-58,500,97,0.959089591523404,0.9591287717122129,17.442049408928984,18.139131091925428,0.9932102316461542,0.9474768498435471,0.6735238095238095,0.24966992187843998
DOCKSTRING-58,500,98,0.9544850253169589,0.9544976425758356,18.74016352083424,19.49456858499608,0.9864569238622276,0.9231222662332934,0.7432380952380953,0.29448195605787925
DOCKSTRING-58,500,99,0.9686179865489339,0.9686348228448913,16.749475021190605,17.395006067669247,0.9916424271396278,0.9427179842344379,0.7245714285714285,0.32433807699736505
DOCKSTRING-58,1000,0,0.977549440964037,0.9775568800722395,18.039516600390183,18.400913165526152,0.9933479715769602,0.9498674443665227,0.6887619047619048,0.2621513027215325
DOCKSTRING-58,1000,1,0.984292679044496,0.9843138645619276,18.00773353151506,18.36146614776681,0.9961837936817883,0.9666097945130957,0.7161904761904762,0.26634147221075744
DOCKSTRING-58,1000,2,0.9783607341636755,0.9783934954648353,18.20486242626377,18.568873957290705,0.9943688675346983,0.9566823444246744,0.6940952380952381,0.30394193232491207
DOCKSTRING-58,1000,3,0.9834826478364276,0.9834860645125522,17.704131566812546,18.033007103591785,0.9961675889840464,0.9694458967019184,0.7196190476190476,0.27487114783539407
DOCKSTRING-58,1000,4,0.9795933359427245,0.9796207649973975,17.66567498130994,18.010433345160056,0.9927402954116399,0.9454001969657415,0.7161904761904762,0.2988098965026821
DOCKSTRING-58,1000,5,0.9823861392282979,0.9824153058461012,17.79092392012277,18.145411747563944,0.9961392307629982,0.9695881028153212,0.6975238095238095,0.315613442212749
DOCKSTRING-58,1000,6,0.981589644540334,0.9816270659114179,18.242908756010422,18.60151430262333,0.9958232391570316,0.9630981731162406,0.7078095238095238,0.2948311331778013
DOCKSTRING-58,1000,7,0.9811887908516568,0.9812420894051045,17.57872814088411,17.902903257714755,0.9933763297980085,0.9500752838596876,0.7005714285714286,0.249371032610863
DOCKSTRING-58,1000,8,0.9824512686206125,0.9824735354655576,17.552782637467104,17.882917793609725,0.9948631108158255,0.9616976200724486,0.7123809523809523,0.29934990761523966
DOCKSTRING-58,1000,9,0.9819170343786854,0.9818981656120942,17.48517765220254,17.799395069014658,0.9960379514021115,0.9719363490854277,0.6811428571428572,0.2963413620381187
DOCKSTRING-58,1000,10,0.9861674830937366,0.9861872047009467,17.98658907171771,18.34367142351967,0.996499785287755,0.9710723988764521,0.7188571428571429,0.2798456826852604
DOCKSTRING-58,1000,11,0.9801569785734714,0.980172414722992,17.77699015168896,18.115606765199132,0.991998930489949,0.945475812233609,0.6933333333333334,0.2877663524830734
DOCKSTRING-58,1000,12,0.9827544096230474,0.9827560143449597,18.009987576221665,18.361568941736373,0.9956085269119518,0.968194522369972,0.7432380952380953,0.33780987274873797
DOCKSTRING-58,1000,13,0.9803958403673865,0.9803571437206108,17.790576858290233,18.145595063989138,0.9928213189003492,0.9369574718632855,0.7257142857142858,0.2739337767531734
DOCKSTRING-58,1000,14,0.9832571844077503,0.9832728835828822,18.438663317986784,18.78858465504079,0.994279741697118,0.9590906207107088,0.7272380952380952,0.3124537397601361
DOCKSTRING-58,1000,15,0.9816539157783808,0.9816019642348826,18.236847209135306,18.59860483678462,0.9940690806264736,0.9580296805546643,0.7184761904761905,0.2924961165560241
DOCKSTRING-58,1000,16,0.9822126751659576,0.9821911362908865,18.148434332684584,18.506295798687155,0.9954424287600976,0.967018902407038,0.7139047619047619,0.2857119595446484
DOCKSTRING-58,1000,17,0.9797666326251304,0.9797876587331004,18.013332786666577,18.383168250854183,0.9965159899854968,0.9725312982950929,0.6815238095238095,0.25164503526096416
DOCKSTRING-58,1000,18,0.9803949450175777,0.9803844665023094,17.19808658507023,17.515621590962002,0.9964390176712229,0.9735628025634533,0.72,0.2758721195302595
DOCKSTRING-58,1000,19,0.9788529454147306,0.9788785146923529,18.055164716395673,18.404905510701095,0.9918895487801914,0.9439955001394038,0.7104761904761905,0.3162857678977705
DOCKSTRING-58,1000,20,0.9766769345311876,0.976687761090447,19.010121909118702,19.417375143169224,0.994668654442923,0.9612578169819588,0.6784761904761905,0.24137663530047943
DOCKSTRING-58,1000,21,0.9840552253674907,0.9840628717079933,17.46249010353105,17.79385472955871,0.9969697215222693,0.9768614849512421,0.7074285714285714,0.30935193690149726
DOCKSTRING-58,1000,22,0.9786016071736298,0.9786176809609962,18.44871626799964,18.81157432810297,0.9933520227513957,0.9543885887333542,0.6998095238095238,0.30831823263780794
DOCKSTRING-58,1000,23,0.9808822889664087,0.980929981620461,18.71074012184342,19.089688099286008,0.9959933884833213,0.9713785117250198,0.7260952380952381,0.25178010278678903
DOCKSTRING-58,1000,24,0.9819708483560587,0.9819639538968495,18.357239253848086,18.718967382613823,0.9941865646851022,0.9576427456862132,0.7436190476190476,0.3131824660939199
DOCKSTRING-58,1000,25,0.981048866540013,0.9810564172348387,18.94076926212289,19.345507762127628,0.9949481854789703,0.9628036211424735,0.7272380952380952,0.2731820521821099
DOCKSTRING-58,1000,26,0.9821987693472674,0.9822241287357655,17.589856967307547,17.937670675372676,0.9956166292608227,0.9708379248032931,0.700952380952381,0.31609932275132013
